fragment_smiles,occurences,example_ligands
CC1CCCCN1,16240,24:02400:0:Z3522586121;24:02400:0:Z4511278699;24:02400:0:Z2351604098;
Fc1ccc2c(c1)CCC1(CCC1)O2,10,24:02404:4:Z3610600355;24:02404:4:Z3603023246;24:02404:6:Z3621327570;
Cc1nnc(N)[nH]1,17,24:02404:4:Z4228601970;24:02414:7:Z2913398625;24:02422:8:Z3019455649;
O=S1(=O)CCOc2ccccc21,30,24:02404:4:Z2443255054;24:02404:9:Z2995298834;24:02413:3:Z4055139422;
CC1(C)CCCc2ccoc21,34,24:02404:4:Z3359281524;24:02410:8:Z3360804806;24:02411:1:Z3359554551;
Nc1nccn2cncc12,5,24:02404:4:Z3656067034;24:02421:0:Z3347426584;24:02425:5:Z2687617422;
Cc1ccnc2nc(O)[nH]c(=O)c12,7,24:02404:4:Z2465374977;24:02404:4:Z2465300976;24:02419:6:Z1864942395;
Oc1ccnc2ccc(Cl)cc12,10,24:02404:4:Z4126713498;24:02422:6:Z1230199056;24:02445:4:Z4032965451;
Oc1ccc2ccsc2n1,88,24:02404:4:Z4311997233;24:02404:8:Z4313160535;24:02411:4:Z4312296004;
CC1CN(C)c2ccccc2CN1,50,24:02404:4:Z2918587927;24:02406:4:Z3710650530;24:02407:1:Z4436883837;
Cc1ccc(O)cc1F,9,24:02404:4:Z4223443134;24:02405:3:Z4223442520;24:02405:4:Z4223443157;
Cc1coc2ccccc2c1=O,41,24:02404:4:Z3083625968;24:02410:7:Z3076302872;24:02410:9:Z3185973888;
Cc1coc2ccc(Cl)cc12,116,24:02404:4:Z1496834114;24:02404:4:Z1496973189;24:02404:4:Z3619550312;
Cc1ncnc2c1NC(=O)C(C)N2C,4,24:02404:4:Z5021976056;24:02404:4:Z5021976055;24:02437:3:Z5013993071;
O=c1[nH]ncc2cscc12,6,24:02404:4:Z3253688641;24:02405:0:Z4208181628;24:02410:4:Z3064944363;
O=c1[nH]c(=O)c2ccc(Cl)cc2[nH]1,9,24:02404:4:Z1503903078;24:02404:7:Z1503919685;24:02428:7:Z1503728645;
CN1Cc2ccccc2CC1=O,35,24:02404:4:Z2691144885;24:02404:5:Z3133014221;24:02407:2:Z2691409497;
Clc1cccc2sccc12,87,24:02404:4:Z2283130806;24:02404:8:Z1667020892;24:02406:4:Z4180983367;
Cc1nccnc1N,10,24:02404:4:Z4000788052;24:02426:2:Z3777304066;24:02433:8:Z4223516806;
CC1(C)CNC(=O)NC1=O,58,24:02404:4:Z3339577414;24:02405:6:Z2898203349;24:02405:7:Z2993823412;
Clc1cccc2cnccc12,65,24:02404:4:Z3353314925;24:02406:9:Z3361614602;24:02410:2:Z3358593511;
O=c1[nH]ncn2ccnc12,25,24:02404:5:Z4426795000;24:02406:8:Z4907122867;24:02408:4:Z4426795835;
Cn1ncc2c1CCC(C)(C)C2,27,24:02404:5:Z5034079106;24:02406:6:Z5033348523;24:02407:4:Z5034546662;
CC1(C)CCNC(=O)c2ccoc21,12,24:02404:5:Z4022855351;24:02409:5:Z4002911793;24:02412:2:Z4022661743;
Cc1cncnc1N,7,24:02404:5:Z3832495694;24:02465:9:Z2973076501;24:02467:1:Z2969628056;
Cc1ccc2c(c1C)NCCC2,41,24:02404:5:Z2326154280;24:02406:2:Z2836260837;24:02411:3:Z4128165800;
O=c1cc(O)cc2n1CCCC2,28,24:02404:5:Z4307996665;24:02404:5:Z4308154284;24:02409:1:Z4307383848;
Cc1sc2nccc(=O)n2c1C,37,24:02404:5:Z1596817335;24:02406:5:Z1596684332;24:02408:4:Z4879930323;
C1=CCOC1,32,24:02404:5:Z4223325311;24:02404:5:Z4224039889;24:02411:1:Z4223163307;
O=C1NNCc2ccccc21,14,24:02404:5:Z4559792131;24:02405:2:Z3345189928;24:02412:4:Z3345189176;
CN1CCCC(F)(F)C1,28,24:02404:5:Z3874822253;24:02405:2:Z3874822429;24:02410:7:Z3874821781;
c1cc2c(cn1)C1(CCNCC1)OC2,21,24:02404:5:Z4245436080;24:02405:7:Z4278303852;24:02405:9:Z4273357648;
O=c1[nH]ncc2cccc(O)c12,2,24:02404:5:Z2789973965;24:02420:4:Z2790121393;
Cc1oc2ccccc2c1C,39,24:02404:5:Z4105427917;24:02405:2:Z4059187210;24:02405:2:Z4059187138;
C1CC2(CO1)OCCO2,11,24:02404:5:Z2313446610;24:02414:5:Z2851230022;24:02441:1:Z3805172511;
O=C1COCc2ccccc2N1,22,24:02404:5:Z3347824941;24:02407:5:Z3831663131;24:02416:9:Z4223870575;
O=c1[nH]nc2c(Cl)cccn12,24,24:02404:5:Z2346237468;24:02405:3:Z1419613347;24:02410:4:Z3499695201;
Clc1ccnc2cccnc12,68,24:02404:5:Z3834075878;24:02404:7:Z2699112499;24:02406:1:Z4915005734;
OC1CCc2n[nH]cc2C1,35,24:02404:5:Z2852641116;24:02404:8:Z2852644480;24:02407:8:Z2852640443;
O=C1CC2COCCC2=NN1,10,24:02404:5:Z4187353206;24:02432:0:Z4187351290;24:02434:9:Z4187347198;
CC1CNc2cnccc2O1,86,24:02404:6:Z4651295280;24:02405:4:Z4651293719;24:02405:8:Z4556809344;
Cc1ccn2ncnc2c1,84,24:02404:6:Z2872189668;24:02404:8:Z3085380571;24:02405:6:Z2999160841;
O=C1CC2CCCCC2=NN1,8,24:02404:6:Z2789984572;24:02431:1:Z2790126652;24:02437:0:Z2789943570;
Cn1c2ccccc2n2cnnc12,22,24:02404:6:Z1357373101;24:02405:7:Z2274371655;24:02405:8:Z1357372947;
O=c1[nH]ccc2cnccc12,16,24:02404:6:Z2852763333;24:02406:0:Z2852764466;24:02408:2:Z2852763183;
c1nc2c(o1)CCOC2,35,24:02404:6:Z4458486858;24:02405:9:Z4458745106;24:02408:2:Z4458725704;
O=c1ncc2ccccc2[nH]1,22,24:02404:6:Z4122214972;24:02407:3:Z4122214857;24:02409:1:Z4122216131;
O=C1CCNc2ccc(O)cc21,20,24:02404:6:Z2914320916;24:02407:7:Z2914321211;24:02417:0:Z2914322481;
Cc1ccc(Cl)c2c1NCCC2,20,24:02404:6:Z4376751839;24:02412:0:Z2326378191;24:02416:3:Z2358936138;
Cc1cnc(N)nc1C,24,24:02404:6:Z3465635854;24:02413:1:Z4999539426;24:02414:1:Z3465635901;
CN1CCNc2cccc(F)c21,44,24:02404:6:Z3712356417;24:02405:1:Z3644181916;24:02405:3:Z3712356712;
Cc1cc2nc[nH]c(=O)c2s1,3,24:02404:7:Z2529074796;24:02487:0:Z2529074818;24:02499:3:Z2529074772;
Clc1cccc2c1CCCCN2,24,24:02404:7:Z1667326966;24:02417:1:Z4114676181;24:02424:4:Z2319818444;
Cc1oc2ncncc2c1C,30,24:02404:7:Z1847777844;24:02405:7:Z3076886112;24:02406:1:Z4371825288;
Oc1ncnc2c1CCC2,35,24:02404:7:Z3513231335;24:02408:2:Z2589189549;24:02410:9:Z2850970111;
O=c1[nH]ccc2nccnc12,15,24:02404:7:Z2614151584;24:02409:1:Z2614152074;24:02437:9:Z4027977403;
O=c1cc(O)cc2n1CCOC2,15,24:02404:7:Z4477938454;24:02409:8:Z4320064462;24:02413:9:Z4319709480;
Clc1ccc2ocnc2c1,34,24:02404:7:Z2660539433;24:02405:3:Z262969276;24:02409:8:Z2782036794;
Cc1nccc2c1OC(C)(C)OC2,34,24:02404:7:Z3504131815;24:02405:2:Z4142511051;24:02406:9:Z3503449098;
CC1NCCc2cc(Cl)cc(Cl)c21,19,24:02404:7:Z2947348964;24:02409:7:Z2450110665;24:02417:8:Z2773555336;
CC1CCCC(F)(F)CC1,35,24:02404:7:Z3508544322;24:02407:0:Z3508561505;24:02407:5:Z3506607220;
CC1(C)CNC(=O)CNC1=O,2,24:02404:7:Z4208566067;24:02415:9:Z4208574517;
O=c1[nH]cnc2[nH]cnc12,2,24:02404:7:Z2234593315;24:02469:2:Z2234592832;
c1ccc2c(c1)NCC21CCNCC1,29,24:02404:7:Z4055911850;24:02405:4:Z3635175786;24:02405:6:Z3888898482;
O=S1(=O)NC=Nc2cccc(F)c21,14,24:02404:8:Z3312840039;24:02404:8:Z3308063732;24:02404:8:Z3311651473;
c1ccc2c(c1)OCc1cncn1-2,11,24:02404:8:Z3842422706;24:02405:2:Z3834846608;24:02405:5:Z3235893630;
Cc1csc2cccc(Cl)c12,20,24:02404:8:Z2444217602;24:02406:1:Z1373618110;24:02415:2:Z2200997400;
Cc1cn2c(n1)CCC2,26,24:02404:8:Z4863082456;24:02405:9:Z5058634387;24:02407:5:Z3346922868;
Oc1cc(Cl)ccn1,7,24:02404:8:Z2569736720;24:02410:6:Z2569736683;24:02411:8:Z4414592745;
O=C1COc2cccc(Cl)c2N1,9,24:02404:8:Z4082202331;24:02414:5:Z3523127443;24:02420:5:Z4082201622;
Cc1cc[nH]c(=O)n1,37,24:02404:8:Z3499601387;24:02405:6:Z2613454200;24:02407:9:Z2613454737;
O=c1[nH]ncc2cc(O)ccc12,6,24:02404:8:Z2790053781;24:02411:8:Z2790113770;24:02411:8:Z2790079926;
CC1(O)CCNCC1O,16,24:02404:8:Z4961978231;24:02437:5:Z4961371925;24:02441:4:Z4971490389;
Oc1cnc2cc(F)ccc2c1,10,24:02404:8:Z4309158957;24:02409:8:Z4307336007;24:02410:1:Z4307341102;
Cn1c(Cl)cc(=O)[nH]c1=O,38,24:02404:8:Z4236603020;24:02405:0:Z4236600917;24:02408:2:Z4427285364;
O=c1cc[nH]c2cnccc12,25,24:02404:8:Z4216690358;24:02409:3:Z4216692563;24:02410:4:Z4562202242;
O=c1[nH]nnc2ccccc12,87,24:02404:9:Z3484507526;24:02405:1:Z4235916121;24:02408:6:Z757867152;
O=C1CCNC(=O)CN1,79,24:02404:9:Z4009014237;24:02405:0:Z4008991813;24:02411:8:Z4009000400;
CC1CCN2C=NCC2C1,39,24:02404:9:Z3301926127;24:02406:8:Z3301924798;24:02412:0:Z3301923556;
O=C1NCCc2cc(F)ccc21,41,24:02404:9:Z4713462123;24:02410:2:Z4387212125;24:02410:3:Z3587535718;
CC1Cn2cccc2C(=O)N1,42,24:02404:9:Z3790560151;24:02404:9:Z3790560138;24:02410:9:Z3790593191;
Fc1cccc2scnc12,50,24:02404:9:Z4344836428;24:02406:4:Z3091625595;24:02407:4:Z3205985762;
O=C1CCNCCCCCCN1,113,24:02404:9:Z3550750874;24:02406:3:Z3706205403;24:02406:3:Z4447057953;
FC1(F)CCC2CCCC2C1,67,24:02404:9:Z3773965930;24:02406:6:Z3842726270;24:02407:9:Z4166161989;
C1=NCC2CCCC2N1,43,24:02404:9:Z3301770809;24:02409:1:Z4001731861;24:02410:7:Z4827397698;
Cc1ccc2ocnc2n1,39,24:02404:9:Z1651266491;24:02406:7:Z4236342896;24:02407:3:Z1651258967;
O=c1[nH]c2ccncc2[nH]1,37,24:02404:9:Z4313344617;24:02405:3:Z4155989673;24:02410:9:Z4153109487;
Cc1[nH]c2nc[nH]c(=O)c2c1C,17,24:02405:0:Z3500632352;24:02407:7:Z3500631612;24:02408:9:Z3494105036;
CC1CCC2CN=CN2C1,36,24:02405:0:Z4209850007;24:02407:0:Z4209856860;24:02415:4:Z4209848010;
OC1CCC2COC1O2,11,24:02405:0:Z4445354472;24:02415:6:Z4446483542;24:02419:4:Z4446519978;
O=C1NCCc2c(F)cccc21,18,24:02405:0:Z2150411426;24:02405:0:Z2044988283;24:02418:5:Z2059652926;
Cc1nccnn1,10,24:02405:0:Z4216896891;24:02408:7:Z4216894093;24:02410:6:Z4216896614;
Oc1ccc2c(n1)CNC2,15,24:02405:0:Z2691353722;24:02440:7:Z2691353737;24:02445:9:Z3077687646;
CC12CC3CC(CC(C3)C1)C2,12,24:02405:0:Z1653445646;24:02405:3:Z3593949462;24:02407:8:Z1654294825;
Fc1cc(Cl)cc2cc[nH]c12,6,24:02405:0:Z2803614107;24:02414:4:Z4256605251;24:02415:0:Z2803614802;
Cc1ccc2c(c1)C(=O)NCN2,21,24:02405:0:Z2445724613;24:02407:1:Z2830964393;24:02412:9:Z2445722160;
Cc1cc(C)c2c(O)ncnc2n1,2,24:02405:0:Z3499433401;24:02465:8:Z76805019;
Nc1nc2c(c(=O)[nH]1)CCNC2,40,24:02405:0:Z5035880084;24:02406:8:Z5035884166;24:02414:6:Z5035874262;
c1ccc2c(c1)CNCC21CCCC1,19,24:02405:0:Z2228113384;24:02405:9:Z2228115359;24:02409:8:Z2207327569;
c1ccc2c(c1)CC1CCC2C1,25,24:02405:0:Z4150974222;24:02407:2:Z4154685611;24:02412:4:Z4191327843;
OC1CCC(O)C1O,80,24:02405:0:Z4233225840;24:02406:1:Z4269678576;24:02408:2:Z4934743855;
Cn1c(=O)c2c[nH]nc2n(C)c1=O,4,24:02405:0:Z2784259373;24:02427:8:Z2993326335;24:02485:3:Z2993325664;
CC1CCc2ccsc2S1(=O)=O,45,24:02405:0:Z2153780907;24:02412:1:Z4062015777;24:02422:3:Z4608621005;
O=c1[nH]cnc2csnc12,5,24:02405:1:Z2589342015;24:02408:6:Z4208963840;24:02465:0:Z2903944204;
O=C1COc2cccc(F)c21,3,24:02405:1:Z5058627566;24:02448:6:Z5058619401;24:02486:8:Z5058622696;
CN1c2ccccc2NS1(=O)=O,11,24:02405:1:Z2993836516;24:02426:2:Z2832794808;24:02435:7:Z2614231403;
O=c1[nH]ccc2cccc(F)c12,8,24:02405:1:Z4187926560;24:02405:1:Z4187926769;24:02439:5:Z4187926269;
Fc1ccc2nc[nH]c2c1F,3,24:02405:1:Z1997903229;24:02454:1:Z1627013875;24:02471:1:Z1837788026;
Cc1cc(C)c2c(C)c[nH]c2c1,23,24:02405:1:Z3292467648;24:02409:4:Z3369765479;24:02413:9:Z3295958517;
Oc1cnnc(O)c1,66,24:02405:1:Z4329461494;24:02407:1:Z4294667605;24:02407:1:Z4294080236;
Cc1nc2n(n1)CCC=N2,58,24:02405:1:Z4224792168;24:02406:7:Z4224813465;24:02407:4:Z4224807499;
CC1CCCc2ccccc2C1,27,24:02405:1:Z1693282513;24:02405:9:Z2044269196;24:02409:9:Z2474416284;
Nc1n[nH]c(=O)s1,55,24:02405:1:Z4236375536;24:02405:8:Z4236377423;24:02411:3:Z4236378087;
O=c1ccnc2[nH]cnn12,7,24:02405:1:Z2676711417;24:02430:4:Z2676710980;24:02452:3:Z2676713608;
Cc1ccc2c(c1)C(O)CO2,10,24:02405:1:Z4000757983;24:02420:2:Z2789704425;24:02422:6:Z2789705167;
Cc1ccc2[nH]c(=O)[nH]c2c1,20,24:02405:2:Z4278944973;24:02409:1:Z3240715307;24:02410:8:Z4081890306;
N=S1(=O)CCOc2ccccc21,36,24:02405:2:Z3584091217;24:02407:2:Z3091671660;24:02408:8:Z3091668828;
Cc1cn2nncc2c(=O)[nH]1,37,24:02405:2:Z3363600242;24:02409:5:Z3355967220;24:02415:0:Z3356368593;
CN1CCNC2(CCOCC2)CC1,25,24:02405:2:Z3614226986;24:02407:4:Z4276710344;24:02416:6:Z3043675646;
O=C1CNc2cc(F)c(F)cc2N1,12,24:02405:2:Z3000832015;24:02406:9:Z4686425525;24:02406:9:Z4377847097;
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,14,24:02405:2:Z3343478248;24:02410:1:Z3343479993;24:02414:6:Z3343479306;
c1ccc2c(c1)CCC21CCOCC1,9,24:02405:2:Z4888490117;24:02407:6:Z4888507481;24:02407:6:Z4888490726;
Fc1ccc2cccnc2c1F,54,24:02405:2:Z2827078463;24:02406:4:Z2828749177;24:02410:0:Z3838652653;
OC1c2ccccc2CC1(F)F,6,24:02405:2:Z4223596256;24:02431:3:Z4082207745;24:02433:2:Z3776890066;
CC1(C)NC(=O)C2(CCNCC2)N1,47,24:02405:2:Z4261248652;24:02405:3:Z4270957089;24:02407:5:Z4270953799;
O=c1nc2c(c[nH]1)CCCC2,22,24:02405:2:Z3800243665;24:02417:8:Z3633980521;24:02418:0:Z3633979381;
Cc1c(Cl)ccc2ccoc12,15,24:02405:2:Z2879667146;24:02407:3:Z2880561288;24:02407:3:Z2879697553;
c1ccc2c(c1)CCc1cnoc1-2,13,24:02405:3:Z3698710618;24:02415:8:Z2923933844;24:02428:9:Z2945706321;
O=C1NCC(O)C(=O)N1,62,24:02405:3:Z3211407475;24:02407:4:Z3211499266;24:02408:2:Z3211364811;
O=c1ccc2cc(Cl)ccc2[nH]1,20,24:02405:3:Z1486882551;24:02412:3:Z4468396771;24:02423:4:Z1865082245;
O=c1[nH]cnc2cc(F)cc(F)c12,16,24:02405:3:Z4150959462;24:02405:3:Z4150959276;24:02411:3:Z4151418697;
CC1CCN2CNC(=O)C2C1,28,24:02405:3:Z2351368674;24:02408:3:Z1744319485;24:02410:5:Z1744323623;
Cc1coc2c1C(=O)CC(C)(C)C2,9,24:02405:3:Z1265468965;24:02429:2:Z419631282;24:02439:9:Z4422586721;
Fc1cc(F)c2c(c1)NCCC2,38,24:02405:3:Z1801674118;24:02408:8:Z1243879870;24:02410:5:Z2106176933;
Cc1cc(=O)nc2[nH]ccn12,20,24:02405:3:Z3339686510;24:02406:1:Z3339685958;24:02406:5:Z3633865143;
O=C1NCC(=O)N2C1CCC21CCC1,4,24:02405:3:Z4561831885;24:02405:3:Z4379905144;24:02433:2:Z4379908732;
O=C1CCc2cccc3c2N1CCC3,5,24:02405:3:Z3392678553;24:02436:0:Z4223695152;24:02441:6:Z3254191702;
Cn1c(=O)ccc2ccc(Cl)cc21,20,24:02405:4:Z4346660458;24:02405:4:Z4346322649;24:02408:1:Z4347139324;
Cn1ncc2c(=O)nc[nH]c21,12,24:02405:4:Z4733668901;24:02439:9:Z2874742201;24:02445:8:Z2874742202;
O=S1(=O)CCc2[nH]ncc2C1,25,24:02405:4:Z5044389086;24:02407:9:Z5043677536;24:02408:8:Z5044170840;
c1cc2n(c1)CCNC21CCC1,48,24:02405:4:Z4206697932;24:02405:5:Z4210079674;24:02406:6:Z3883885124;
OC1CCNc2ccccc2C1O,39,24:02405:4:Z5056119445;24:02406:5:Z5054459500;24:02408:7:Z5054464096;
Cc1cccc2c1NC(=O)NS2(=O)=O,7,24:02405:5:Z3341575589;24:02435:8:Z4236498143;24:02451:6:Z2769251038;
O=C1NCCNC12CCCCC2,35,24:02405:5:Z4252415329;24:02405:8:Z4256332206;24:02405:9:Z4251571982;
Cn1c(=O)c2cccnc2n(C)c1=O,5,24:02405:5:Z2464428899;24:02409:9:Z2209064262;24:02445:7:Z441253434;
CC1CNC(=O)CNC1=O,12,24:02405:5:Z4208568988;24:02439:0:Z4009017637;24:02443:4:Z4009017725;
Fc1cc(F)c2c(c1)CCCN2,53,24:02405:5:Z1879428291;24:02405:5:Z4109321914;24:02406:8:Z1468793516;
CC1(C)CCc2ncccc2C1,21,24:02405:5:Z4502710259;24:02406:9:Z4402954597;24:02406:9:Z4402703672;
O=C1Nc2ccccc2N2CCCC12,4,24:02405:5:Z51983915;24:02467:5:Z4033801530;24:02467:5:Z51815276;
Cc1c(Cl)ccc2[nH]ccc12,39,24:02405:5:Z3189355636;24:02407:8:Z3203586453;24:02408:1:Z3173980403;
Cc1cc(N)on1,35,24:02405:5:Z379590744;24:02406:5:Z1341898495;24:02407:5:Z2014215776;
Cn1cc2nc[nH]c(=O)c2c1,15,24:02405:5:Z3500223107;24:02413:9:Z3500224652;24:02415:7:Z3800234203;
CN1CCC2(CNC2)C1,8,24:02405:5:Z4614975879;24:02434:3:Z2761778412;24:02449:4:Z3362996101;
O=c1[nH]cnc2c(Cl)scc12,16,24:02405:6:Z2442558126;24:02409:2:Z3339549508;24:02416:7:Z3790532255;
O=c1[nH]nnc2ccc(Cl)cc12,13,24:02405:6:Z3633840854;24:02413:0:Z2442499638;24:02422:0:Z2442497908;
Cn1ccc2ccc(Cl)cc21,25,24:02405:6:Z1765681824;24:02408:2:Z3318159601;24:02411:8:Z4194031141;
Nc1ncc2nc[nH]c2n1,8,24:02405:6:Z3825532857;24:02422:8:Z4212127639;24:02445:2:Z4426952559;
Clc1ccc2ncncc2c1,30,24:02405:6:Z3829115482;24:02410:6:Z57234378;24:02424:1:Z3829574181;
O=S1(=O)CCCCc2ccccc21,17,24:02405:6:Z4455449459;24:02410:1:Z4454999768;24:02410:7:Z4446353183;
CN1CNc2ccc(Cl)cc2C1=O,9,24:02405:6:Z1272836026;24:02405:9:Z730857580;24:02434:8:Z1898894260;
O=c1[nH]cnc2c1oc1ccccc12,10,24:02405:6:Z2897857513;24:02415:7:Z325148050;24:02436:9:Z237858140;
CC12CCCCC1Nc1ccccc12,7,24:02405:6:Z3338754469;24:02416:3:Z3794416699;24:02416:3:Z3143337399;
Cc1ccc2cnoc2n1,27,24:02405:6:Z2844153020;24:02408:2:Z857122314;24:02411:0:Z2407872749;
O=c1cc[nH]c2cc(Cl)ccc12,4,24:02405:6:Z4313307925;24:02406:3:Z4313303094;24:02406:4:Z4313307850;
O=C1CCCS(=O)(=O)c2ccccc21,7,24:02405:7:Z3512012882;24:02441:5:Z3346924441;24:02444:9:Z4223719919;
c1ccc2c(c1)OCCCCO2,38,24:02405:7:Z2261136332;24:02408:7:Z2259704366;24:02411:1:Z3364851472;
Cc1ccc2c(c1)NCCCC2,39,24:02405:7:Z3630480315;24:02406:8:Z4127360244;24:02409:2:Z3627590809;
CN1C2(CCNCC2)CCS1(=O)=O,11,24:02405:7:Z3267845404;24:02408:5:Z3267842568;24:02435:7:Z3829512783;
O=c1cc(O)cc[nH]1,12,24:02405:7:Z3346981955;24:02408:1:Z3347248491;24:02432:8:Z3506244118;
Cc1cc(=O)[nH]c2c(C)cccc12,8,24:02405:7:Z4027993290;24:02418:8:Z4027993100;24:02432:6:Z2993824148;
O=c1[nH]cnc2sc3c(c12)CCCCC3,2,24:02405:7:Z2360632698;24:02462:0:Z429089250;
Cc1cc(=O)n2ccccc2n1,14,24:02405:7:Z2168833952;24:02418:4:Z2026436841;24:02436:1:Z2219529077;
Cc1cc2c(=O)[nH]ccn2n1,23,24:02405:7:Z3831241220;24:02410:4:Z3340248809;24:02419:9:Z3800233778;
CC1NCC(=O)Nc2ccccc21,39,24:02405:7:Z4925237677;24:02408:1:Z4930664780;24:02414:8:Z4930668118;
C1=CC2(CCC2)Oc2ccccc21,6,24:02405:7:Z2926886684;24:02438:4:Z2863947636;24:02470:1:Z2884916022;
CC1CC(=O)Nc2ccccc2N1,26,24:02405:8:Z2904939847;24:02410:6:Z280427520;24:02411:5:Z5045343661;
c1cnc2sncc2c1,11,24:02405:8:Z4232089299;24:02419:7:Z4224502651;24:02429:7:Z4225735242;
NC1CC=CC1,20,24:02405:8:Z2722854225;24:02407:2:Z2722828004;24:02410:9:Z2722830771;
Cc1cccc2c1NC(=O)C2,15,24:02405:8:Z2998338413;24:02410:7:Z4630206930;24:02424:0:Z3506190325;
Clc1cccc2c1SCCC2,40,24:02405:8:Z2699519053;24:02407:5:Z3781060466;24:02408:6:Z2722419663;
Cc1cnn2cnnc2c1C,5,24:02405:8:Z2093211441;24:02427:2:Z1470660274;24:02429:6:Z2770618894;
O=C1CNC(=O)C2(CC2)N1,14,24:02405:8:Z4447335464;24:02420:1:Z4208552024;24:02420:3:Z4524935127;
Cc1cc(Cl)c2ccccc2n1,7,24:02405:8:Z3818629522;24:02420:4:Z3818074806;24:02471:0:Z3818907701;
CC1CC(=O)c2cccc(Cl)c21,10,24:02405:8:Z363066310;24:02410:0:Z363067008;24:02415:5:Z2438112702;
CC1CS(=O)CCN1,27,24:02405:8:Z4573062937;24:02409:1:Z4573063572;24:02411:7:Z4573062116;
CC1C=CC1,14,24:02405:8:Z4996273762;24:02409:8:Z4250235936;24:02421:0:Z4250611192;
O=c1[nH]c(=O)c2ccc(F)cc2[nH]1,12,24:02405:8:Z4080785663;24:02413:1:Z4080757017;24:02428:6:Z4080751809;
C1CCc2nc3n(c2CC1)CCNC3,21,24:02405:8:Z3321954782;24:02410:9:Z3620999818;24:02416:0:Z3620999473;
O=C1CCCc2[nH]c(=O)ccc21,30,24:02405:8:Z2078997766;24:02405:8:Z2020677883;24:02405:8:Z1550372495;
CC1(C)CC2CCCCC21,27,24:02405:9:Z2928805616;24:02414:0:Z3836230595;24:02416:0:Z2927017473;
c1ccc2c(c1)sc1nncn12,16,24:02405:9:Z990604148;24:02411:9:Z1539194187;24:02420:7:Z4169291238;
O=c1[nH]cnc2c1[nH]c1nccnc12,3,24:02405:9:Z3788948398;24:02407:1:Z3788949022;24:02419:7:Z3788948709;
Nc1ccnc2ccccc12,41,24:02405:9:Z4127454219;24:02408:4:Z4251420001;24:02413:9:Z4221785485;
O=c1[nH]cnc2cc(O)ccc12,17,24:02405:9:Z1997931098;24:02408:2:Z1689188218;24:02413:9:Z1689190142;
O=c1nc[nH]c2cnccc12,16,24:02405:9:Z4239945674;24:02413:1:Z4239404162;24:02416:2:Z4239944926;
Clc1cc(Cl)c2nncn2c1,30,24:02405:9:Z3512461994;24:02406:8:Z271920146;24:02415:8:Z1373336200;
Nc1cc(=O)[nH]c(=O)[nH]1,23,24:02405:9:Z1176688000;24:02407:2:Z280130662;24:02408:3:Z2898267057;
Cc1nc(O)cs1,9,24:02405:9:Z3095135340;24:02418:6:Z3098502350;24:02418:6:Z3098501472;
O=C1Cc2cccc3c2N1CCC3,5,24:02405:9:Z4188621803;24:02431:8:Z401538116;24:02481:7:Z2466256256;
O=C1NCNc2ccc(F)cc21,16,24:02405:9:Z1416369843;24:02416:1:Z729941960;24:02419:7:Z729942908;
O=c1[nH]cnc2c(F)cc(Cl)cc12,11,24:02405:9:Z4028066769;24:02411:8:Z4028069795;24:02415:9:Z4028067596;
Fc1c[nH]c2ccccc12,29,24:02406:0:Z4261640570;24:02411:5:Z3466791499;24:02417:2:Z4421875761;
Cc1ccc2nccc(O)c2c1,26,24:02406:0:Z2092507293;24:02406:0:Z2091120282;24:02406:0:Z1663791037;
C1CN2CC3CC2(CN1)C3,29,24:02406:0:Z4830020003;24:02407:3:Z4871528706;24:02410:4:Z4871980163;
Cc1cc2ncc3ccccc3n2n1,26,24:02406:0:Z929763136;24:02414:0:Z2017132970;24:02414:0:Z2017136562;
O=C1CCC2(CCCO2)CC1,43,24:02406:0:Z4193717610;24:02407:3:Z4190739980;24:02408:1:Z4190765227;
Cc1cc2ncsc2cc1F,39,24:02406:0:Z4970891125;24:02406:0:Z4970891128;24:02410:2:Z4216761243;
Cc1ccc2c(c1)C(=O)NCCN2,5,24:02406:0:Z5057773595;24:02416:2:Z5058958764;24:02422:3:Z5058961967;
O=C1CCC2CNc3cccc1c32,38,24:02406:0:Z2636280832;24:02407:9:Z3352678636;24:02413:2:Z2274664780;
Clc1ccc2c(c1)NCCN2,7,24:02406:1:Z1737584112;24:02419:4:Z1737583896;24:02441:5:Z2277386027;
O=S1(=O)Cc2ncnc(Cl)c2C1,3,24:02406:1:Z5061395782;24:02448:8:Z5023177786;24:02459:3:Z4929687988;
Fc1cccc2scc(Cl)c12,38,24:02406:1:Z2843639084;24:02408:1:Z2838595617;24:02408:3:Z2859926918;
Cc1c[nH]c2cc(F)cc(F)c12,40,24:02406:1:Z4019275963;24:02406:8:Z3403474157;24:02409:9:Z3542122965;
O=c1cc2c(n[nH]1)-c1ccccc1C2,3,24:02406:1:Z2442432945;24:02409:4:Z2442432874;24:02447:2:Z2442433111;
CC12CC3CC(C)(C1)CC(N)(C3)C2,6,24:02406:1:Z3380190287;24:02433:2:Z3799569599;24:02433:2:Z4243220760;
Nc1ccnc2c1CNCC2,70,24:02406:1:Z4984750241;24:02408:1:Z2918807301;24:02410:9:Z3516492361;
Oc1ccc2c(n1)CCNC2,44,24:02406:1:Z3698856804;24:02409:1:Z4241623319;24:02412:4:Z3698139538;
