fragment_smiles,occurences,example_ligands
CC1(C)CNc2ccccc2S1,73,140:14006:7:Z1883271127;140:14008:8:Z2811854945;140:14011:6:Z4112548524;
Oc1cnsn1,20,140:14006:7:Z2797959130;140:14019:4:Z2797555637;140:14020:1:Z2798097951;
CN1c2ccccc2NS1(=O)=O,8,140:14006:7:Z2614231318;140:14007:6:Z2614231361;140:14021:5:Z2614230365;
Cc1cc2ccc(F)cc2s1,32,140:14006:7:Z4875552645;140:14007:2:Z4876885221;140:14007:3:Z4875878479;
FC1CCC2CCC1N2,19,140:14006:7:Z4398931527;140:14009:3:Z4336305036;140:14017:7:Z4336305140;
C1=COCC1,26,140:14006:7:Z1683799582;140:14008:1:Z4256940640;140:14011:3:Z4258173376;
OC1CNCC(O)C1O,61,140:14006:7:Z4231830701;140:14009:1:Z3358531632;140:14011:7:Z4345395777;
N=c1cc[nH]cn1,42,140:14006:7:Z4223516654;140:14007:6:Z4223512816;140:14009:9:Z4263546406;
CN1NC2(CCNCC2)NC1=O,6,140:14006:7:Z4435944174;140:14060:1:Z4232675469;140:14065:0:Z4232672734;
C1CC2C(C1)C1OCCC21,17,140:14006:7:Z2972441524;140:14022:7:Z3509677253;140:14029:6:Z4004450682;
O=S1(=O)NCc2cc(Cl)ccc21,14,140:14006:8:Z4222055001;140:14008:2:Z4222057116;140:14009:7:Z4222054530;
Cc1[nH]c2nc[nH]c(=O)c2c1C,19,140:14006:8:Z3500634737;140:14011:8:Z3494105143;140:14012:5:Z2274867028;
Cn1cnc2ccsc2c1=O,33,140:14006:8:Z194576248;140:14010:3:Z1328945457;140:14010:9:Z1263959689;
N=S1(=O)CCC(N)CC1,25,140:14006:8:Z4421930638;140:14006:8:Z4421930341;140:14008:3:Z4421929983;
CC1(C)CC(=O)Nc2ncccc21,3,140:14006:8:Z4999814546;140:14036:4:Z3346957586;140:14096:8:Z3347900972;
c1nc2c([nH]1)C1(CCOCC1)NCC2,27,140:14006:9:Z2951219592;140:14009:6:Z2951219332;140:14010:1:Z2951212704;
C1CN2CC3CC2(CN1)C3,5,140:14006:9:Z4829972326;140:14080:7:Z4830179140;140:14082:1:Z4830015562;
FC1(F)CCOc2ccccc2C1,18,140:14006:9:Z4258421562;140:14013:8:Z4258254671;140:14014:0:Z4251435054;
Nc1cnc(Cl)nc1,36,140:14006:9:Z3559619008;140:14007:1:Z3560084692;140:14007:1:Z3560255622;
Cn1ncc(=O)n(C)c1=O,17,140:14006:9:Z1691595226;140:14010:4:Z2219642649;140:14011:6:Z1195557866;
Oc1cnncn1,2,140:14006:9:Z3923463603;140:14056:2:Z3923471513;
O=c1[nH]ccc2c(F)cccc12,6,140:14006:9:Z4080683874;140:14016:3:Z4223754398;140:14029:0:Z4188632715;
Clc1ccc2c(c1)CCCCC2,5,140:14006:9:Z3634876188;140:14032:6:Z1840077592;140:14039:6:Z2772823814;
O=c1[nH]cnc2[nH]ccc12,7,140:14006:9:Z1898880636;140:14024:6:Z1898881439;140:14067:6:Z1899617672;
Oc1n[nH]c2ccccc12,3,140:14006:9:Z4239477031;140:14063:4:Z4239476155;140:14094:8:Z4239476158;
Clc1ncc2c(n1)CCC2,18,140:14006:9:Z3558598069;140:14008:2:Z3557017018;140:14017:3:Z3831984217;
C1CNc2nnnn2C1,35,140:14007:0:Z4656347129;140:14008:1:Z2324034266;140:14010:2:Z2227171139;
c1ccc2c(c1)CNNC2,5,140:14007:0:Z2717856339;140:14011:5:Z2701757242;140:14031:8:Z2701757079;
Cc1ccc(Cl)nn1,33,140:14007:0:Z2873135243;140:14016:0:Z4662628384;140:14016:1:Z2873146977;
C=C1CCCCN1,23,140:14007:0:Z4220936766;140:14008:5:Z4220931374;140:14016:0:Z4220926756;
CC1CCC(C)N(C)C1,22,140:14007:0:Z1782579275;140:14009:1:Z2105861942;140:14013:2:Z1582577036;
O=C1NS(=O)(=O)c2ccc(F)cc21,30,140:14007:0:Z1999773312;140:14007:5:Z1999779290;140:14015:3:Z1999780955;
Cc1ccc2c(c1)OCCCC2,26,140:14007:0:Z1731416814;140:14009:1:Z3509785157;140:14009:6:Z1437596599;
CC1CNc2cc(Cl)ccc2SC1,19,140:14007:1:Z1654287913;140:14008:0:Z1651455225;140:14011:9:Z1654283733;
Cc1c(Cl)cc2c(c1Cl)CCCN2,7,140:14007:1:Z2357003077;140:14045:7:Z2911943965;140:14048:9:Z4132516688;
c1c2c(cc3c1OCO3)CCCC2,12,140:14007:1:Z4314112723;140:14031:9:Z4314159360;140:14035:2:Z4314202928;
O=c1[nH]ncn2ccnc12,7,140:14007:1:Z4426793394;140:14013:2:Z4426793159;140:14032:1:Z4426793414;
O=c1[nH]c2cc(Cl)ccc2o1,30,140:14007:1:Z1278729273;140:14010:2:Z1278678003;140:14019:3:Z1278657857;
c1cc2cnsc2cn1,40,140:14007:1:Z4223596083;140:14007:7:Z4232399649;140:14008:9:Z4229401824;
O=C1NS(=O)(=O)c2c(Cl)cccc21,27,140:14007:1:Z1994035385;140:14009:2:Z3292374901;140:14015:3:Z1994041761;
Nc1nc(=O)c2sccc2[nH]1,3,140:14007:1:Z3203058112;140:14045:1:Z3185399454;140:14094:8:Z4033557477;
NC1C2CNC1C(O)C2,56,140:14007:1:Z3788989831;140:14012:0:Z3799727953;140:14013:5:Z3799725340;
c1ccc2c(c1)[nH]c1ncnnc12,15,140:14007:1:Z3019524477;140:14007:2:Z2142886243;140:14015:3:Z325246144;
Cc1ccc2c(c1)NC(C)(C)CC2C,5,140:14007:1:Z4359528283;140:14009:1:Z4359528215;140:14029:5:Z4359528868;
O=c1[nH]c(=O)c2ccccc2s1,18,140:14007:1:Z1729832144;140:14009:4:Z1729831146;140:14011:0:Z1729833627;
Clc1cccc2c1NCC2,47,140:14007:2:Z1367048326;140:14010:1:Z4125141606;140:14010:7:Z4125142397;
CC1(C)CCCc2ccoc21,4,140:14007:2:Z3362227445;140:14026:2:Z3509198160;140:14030:4:Z3359974991;
CC1C=NOC1C,6,140:14007:2:Z4113751034;140:14015:7:Z4113630842;140:14043:3:Z4113809428;
NC1=CCNN1,15,140:14007:2:Z2961657897;140:14008:5:Z4503722631;140:14012:3:Z2961659622;
Clc1cc(Cl)sn1,13,140:14007:3:Z4280866381;140:14015:4:Z4279948825;140:14015:8:Z4280397962;
Clc1cccc2scc(Cl)c12,26,140:14007:3:Z4322633208;140:14007:7:Z3796671373;140:14007:8:Z1128899344;
Cc1cc(=O)nc2[nH]ccn12,5,140:14007:3:Z3339684316;140:14038:9:Z3339686711;140:14050:8:Z3339685453;
CC1NCC1O,39,140:14007:3:Z4142492954;140:14011:7:Z4142510871;140:14011:7:Z4142511177;
CC1(C)CNc2cc(Cl)ccc21,54,140:14007:3:Z3788339290;140:14007:3:Z2647776394;140:14011:7:Z3692985325;
CC1(C)CNC(=O)NC1=O,27,140:14007:3:Z3211201552;140:14014:6:Z2898200579;140:14021:4:Z3211192777;
O=c1cc(Cl)cc[nH]1,5,140:14007:4:Z2898346164;140:14016:5:Z2898346418;140:14041:9:Z2898346205;
Cc1cnc2cc(C)c(C)cc2n1,17,140:14007:4:Z2969593431;140:14013:0:Z4343802846;140:14020:2:Z4961580872;
CN1CCN(C)c2ccccc2C1,5,140:14007:4:Z1730471591;140:14015:3:Z2407383978;140:14024:6:Z2407383968;
CC1CNC(=O)NC1=O,12,140:14007:4:Z227957878;140:14016:9:Z26253728;140:14017:1:Z107193448;
Cc1ccc(Cl)c2scnc12,25,140:14007:4:Z2095683247;140:14011:7:Z2095686920;140:14011:9:Z2068358597;
O=C1CCCOc2ccccc21,9,140:14007:4:Z4342133598;140:14011:0:Z2723087352;140:14014:7:Z3347872550;
Cc1cc(N)on1,18,140:14007:5:Z1409035776;140:14014:6:Z4743759303;140:14020:4:Z268278196;
O=S1(=O)Cc2c(Cl)cccc2N1,5,140:14007:5:Z2475677698;140:14068:8:Z2475675518;140:14076:5:Z2475677520;
O=C1CNc2ccc(Cl)cc2N1,25,140:14007:5:Z4269890164;140:14015:7:Z4362614564;140:14017:4:Z4362613807;
O=c1[nH]ncn2cccc12,5,140:14007:5:Z1828316406;140:14034:7:Z1749296744;140:14039:3:Z1749298348;
O=c1[nH]ccc2cccc(F)c12,3,140:14007:5:Z3505815332;140:14031:2:Z3505538736;140:14094:0:Z3506184101;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,10,140:14007:6:Z4889144686;140:14014:4:Z4537177739;140:14027:3:Z4537172596;
Cn1[nH]cc2c(=N)ccnc1-2,11,140:14007:6:Z2996166455;140:14033:4:Z2184417402;140:14033:8:Z2184417016;
CC1CCC2(CC1)CC2,74,140:14007:6:Z3872875262;140:14008:4:Z3917984693;140:14009:8:Z3917986939;
Clc1ccc2nn[nH]c2c1,7,140:14007:6:Z216639350;140:14020:0:Z229374084;140:14023:9:Z260069656;
Cn1c(Cl)cc2cc(Cl)c(Cl)cc21,7,140:14007:6:Z4389002298;140:14018:0:Z3554864618;140:14029:0:Z3919059909;
c1ccc2c(c1)ncc1cccn12,11,140:14007:6:Z2612991974;140:14013:1:Z2611252557;140:14016:6:Z2610741582;
CN1N=CCCC1=O,15,140:14007:6:Z1465119964;140:14016:3:Z4255977372;140:14037:2:Z4314610000;
Clc1csc(Cl)c1,2,140:14007:7:Z4424782307;140:14009:8:Z4291515793;
O=c1[nH]c(=O)c2ncccc2[nH]1,22,140:14007:7:Z1528472617;140:14014:4:Z1528399273;140:14021:2:Z1528559028;
C1CC2C3CCC(O3)C2C1,11,140:14007:7:Z3836089470;140:14008:7:Z3832601470;140:14012:3:Z3833385514;
Fc1cc(F)c2c(c1)C1(CCC2)CC1,4,140:14007:7:Z3508642699;140:14013:5:Z3508538218;140:14040:6:Z3506556527;
NC12CCCC(C1)C2,24,140:14007:7:Z2824779618;140:14012:2:Z4387963663;140:14013:7:Z2824730937;
CC1CCCC(C)N1C,22,140:14007:7:Z3802715348;140:14011:8:Z3802142080;140:14017:5:Z3806761515;
Clc1ccc2c(c1)CCCCN2,28,140:14007:7:Z2604159396;140:14012:9:Z4129748374;140:14025:4:Z3086277690;
C=c1sc(=C)n(C)c1=O,25,140:14007:7:Z2768786473;140:14011:1:Z1569847521;140:14012:3:Z2982098554;
NC1C2Cc3ccccc3C12,3,140:14007:8:Z3506258354;140:14016:5:Z4122021281;140:14099:1:Z4999786472;
O=C1COc2cccc(Cl)c2N1,4,140:14007:8:Z5039993962;140:14028:0:Z4082200954;140:14050:1:Z4082200833;
C=C1CNC1,8,140:14007:8:Z4223200830;140:14013:2:Z4000683003;140:14036:9:Z4033752515;
Cc1c[nH]cnc1=O,14,140:14007:8:Z2274583408;140:14011:6:Z1688189617;140:14016:9:Z1699949773;
O=c1[nH]cnc2csnc12,21,140:14007:8:Z2478295203;140:14007:9:Z2472900013;140:14008:2:Z2903944104;
Nc1n[nH]c(=O)s1,4,140:14007:8:Z1836190335;140:14008:5:Z1836190912;140:14013:5:Z4236377049;
CC1(C)CCC(C)(C)C1,10,140:14007:8:Z4227308334;140:14010:3:Z4227306881;140:14025:4:Z4227314032;
NC12CCC(CNC1)C2,78,140:14007:9:Z3831833690;140:14010:8:Z3836476210;140:14011:7:Z3831840341;
Clc1sc2ccccc2c1Cl,6,140:14007:9:Z3517832382;140:14015:6:Z3519082694;140:14022:8:Z3583661314;
Clc1ccc2ccnn2c1,1,140:14007:9:Z3511982711;
CC1(C)C(=O)Nc2cc(F)ccc21,4,140:14008:0:Z3347481445;140:14026:8:Z4223425738;140:14035:5:Z3347454635;
Fc1cccnn1,17,140:14008:0:Z2676796520;140:14017:5:Z2999895940;140:14019:2:Z2676794911;
Clc1ccc2ncc3cncn3c2c1,25,140:14008:0:Z4876503318;140:14014:4:Z2698679086;140:14020:4:Z2698634898;
C1CC2CC(C1)N2,83,140:14008:0:Z4922114329;140:14008:9:Z4922096908;140:14009:4:Z4932437351;
O=S1(=O)Cc2ccc(Cl)cc2N1,12,140:14008:0:Z1552011015;140:14012:5:Z1698954074;140:14019:9:Z1552011223;
Oc1ccc2[nH]ncc2c1,53,140:14008:0:Z4310526097;140:14009:0:Z4312372100;140:14009:5:Z4311808453;
CC1(C)Cc2ccc(F)cc2C1,5,140:14008:0:Z4255867400;140:14055:2:Z4254499172;140:14055:3:Z4257905688;
CC1(C)NCc2c1[nH][nH]c2=O,27,140:14008:1:Z4274821069;140:14010:2:Z4264974845;140:14015:3:Z4265349719;
CC1CCC2CCCC1(O)C2,12,140:14008:1:Z4256462522;140:14016:8:Z4255379605;140:14018:9:Z4255378925;
c1ccc2c(c1)ccc1scnc12,8,140:14008:1:Z4378734324;140:14035:1:Z2806402350;140:14047:3:Z4415538427;
Nc1cnccc1Cl,4,140:14008:1:Z2881864030;140:14036:3:Z3992470841;140:14055:8:Z2881868893;
Cc1cc(C)c2ccc(=O)[nH]c2c1,6,140:14008:2:Z4216994692;140:14032:0:Z4216995250;140:14061:4:Z4216994500;
OC1CNC2(CNC2)CC1O,9,140:14008:2:Z4997709530;140:14023:0:Z4997710126;140:14049:9:Z4995328222;
CC1(C)Cc2ncsc2C(C)(C)C1,18,140:14008:2:Z2984481802;140:14011:2:Z3340230141;140:14014:4:Z2955729231;
C=C1COC1,1,140:14008:2:Z4169267431;
O=C1CCCc2c[nH]nc21,7,140:14008:2:Z2898239547;140:14014:6:Z2898241818;140:14037:9:Z3339581154;
Cc1nc2ncnn2c(C)c1C,33,140:14008:2:Z2168920606;140:14009:2:Z1679708653;140:14016:0:Z666045120;
Fc1cnc(Cl)nc1Cl,34,140:14008:2:Z2699931893;140:14010:1:Z2699894477;140:14010:2:Z2698830560;
OC1CCC(F)(F)C1,30,140:14008:3:Z4345935664;140:14018:2:Z4346197747;140:14019:6:Z4345935453;
Cc1cc2c(s1)S(=O)(=O)NC2=O,5,140:14008:3:Z4190893855;140:14035:9:Z4190893248;140:14053:7:Z4190891800;
Cc1cc2cncnc2o1,28,140:14008:3:Z1502797963;140:14008:3:Z3795617190;140:14008:9:Z4875399468;
Cc1cncnn1,3,140:14008:3:Z4151414112;140:14045:0:Z4151414182;140:14089:7:Z4151414185;
CC1(C)C(O)CC12NC(=O)CNC2=O,2,140:14008:3:Z4379909100;140:14008:3:Z4383651142;
Clc1cnc2[nH]cnc2c1,16,140:14008:3:Z113132136;140:14014:8:Z17100270;140:14019:0:Z297770908;
CN1CNC(=O)c2ccccc21,18,140:14008:4:Z2762784869;140:14008:7:Z2830890970;140:14023:6:Z1672108828;
O=c1[nH]ccc2cc[nH]c12,31,140:14008:4:Z3341052641;140:14009:2:Z1268435785;140:14010:5:Z1271621973;
Cc1nc2c(cnn2C)c(=O)[nH]1,5,140:14008:4:Z1528289340;140:14014:6:Z1528289462;140:14050:9:Z1528289289;
Cc1nsc2nc[nH]c(=O)c12,13,140:14008:4:Z2026355155;140:14012:7:Z2274793301;140:14019:9:Z2026354407;
C1CC2CCC1C1CNCC21,8,140:14008:5:Z4907133724;140:14018:3:Z4907132016;140:14041:9:Z2643406086;
CC1(C)CCc2nc[nH]c(=O)c2C1,19,140:14008:5:Z2442412144;140:14019:6:Z2442413639;140:14022:9:Z2442412597;
Cc1ncc2c3c(sc2n1)CCCC3,33,140:14008:5:Z1514102699;140:14019:9:Z2701501546;140:14024:8:Z2168852350;
O=C1NCNc2ccc(F)cc21,4,140:14008:5:Z1325717677;140:14024:9:Z4341206357;140:14036:1:Z2762792055;
Cc1cc(=O)n2[nH]cnc2n1,27,140:14008:6:Z3339598927;140:14010:1:Z2660800333;140:14010:5:Z2660790243;
Cc1cnc(=O)[nH]c1,3,140:14008:6:Z2365231211;140:14033:2:Z2365232366;140:14090:3:Z2365231252;
Cn1cc2c(=O)[nH]cnc2n1,6,140:14008:6:Z3513657091;140:14012:2:Z3513649899;140:14012:3:Z3513652437;
O=C1CNCC2CNCCN12,3,140:14008:6:Z4255039108;140:14074:7:Z4255044782;140:14084:0:Z4255060171;
O=C1NCNc2ccc(Cl)cc21,19,140:14008:6:Z1517048412;140:14013:6:Z2351345508;140:14017:9:Z2830925455;
O=c1cc2ccccc2n[nH]1,5,140:14008:6:Z2789335001;140:14013:3:Z4014605124;140:14022:3:Z2789337773;
O=C1NS(=O)(=O)Cc2ccccc21,31,140:14008:6:Z3512997818;140:14009:8:Z3799112375;140:14012:6:Z1636424342;
CC1(C)C2CCC13CS(=O)(=O)NC3C2,46,140:14008:7:Z4415229965;140:14008:7:Z4415221081;140:14010:2:Z4415229764;
c1ccc2c(c1)CNCC21CCCC1,69,140:14008:7:Z3137784830;140:14008:9:Z2841211615;140:14009:0:Z2207261833;
c1ccc2c(c1)CCNc1ccccc1-2,22,140:14008:7:Z2350154693;140:14019:5:Z4063942471;140:14019:5:Z4063941987;
Clc1ccc2cnoc2c1,10,140:14008:7:Z2148210135;140:14033:3:Z2148208586;140:14033:9:Z2148209795;
NC1CCc2ccccc2NC1,22,140:14008:7:Z2605461596;140:14022:2:Z3364610972;140:14023:7:Z3364611737;
O=c1[nH]cnc2[nH]cnc12,14,140:14008:8:Z2234593309;140:14016:4:Z2589240966;140:14019:5:Z4889139215;
O=c1[nH]ncc2cn[nH]c12,4,140:14008:8:Z2589433005;140:14015:6:Z2589432603;140:14023:9:Z2589433378;
Nc1nc(N)c2c(n1)CCNC2,22,140:14008:8:Z4329227667;140:14011:2:Z4329228900;140:14014:1:Z4329229012;
O=c1[nH]cnc2cc(O)ccc12,13,140:14008:8:Z1689189786;140:14011:1:Z2007133904;140:14018:6:Z1689189797;
Cn1c(=O)cc(Cl)[nH]c1=O,5,140:14008:9:Z2993754756;140:14018:1:Z2993756626;140:14030:1:Z2993754582;
O=C1NCC2(CCCC2)C(=O)N1,35,140:14008:9:Z3211591808;140:14009:3:Z3211089178;140:14011:0:Z3211460777;
c1noc2c1CCC2,40,140:14008:9:Z3365010485;140:14009:2:Z3364701274;140:14010:6:Z4040924915;
c1[nH]nc2c1CCOC2,9,140:14008:9:Z4134201305;140:14022:2:Z4134200478;140:14035:0:Z4134202146;
Cc1cc2c(=O)[nH]nnc2s1,5,140:14008:9:Z3633987927;140:14037:5:Z3633987160;140:14065:1:Z4458822316;
CN1CCc2cc(F)ccc2C1,14,140:14008:9:Z3514535402;140:14009:6:Z3514537154;140:14015:2:Z3500762327;
c1ccc2c(c1)CCc1scnc1-2,9,140:14009:0:Z4273089655;140:14012:4:Z3512481708;140:14021:9:Z3514714530;
O=c1[nH]cnc2sc3ccccc3c12,3,140:14009:0:Z1087062748;140:14015:9:Z1578675342;140:14028:6:Z2154337606;
O=c1ccc2cnoc2[nH]1,9,140:14009:0:Z4385635255;140:14011:3:Z4385634370;140:14015:2:Z4385637602;
Clc1cnsc1,31,140:14009:0:Z3806150442;140:14009:0:Z3806156114;140:14009:2:Z4445125808;
OC1C2CCC(ON2)C1O,14,140:14009:0:Z4270448879;140:14009:4:Z4270389477;140:14027:6:Z4270460091;
Oc1nnc2ccccn12,5,140:14009:0:Z4429699660;140:14014:8:Z4252379420;140:14050:3:Z4252568355;
CC1CCCNC1=O,10,140:14009:0:Z3368614536;140:14009:0:Z2157391443;140:14026:5:Z2159925254;
C=C1CCC(F)(F)CC1,1,140:14009:0:Z4387201845;
Cc1cc(C)c2c(c1)CCCCO2,15,140:14009:0:Z3836360690;140:14010:6:Z4452231481;140:14012:7:Z2286426215;
Oc1ncnc2c1CCCC2,4,140:14009:1:Z2790035419;140:14023:9:Z2982125837;140:14093:1:Z1362832922;
Fc1ccc(Cl)c2c1CCCN2,36,140:14009:1:Z4396260319;140:14011:9:Z2898760964;140:14012:7:Z2326379265;
Cc1ccnc(Cl)n1,19,140:14009:1:Z4224557181;140:14017:9:Z5061333689;140:14019:3:Z4233426014;
Cc1ncc2c3c(sc2n1)CCCCC3,21,140:14009:1:Z1652301915;140:14017:8:Z271681790;140:14019:8:Z1173789524;
O=C1CNC(=O)C2(CCC2)N1,5,140:14009:1:Z4610053630;140:14009:1:Z4610053339;140:14009:1:Z4610053629;
O=c1[nH]cnc2cccc(Cl)c12,3,140:14009:1:Z3638735692;140:14009:1:Z3638735693;140:14043:0:Z3339981090;
O=c1cc2c(n[nH]1)-c1ccccc1CC2,4,140:14009:1:Z2442676603;140:14072:8:Z2445907202;140:14076:5:Z2613767186;
CC1CCc2nc(Cl)ncc2C1,15,140:14009:2:Z4456186008;140:14017:1:Z2968557740;140:14019:4:Z3080143059;
Clc1cc(Cl)c2c(c1)C=CCO2,40,140:14009:2:Z1268655187;140:14009:9:Z3347827575;140:14010:0:Z1024943262;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,13,140:14009:2:Z4216477488;140:14015:1:Z4889130901;140:14020:3:Z4216478160;
Oc1cncc(Cl)c1,6,140:14009:2:Z3368832259;140:14028:8:Z3368827590;140:14038:3:Z3368828239;
Cc1ccnc2[nH]cnc12,50,140:14009:2:Z1542227413;140:14009:5:Z1501145618;140:14010:1:Z2478929301;
c1ncc2occc2n1,27,140:14009:2:Z4228055966;140:14014:0:Z4223282174;140:14015:2:Z5061181565;
CC1(C)CNC(C)(C)CN1,14,140:14009:4:Z2654912271;140:14019:3:Z2705163471;140:14038:8:Z2676787855;
c1c2c(cc3c1OCO3)CCCCC2,10,140:14009:4:Z4431423276;140:14015:7:Z4431368700;140:14024:4:Z4431402030;
Cc1cc(Cl)cc2cccnc12,4,140:14009:4:Z1276666832;140:14017:1:Z1897677107;140:14031:6:Z2863088071;
C=C1CCc2cc3ccccc3nc21,4,140:14009:4:Z1975058355;140:14059:3:Z296004532;140:14061:1:Z1957129872;
O=c1[nH]c2c(s1)CCCCC2,9,140:14009:4:Z1192216257;140:14009:7:Z1192216049;140:14010:7:Z1429839213;
O=c1[nH]nnc2[nH]ncc12,23,140:14009:4:Z1378215605;140:14011:3:Z1408474177;140:14018:3:Z2850937590;
Cc1cc2nc(Cl)ncc2s1,14,140:14009:4:Z4782757761;140:14021:8:Z2976594971;140:14028:5:Z2611715284;
Cn1nc(N)c2c1CNC2,1,140:14009:5:Z3870219215;
Cc1cccc2cn(C)nc12,4,140:14009:5:Z4083053045;140:14041:4:Z4083052733;140:14061:4:Z3710784391;
CC1(C)CS(=O)CCN1,32,140:14009:5:Z2063210539;140:14018:0:Z2063213894;140:14020:7:Z4400999698;
C1=CCC2(CC1)CCNCC2,4,140:14009:5:Z4211403050;140:14067:8:Z4211406515;140:14081:6:Z4211406334;
c1c2c(cc3c1CCCCO3)CCC2,23,140:14009:5:Z2286273854;140:14012:1:Z1583090341;140:14018:8:Z1582628384;
O=C1NS(=O)(=O)CC2CCCCN12,13,140:14009:5:Z2769259863;140:14021:2:Z2789390003;140:14023:0:Z3499996947;
Fc1ccn2ccnc2c1,23,140:14009:5:Z3302561943;140:14021:5:Z3097960220;140:14021:5:Z3097960049;
c1cc2c(s1)CCc1scnc1-2,12,140:14009:5:Z2932510562;140:14021:7:Z2932509718;140:14027:6:Z2932510682;
Clc1ccc2c(c1)CCC1(CCCC1)O2,36,140:14009:6:Z4406902578;140:14009:6:Z4406902582;140:14011:9:Z3385621975;
CC1CCc2[nH]c(=O)ccc2C1,29,140:14009:6:Z2879717311;140:14013:8:Z2879716416;140:14020:5:Z2879716970;
Cc1cc(=O)[nH]c2[nH][nH]c(=O)c12,22,140:14009:6:Z953797612;140:14010:9:Z954344030;140:14012:5:Z953798398;
Cc1n[nH]c(=O)s1,13,140:14009:6:Z1899852646;140:14032:4:Z1899839394;140:14036:5:Z1899844242;
CC1CCNc2cc(Cl)ccc2S1,22,140:14009:6:Z1361911426;140:14015:5:Z1361963971;140:14016:0:Z4663461271;
Cn1cc2ccccn2c1=O,14,140:14009:6:Z3097700042;140:14022:9:Z3094620028;140:14025:3:Z3094620953;
c1ccc2c(c1)CC1(CCCCC1)C2,31,140:14009:6:Z4879063050;140:14009:9:Z4876898400;140:14011:4:Z4876899316;
Cc1csc2ncsc12,27,140:14009:6:Z2494520452;140:14010:4:Z4377132403;140:14010:9:Z2494519619;
CN1CCCC2(CCC2)C1,5,140:14009:6:Z3642480000;140:14022:7:Z3642480220;140:14038:5:Z3642482657;
CC12CC(C1)C1(CNC1)O2,23,140:14009:6:Z4107253676;140:14027:2:Z3602788420;140:14042:2:Z4325715491;
Cc1cc(Cl)cc2c1OCCCC2,9,140:14009:7:Z1829947875;140:14018:2:Z2657505068;140:14021:7:Z2351519047;
Cc1ncnc(N)n1,23,140:14009:7:Z4025477201;140:14015:9:Z2769491517;140:14017:9:Z3042602737;
c1cn2nccc2nn1,5,140:14009:7:Z3500101633;140:14035:8:Z3500101872;140:14056:3:Z3500100708;
c1ncc2sncc2n1,25,140:14009:8:Z2769659140;140:14016:1:Z4390237807;140:14016:1:Z4390250527;
C1CC2NCC1C1CNCC21,27,140:14009:8:Z2722663535;140:14021:1:Z2722272104;140:14027:3:Z2712517261;
CC1CC2CCCC2C1,5,140:14009:9:Z4347341513;140:14034:7:Z2261239579;140:14060:9:Z2258946435;
c1ncc2c(n1)CCC1(C2)OCCO1,3,140:14009:9:Z1673420074;140:14010:8:Z1673421272;140:14019:9:Z1673420411;
Fc1cccn2nccc12,24,140:14010:0:Z4365812975;140:14010:7:Z4365813004;140:14010:8:Z4365811870;
CC1CC(=O)Nc2ccccc21,3,140:14010:0:Z4313282433;140:14023:9:Z4313306284;140:14084:8:Z4387174700;
CC1(C)CCC(N)CC1,31,140:14010:0:Z4878827891;140:14013:5:Z4878818431;140:14014:5:Z4878818243;
CC1(C)CN=CO1,18,140:14010:0:Z4268569210;140:14011:0:Z4235959025;140:14015:5:Z4269108775;
CC1NS(=O)(=O)N(C)C1=O,11,140:14010:0:Z2274808327;140:14018:1:Z2274800993;140:14020:7:Z4917139955;
Cc1ccc2cccc(C)c2n1,3,140:14010:1:Z4216101071;140:14066:3:Z1679827908;140:14080:8:Z1679827255;
O=c1[nH]cnc2[nH]c3ccccc3c12,3,140:14010:1:Z2613875849;140:14079:5:Z2832652706;140:14095:2:Z3339527763;
Nc1cnon1,9,140:14010:1:Z851079340;140:14011:9:Z851097324;140:14028:5:Z4769581217;
C=C1CCn2c1nc1sccc1c2=O,6,140:14010:1:Z3292309556;140:14016:5:Z3773626948;140:14044:7:Z1478151580;
O=c1nc[nH]c2cnccc12,19,140:14010:1:Z4239951800;140:14019:3:Z4239952981;140:14031:4:Z4239945991;
O=c1cc2c(n[nH]1)-c1ccccc1OC2,13,140:14010:1:Z2613917523;140:14011:1:Z2442452505;140:14018:7:Z2506180075;
FC1(F)CNCC(F)(F)O1,25,140:14010:1:Z3204765687;140:14013:1:Z3204766979;140:14014:8:Z3696648827;
O=C1NC2CC(N1)c1c(Cl)cccc1O2,10,140:14010:2:Z3789340261;140:14036:6:Z4212814234;140:14041:4:Z3547967307;
CC1(C)NCCCC1O,17,140:14010:2:Z4451685609;140:14024:9:Z4451687617;140:14040:8:Z4451686570;
Nc1nc2ccccc2s1,6,140:14010:2:Z1199466352;140:14019:6:Z271734000;140:14068:7:Z45249517;
CC1(C)COC=N1,18,140:14010:2:Z4261606554;140:14015:7:Z4268568841;140:14017:6:Z4275743992;
O=S1(=O)N=C2N=CNN2c2ccccc21,5,140:14010:2:Z1470606195;140:14042:0:Z1170277738;140:14053:1:Z2274238994;
Clc1ccc2c(c1)CCCCS2,4,140:14010:3:Z1438390997;140:14044:2:Z3361072769;140:14069:5:Z1582937875;
Cn1cc2nc[nH]c(=O)c2c1,8,140:14010:3:Z3500226936;140:14027:4:Z3500225165;140:14027:5:Z3500224991;
O=C1CCC(F)(F)CN1,22,140:14010:3:Z4252848047;140:14014:7:Z4253420601;140:14018:6:Z4258135339;
C1CNC2(CCN1)CCOCC2,8,140:14010:3:Z2955541709;140:14028:9:Z2964120159;140:14029:0:Z2955543242;
