fragment_smiles,occurences,example_ligands
C1CCOC1,141020,52:05200:0:Z2923516810;52:05200:0:Z3338442557;52:05200:0:Z2969692027;
Clc1cc(Cl)c2c(c1)NCCC2,20,52:05202:1:Z4129708767;52:05209:9:Z4129707423;52:05211:9:Z2474911735;
CC12CC(CN1)C2,94,52:05202:1:Z2613031193;52:05202:7:Z4274258697;52:05204:3:Z2619570688;
Clc1cnc2ccccc2n1,96,52:05202:1:Z4919004016;52:05203:2:Z4267513194;52:05207:0:Z4991769077;
Cc1c(Cl)cnc2ccccc12,60,52:05202:1:Z3323767158;52:05205:5:Z594203078;52:05206:1:Z1737955633;
c1cc2c(cn1)C1(CCNCC1)OC2,85,52:05202:1:Z4273359958;52:05204:9:Z4273348225;52:05206:7:Z4245452846;
Cc1ccc2c(c1)OC(C)C(=O)N2,4,52:05202:1:Z4223470157;52:05227:5:Z2618217985;52:05276:2:Z4224019544;
c1ccc2c(c1)ncc1cncn12,47,52:05202:1:Z4185082813;52:05202:5:Z3561058831;52:05207:6:Z3393499320;
C1CCN2C(C1)COCC21CNCOC1,24,52:05202:1:Z3634110653;52:05207:3:Z3622430349;52:05210:5:Z4231902354;
Oc1cnnc(O)c1,35,52:05202:1:Z4291103962;52:05205:6:Z4294141063;52:05205:7:Z4290025046;
Cn1c(=O)c2cccnc2n(C)c1=O,127,52:05202:1:Z3102600265;52:05203:2:Z1391194254;52:05203:9:Z2261724264;
Clc1ccnc2cccnc12,37,52:05202:1:Z2612577037;52:05203:2:Z3870445681;52:05205:5:Z2612215130;
C1=NCCCS1,225,52:05202:1:Z4277527207;52:05202:7:Z4260044157;52:05203:3:Z4249942493;
CC1(C)Cc2ccccc2NC1=O,18,52:05202:1:Z3818576508;52:05204:9:Z3775583283;52:05207:8:Z3818799281;
Nc1ncc2cn[nH]c2n1,32,52:05202:1:Z4342389207;52:05207:7:Z4342724180;52:05215:3:Z4342382070;
CC1NCCc2cc(Cl)cc(Cl)c21,53,52:05202:1:Z2906359425;52:05204:8:Z1368518565;52:05208:1:Z2438648102;
Cc1c[nH]cc(C)c1=O,130,52:05202:1:Z3369065423;52:05203:2:Z3870410123;52:05203:4:Z3369073505;
Clc1cnc2occc2c1,86,52:05202:1:Z2256491777;52:05202:6:Z4559881280;52:05203:4:Z3775785403;
CC1(C)Cc2ccccc2C1N,11,52:05202:1:Z2905433246;52:05204:8:Z4999849115;52:05219:6:Z2723013866;
Cc1ccc2c(c1)CCS2(=O)=O,164,52:05202:1:Z3353199722;52:05204:4:Z3368116955;52:05205:4:Z3353165243;
Cn1ncc2cn[nH]c2c1=O,3,52:05202:1:Z1516537808;52:05206:4:Z1516537779;52:05229:4:Z1672740564;
O=C1CNc2cccnc2N1,92,52:05202:1:Z4769168926;52:05202:1:Z4769808115;52:05204:4:Z4770220490;
Clc1ccc2nn[nH]c2c1,11,52:05202:1:Z229373984;52:05216:3:Z359607916;52:05254:6:Z3815012961;
CC1C(=O)NCCc2ccccc21,19,52:05202:1:Z4000468952;52:05206:1:Z4000468973;52:05213:0:Z4000469361;
O=c1[nH]cnc2sc3c(c12)CCNC3,19,52:05202:1:Z3497276602;52:05205:3:Z3497275504;52:05208:4:Z3497277461;
O=C1CC2CNC(C1)C2,171,52:05202:1:Z4181002174;52:05203:0:Z4180990737;52:05203:2:Z4327056107;
c1ccc2c(c1)OC1(CCCCC1)O2,42,52:05202:1:Z1393345382;52:05207:1:Z1622891275;52:05214:5:Z1585178882;
Cc1cnnc(Cl)c1,54,52:05202:1:Z4332934753;52:05203:6:Z4332930055;52:05204:7:Z4332933267;
C1COC2(CCC3(CC2)OCCO3)CN1,65,52:05202:1:Z3878633401;52:05205:4:Z3561937614;52:05206:5:Z3641348323;
c1ccc2c(c1)OCc1ccsc1-2,64,52:05202:1:Z2454586261;52:05202:8:Z1401327561;52:05203:3:Z2877162247;
O=c1ccc2ccoc2[nH]1,32,52:05202:1:Z2638770307;52:05204:0:Z4640075182;52:05214:3:Z2965881041;
CC1=CCCO1,310,52:05202:1:Z3186615700;52:05202:3:Z3313770914;52:05202:5:Z2846978668;
C1CCC2CNN=C2C1,29,52:05202:1:Z4257013290;52:05202:3:Z4257443907;52:05204:3:Z4256024598;
Cn1cnc2cc(Cl)c(Cl)cc21,28,52:05202:1:Z2335013093;52:05202:1:Z2335012961;52:05207:0:Z3946402052;
O=C1CCNC2CCCCCN12,152,52:05202:1:Z3093044875;52:05202:5:Z3895691082;52:05203:1:Z4276899173;
Cn1ccc(=O)c(O)c1,72,52:05202:1:Z1348324801;52:05203:5:Z1543034084;52:05203:9:Z2881895412;
C1=CC2(CCNCC2)OC1,52,52:05202:1:Z4247797885;52:05204:4:Z4250127803;52:05204:9:Z4247795590;
c1cc2nncn2cn1,72,52:05202:1:Z3341381852;52:05204:6:Z4236396995;52:05205:2:Z3557436427;
Clc1ccc2ocnc2c1,74,52:05202:1:Z4100570792;52:05202:3:Z815156234;52:05202:7:Z1576620174;
O=c1[nH]nc2cnccn12,23,52:05202:1:Z2067157810;52:05207:3:Z1679734197;52:05207:5:Z1679731723;
Cn1cc2c(n1)COCC2,78,52:05202:1:Z4984072942;52:05202:8:Z4984066957;52:05203:5:Z4984061377;
Cc1cc2[nH]ccc2o1,173,52:05202:1:Z3439615729;52:05202:8:Z3546727541;52:05203:4:Z3578957585;
O=C1NC2(CNC2)Nc2ccccc21,75,52:05202:2:Z3703026392;52:05203:6:Z3651976861;52:05204:3:Z4611029018;
FC12CNCCC1CNC2,74,52:05202:2:Z4205623095;52:05202:2:Z4205623106;52:05202:2:Z4205623103;
CC1(C)CC2(CC2)c2ccccc2O1,29,52:05202:2:Z4770025856;52:05202:5:Z4732950674;52:05202:8:Z4771186828;
c1nncnn1,54,52:05202:2:Z2485403738;52:05203:4:Z2479797260;52:05204:1:Z3363559882;
CC1(C)C2CCC1C(N)C2,77,52:05202:2:Z4057849083;52:05202:5:Z3498083912;52:05202:8:Z3515564386;
O=C1CCNc2ccc(F)cc2N1,83,52:05202:2:Z4431644416;52:05202:3:Z1883657998;52:05203:0:Z4112825093;
CN1CC2CC1C2,82,52:05202:2:Z3592233192;52:05205:1:Z3592227622;52:05205:7:Z3592224057;
CC1(C)CCCC1=O,114,52:05202:2:Z2348613558;52:05206:3:Z3011413814;52:05208:1:Z2349547428;
C1CN2CC3CC2(CO1)C3,29,52:05202:2:Z3619653285;52:05203:9:Z3207753205;52:05204:0:Z3207756770;
Cc1csc2cnc(N)nc12,59,52:05202:2:Z4435807947;52:05203:6:Z4435919246;52:05208:8:Z4872281421;
CC1CNc2ncnn2C1,108,52:05202:2:Z4654467587;52:05203:6:Z3086589916;52:05204:2:Z3086586840;
Cn1cc2cncnc2n1,61,52:05202:2:Z3814868555;52:05203:0:Z1502691777;52:05203:7:Z1502774476;
Nc1nn2c(=O)ccnc2[nH]1,50,52:05202:2:Z3520769658;52:05209:9:Z2956217989;52:05211:3:Z826567104;
Nc1cnc2ccccc2n1,61,52:05202:2:Z4402581461;52:05202:9:Z4402579922;52:05205:3:Z4402584547;
Fc1cc(F)c2c(c1)OCCCC2,29,52:05202:2:Z2285972733;52:05202:4:Z2995432984;52:05202:4:Z4043234645;
c1nc2c([nH]1)CCNC21CCOCC1,52,52:05202:2:Z3063287378;52:05202:2:Z3623319787;52:05202:2:Z4150236524;
Clc1ccc2c(c1)NCCN2,22,52:05202:2:Z2166666931;52:05210:5:Z4668580822;52:05218:5:Z1824111026;
CC12CCCCC1CN2,204,52:05202:2:Z4503695935;52:05202:6:Z3360974482;52:05203:1:Z4590602343;
Clc1c[nH]c(Cl)n1,82,52:05202:2:Z4216182669;52:05202:5:Z4207836236;52:05205:7:Z4215848546;
CC1CNc2c(F)cccc2C1,79,52:05202:2:Z4132658764;52:05202:2:Z2823513291;52:05202:3:Z4132660852;
OC1CNC2(CCCC2)CC1O,172,52:05202:2:Z4094826247;52:05203:1:Z4094818321;52:05203:2:Z3882190766;
OC1CC2CNCC2CC1O,235,52:05202:2:Z3781843213;52:05202:2:Z4176152634;52:05202:3:Z3867159773;
Cc1nn(C)c2c1CCCC2,75,52:05202:2:Z3362122171;52:05204:8:Z3362667712;52:05205:4:Z3359472582;
c1cc2c3c(cccc3c1)CCC2,55,52:05202:2:Z4255814353;52:05203:6:Z3681416753;52:05212:1:Z2919104787;
O=C1NC(=O)C2CCCCC2N1,40,52:05202:2:Z3211280686;52:05206:8:Z3211318819;52:05209:3:Z3211128405;
Cn1c(=O)c2c(ncn2C)n(C)c1=O,53,52:05202:2:Z2971107404;52:05202:5:Z2969917951;52:05204:2:Z2976703577;
Clc1ccc2c(c1Cl)CCNC2,112,52:05202:2:Z3188193690;52:05202:3:Z2891875088;52:05203:0:Z1284855595;
CC1CC(C)(C)c2ccccc21,33,52:05202:2:Z4172598445;52:05208:3:Z2932397485;52:05217:7:Z4153283019;
C1CC2CNOC2C1,146,52:05202:3:Z3102514642;52:05203:5:Z3099964471;52:05205:2:Z3101639569;
C1=CCCNCC1,98,52:05202:3:Z3650638195;52:05205:0:Z3572189995;52:05205:0:Z2778332149;
O=c1cccc2n1CCC2,13,52:05202:3:Z3699488889;52:05203:6:Z3139070408;52:05219:2:Z3134401871;
Clc1cc2c(s1)C1(CCNCC1)OCC2,43,52:05202:3:Z4506215921;52:05206:8:Z3892852223;52:05206:8:Z3892853311;
Nc1ccnc(O)c1,76,52:05202:3:Z4288543754;52:05202:5:Z4294935072;52:05205:1:Z4286678843;
c1cc2cc3c(cc2o1)CCC3,77,52:05202:3:Z27748413;52:05207:1:Z58489984;52:05207:8:Z2174859292;
Oc1ccc2ncsc2n1,28,52:05202:3:Z4224378746;52:05203:0:Z4224377520;52:05211:8:Z4224363843;
O=c1[nH]cnc2cccc(Cl)c12,18,52:05202:3:Z3339981765;52:05206:1:Z3799444380;52:05210:9:Z4216253627;
Cc1cc2c(cc1Cl)NCC2,94,52:05202:3:Z4112278098;52:05203:0:Z4116033304;52:05204:6:Z4118606329;
O=S1(=O)N=CNc2ccccc21,39,52:05202:3:Z4218461630;52:05204:7:Z4251948474;52:05205:7:Z3370711507;
FC12CC3CC(CC(C3)C1)C2,48,52:05202:3:Z1864035604;52:05203:1:Z2952504461;52:05203:2:Z2932779810;
O=C1COc2ccccc21,35,52:05202:3:Z2175971987;52:05203:8:Z428316174;52:05203:8:Z1516648839;
Fc1cc(Cl)c2ncccc2c1,59,52:05202:3:Z2433690510;52:05204:7:Z2433680517;52:05206:5:Z2433518634;
c1cc2cc3c(cc2o1)OCO3,2,52:05202:3:Z841076888;52:05212:6:Z841077088;
Cc1cncnc1O,51,52:05202:3:Z4227400362;52:05203:7:Z4226918786;52:05208:1:Z4227869172;
Oc1n[nH]c2ncccc12,25,52:05202:3:Z4310338338;52:05218:1:Z4311544349;52:05218:2:Z4221148108;
Nc1ccon1,65,52:05202:3:Z4207231780;52:05203:0:Z4206207496;52:05206:1:Z4213939547;
Cc1ccoc(=O)c1,125,52:05202:3:Z4236206061;52:05204:0:Z4275383005;52:05205:2:Z4260737146;
CC1NCC(=O)Nc2ccccc21,59,52:05202:3:Z4930668791;52:05208:3:Z4930668266;52:05210:9:Z4925250633;
O=C1CCCNCC1,176,52:05202:3:Z3633084125;52:05202:7:Z3622375842;52:05202:8:Z4137031056;
Cc1cc2scc(C)c2cc1C,80,52:05202:3:Z4194924475;52:05202:8:Z2716787196;52:05203:0:Z4054783379;
C1=COCCO1,18,52:05202:3:Z3837727252;52:05207:3:Z2160710361;52:05208:3:Z1891402799;
Cc1cc2cccc(C)c2[nH]1,194,52:05202:3:Z4913297427;52:05202:6:Z4915415672;52:05202:6:Z4914774136;
Clc1ccc[nH]1,116,52:05202:3:Z3196558436;52:05202:6:Z4087014715;52:05202:7:Z3598098006;
Clc1ncn[nH]1,49,52:05202:3:Z2918993284;52:05207:0:Z3339827911;52:05207:6:Z3339826989;
O=c1cc[nH]c2ncnn12,28,52:05202:3:Z3815064215;52:05207:8:Z3815063027;52:05209:9:Z3815063077;
c1ncc2c3c(sc2n1)CCCC3,79,52:05202:3:Z1528960797;52:05205:8:Z4925619371;52:05205:8:Z1462117021;
Cc1cccc2[nH]c(=O)sc12,14,52:05202:3:Z2442456365;52:05213:1:Z2442459145;52:05214:2:Z2442458447;
c1cc2c(s1)CCc1scnc1-2,30,52:05202:3:Z3054058158;52:05203:0:Z3135230307;52:05204:3:Z3135228784;
NC1CCS(=O)(=O)C2(CCC2)C1,34,52:05202:4:Z3510705142;52:05205:3:Z3510705139;52:05205:3:Z3831399460;
Clc1ccc2c(c1)cc1n2CCNC1,107,52:05202:4:Z3817374389;52:05203:5:Z1856168610;52:05204:4:Z2880425138;
CC1COc2cc(Cl)ccc2N1,67,52:05202:4:Z4128064976;52:05202:7:Z4128061339;52:05202:8:Z3091728552;
CC1CC(C)(C)c2ccccc2N1,16,52:05202:4:Z1628651553;52:05216:0:Z1628653505;52:05216:2:Z2319686231;
Cc1ccc2c(c1)CNC(C)(C)C2,75,52:05202:4:Z2232179247;52:05202:4:Z4084972323;52:05204:7:Z3670142090;
Oc1cnncn1,13,52:05202:4:Z3923467606;52:05221:9:Z3923480365;52:05223:2:Z3923471918;
C1CC2CC2O1,56,52:05202:4:Z4013813284;52:05204:8:Z4013819780;52:05206:5:Z4013814337;
Nc1n[nH]c2c1CNCC2,7,52:05202:4:Z3393337093;52:05208:3:Z3393336533;52:05219:8:Z3393336045;
Cc1cc2c(cc1C)SCCC2,22,52:05202:4:Z4391625475;52:05203:2:Z2221552209;52:05203:2:Z2762777926;
CC1CCN2CNC(=O)C2C1,17,52:05202:4:Z3996175554;52:05209:0:Z1744323053;52:05211:4:Z1744320112;
O=C1CCc2cc3c(cc21)CCC3,50,52:05202:4:Z4270985909;52:05203:1:Z2192935946;52:05203:8:Z4364956160;
Clc1ccc2c(c1)CCCCC2,7,52:05202:4:Z3350561522;52:05208:5:Z1440631404;52:05231:9:Z1785927821;
c1ccc2c(c1)CCOC21CCNCC1,52,52:05202:4:Z2413481137;52:05205:0:Z3576787436;52:05209:2:Z2299368311;
O=C1N=CN2CCCC12,107,52:05202:4:Z4336752727;52:05203:4:Z4336755067;52:05204:0:Z5065246557;
Nc1cc[nH]c(=O)n1,29,52:05202:4:Z2225079111;52:05202:7:Z1974325275;52:05208:5:Z1820362491;
O=c1[nH]c(=O)c2cc(F)c(F)cc2[nH]1,13,52:05202:4:Z4080789721;52:05204:3:Z1503913574;52:05209:9:Z1503882037;
Cn1c(=O)[nH]c(=O)c2[nH]cnc21,33,52:05202:4:Z2088100027;52:05210:1:Z1803873053;52:05214:4:Z1576569332;
c1ccc2c3c(ccc2c1)OCCC3,61,52:05202:4:Z3992469769;52:05202:7:Z3874005683;52:05203:8:Z3992567534;
Nc1ccnc2c1CNCC2,60,52:05202:4:Z2951973507;52:05204:1:Z2918806975;52:05207:4:Z2951977619;
Nc1ccsc1,26,52:05202:4:Z4254817515;52:05209:5:Z4254818066;52:05223:7:Z4254814074;
O=c1cc(O)nc[nH]1,35,52:05202:5:Z2205173246;52:05202:7:Z26144849;52:05206:2:Z2613293654;
O=C1CCNN1,53,52:05202:5:Z3345097882;52:05204:7:Z3322749900;52:05205:1:Z3321516937;
Cc1ccc(C)c(C)c1C,21,52:05202:5:Z3577703301;52:05206:9:Z1088017808;52:05208:3:Z2365474645;
Cc1cccc2c1ncn2C,2,52:05202:5:Z4169251090;52:05274:9:Z3484559235;
c1cn2c(n1)CCNCCCCCC2,135,52:05202:5:Z4341711275;52:05204:6:Z4353514070;52:05205:3:Z4353516301;
NC1CC=CC1,10,52:05202:5:Z2722841346;52:05218:5:Z2722834281;52:05227:2:Z2722827551;
O=c1ccc2c([nH]1)CCOC2,198,52:05202:5:Z2874832316;52:05204:0:Z4082721547;52:05204:6:Z2916638715;
O=c1[nH]c(=O)c2cc(F)ccc2[nH]1,31,52:05202:5:Z1503799849;52:05203:1:Z1503733016;52:05204:0:Z4208222668;
O=c1[nH]cnc2sc3ccccc3c12,3,52:05202:5:Z1646102135;52:05213:4:Z3493062593;52:05226:4:Z732636134;
FC1(F)CCC2(CC1)CNCCO2,192,52:05202:5:Z3898789215;52:05202:7:Z3898788409;52:05202:8:Z3898785216;
CC1CC(=O)CCN1,80,52:05202:5:Z3475449939;52:05203:8:Z4666399483;52:05204:4:Z2873149227;
Fc1cccc2c1NCC21CCCC1,50,52:05202:5:Z1871266617;52:05205:8:Z1870845273;52:05212:6:Z1870846214;
Clc1cnc2ncsc2c1,50,52:05202:5:Z3828719714;52:05204:2:Z3830304910;52:05205:0:Z5023267714;
O=c1cc2c(n[nH]1)-c1ccccc1C2,13,52:05202:5:Z4216161165;52:05203:0:Z4151361863;52:05204:1:Z2442432518;
Fc1cc2ccncc2cc1F,47,52:05202:5:Z4390646488;52:05210:5:Z2861120441;52:05210:7:Z2861214060;
NC1CC2(C1)NCCN1CCCC12,67,52:05202:5:Z3040352341;52:05204:3:Z3364241557;52:05206:9:Z4447935474;
O=C1CCc2cccc3c2N1CCC3,64,52:05202:5:Z3093761303;52:05203:4:Z3093761810;52:05206:6:Z3366300323;
Cc1c2c(=O)[nH]ncc2c(Cl)n1C,17,52:05202:5:Z4216755132;52:05213:3:Z4216754813;52:05214:7:Z4216754494;
Cn1cc(O)cn1,142,52:05202:5:Z3370302008;52:05202:6:Z4602881091;52:05202:8:Z3370305313;
CC1CNC(=O)c2ccccc21,3,52:05202:5:Z4536365180;52:05266:8:Z4313272772;52:05277:2:Z4313291115;
c1cc2sccn2n1,182,52:05202:5:Z3344761460;52:05202:9:Z3342925409;52:05203:1:Z3352271827;
Cc1ncncc1Cl,45,52:05202:5:Z3503016357;52:05202:8:Z5021756265;52:05207:1:Z3503006964;
CC1CCCC(C)N1C,83,52:05202:5:Z3806267856;52:05203:6:Z4907152296;52:05205:5:Z3806297188;
CC1CCCC(C)(C)N1,38,52:05202:5:Z4330769946;52:05202:7:Z4330770978;52:05205:0:Z4330768619;
C1CC23CNCC2(C1)CNC3,110,52:05202:5:Z4055454018;52:05203:5:Z3385121983;52:05205:8:Z4209045671;
CC1(C)CCCCC12OCCO2,54,52:05202:5:Z3813996152;52:05202:9:Z3813999920;52:05203:5:Z4346315951;
Cc1ncccc1N,195,52:05202:6:Z4490465769;52:05203:6:Z4491281651;52:05204:7:Z4482000293;
CC1(C)CC(C)(C)CC2(CCN2)C1,27,52:05202:6:Z4248667621;52:05202:6:Z4248670157;52:05205:2:Z4279564586;
c1cc2nccnc2cn1,217,52:05202:6:Z3830481390;52:05202:6:Z3597239274;52:05204:3:Z4185202352;
Cc1nn2c(c1N)NCCC2,97,52:05202:6:Z4448474670;52:05203:9:Z4448469193;52:05204:3:Z4448473867;
Cc1c(Cl)ccc2c1NCCC2,57,52:05202:6:Z2672244451;52:05204:3:Z4374011052;52:05204:6:Z1880198464;
CN1CC2(CCNCC2)C1,205,52:05202:6:Z3898846119;52:05202:8:Z4326673245;52:05203:4:Z4230907152;
CC1(C)CCC(N)CC1,58,52:05202:6:Z4878813875;52:05204:5:Z4878823261;52:05206:6:Z4878819812;
c1cnc2nsnc2c1,3,52:05202:6:Z4083197269;52:05205:0:Z4082172969;52:05264:1:Z4083197420;
Cn1c(N)cc(=O)n(C)c1=O,70,52:05202:6:Z1363876646;52:05202:8:Z898556976;52:05203:5:Z3337559867;
CC1(C)Cc2nncn2CCN1,6,52:05202:6:Z3823231816;52:05207:3:Z3823231993;52:05207:3:Z2768785721;
O=c1[nH]c2ccc(Cl)cc2o1,134,52:05202:6:Z1526837398;52:05203:4:Z3383817264;52:05204:6:Z282089538;
CC1CNc2ccccc2N(C)C1,138,52:05202:6:Z2273024170;52:05203:1:Z4412409265;52:05203:6:Z4125163767;
CC1CCCC(F)(F)CC1,16,52:05202:6:Z3506461180;52:05207:4:Z4960520490;52:05207:4:Z4960516228;
O=S1(=O)CCNCCCCCCCN1,96,52:05202:6:Z3518708315;52:05204:7:Z3518709517;52:05205:5:Z3626805909;
Cc1nc[nH]c(=O)c1F,27,52:05202:6:Z3340234231;52:05204:5:Z3292820797;52:05211:0:Z4380360946;
Clc1cccc2c1NCCC2,107,52:05202:6:Z1880665012;52:05202:7:Z1880663650;52:05203:4:Z4110432875;
OC1CCC(F)C1,96,52:05202:6:Z4260168814;52:05203:4:Z4265139822;52:05204:6:Z4275667183;
OC1NCCCC1F,154,52:05202:6:Z4271734765;52:05202:7:Z4271710396;52:05202:9:Z4271735952;
Oc1ccc2c(c1)CCCCN2,81,52:05202:6:Z3055534088;52:05203:1:Z3055532930;52:05203:1:Z3055531534;
CN1CC2(CCNCC2)c2ccccc21,73,52:05202:6:Z3816120407;52:05207:6:Z4023286586;52:05207:8:Z3882377093;
CC1CC(=O)N(C)c2ccccc21,125,52:05202:6:Z2722395039;52:05202:8:Z2722385158;52:05206:7:Z2722387209;
c1nc2c(s1)CSCC2,131,52:05202:7:Z2089535158;52:05203:0:Z4311330944;52:05204:2:Z2089523802;
O=c1[nH]c(=O)c2ncccc2[nH]1,23,52:05202:7:Z1528401940;52:05209:6:Z1528431818;52:05222:9:Z1528540342;
C1CC2COC(C1)O2,57,52:05202:7:Z4195895226;52:05203:7:Z4196035664;52:05204:3:Z4196070544;
Cc1cc2ccc(F)cc2s1,29,52:05202:7:Z4876885781;52:05203:6:Z4876883605;52:05204:5:Z4876885628;
Cc1cc(C)c2ocnc2c1,86,52:05202:7:Z2368290809;52:05203:6:Z2271987618;52:05204:1:Z3393950540;
N=c1[nH]c2ccccc2[nH]1,13,52:05202:7:Z4059962231;52:05207:4:Z1873028701;52:05209:4:Z2907419532;
CC1CSc2ccccc2N1,106,52:05202:7:Z4113438876;52:05202:8:Z4113437652;52:05206:8:Z1639248561;
Oc1cnnc2c(F)cccc12,74,52:05202:7:Z4308510707;52:05203:8:Z4307996162;52:05206:8:Z4307947495;
CC1CCC(C)(C)C1,109,52:05202:7:Z4393797168;52:05203:0:Z4407625598;52:05206:0:Z4467207536;
Fc1cccc2occc12,48,52:05202:7:Z3838262656;52:05203:6:Z3389826859;52:05204:3:Z3548106339;
C1COCCC2(CNC2)N1,8,52:05202:7:Z4088551621;52:05215:0:Z4155903984;52:05222:3:Z4088551697;
Oc1ccnc2c(F)cc(F)cc12,41,52:05202:7:Z4271710396;52:05204:6:Z2283855485;52:05205:1:Z4055280527;
Cc1cc2ncc3ccccc3n2n1,82,52:05202:7:Z1309567132;52:05203:9:Z94861941;52:05204:2:Z2218199674;
Clc1ccc2c(c1)NCCCS2,43,52:05202:7:Z1635409391;52:05202:9:Z2811709223;52:05206:0:Z2996464224;
CC1(C)CC(=O)c2scnc2C1,73,52:05202:7:Z3078660347;52:05202:7:Z3047394865;52:05203:4:Z3408870746;
N=S1(=O)CCC2(CC1)OCCO2,107,52:05202:7:Z4996889817;52:05203:7:Z3623218338;52:05204:6:Z4325991712;
O=C1CCC2Sc3ccccc3N12,62,52:05202:7:Z2210089258;52:05203:1:Z3366279076;52:05204:5:Z2233547289;
O=c1[nH]cc(F)c(=O)[nH]1,69,52:05202:7:Z4484107405;52:05203:3:Z4482452425;52:05205:1:Z4484990057;
O=S1(=O)NCc2cc(Cl)ccc21,30,52:05202:7:Z4216917541;52:05204:7:Z4222056439;52:05208:9:Z4216918043;
Cc1cc2ncsc2cc1F,40,52:05202:7:Z4410152879;52:05203:3:Z4106820222;52:05203:4:Z4298891407;
Cc1cnc2scnc2c1,154,52:05202:7:Z3602882220;52:05202:8:Z3604979113;52:05203:2:Z3602883868;
O=c1[nH]cnc2c1CCC2,26,52:05202:7:Z2351208009;52:05203:4:Z1708162968;52:05206:0:Z1708174107;
OC1CC2COC(C2)C1O,99,52:05202:7:Z4271082902;52:05203:2:Z4271079800;52:05204:8:Z4271098895;
OC1CCNc2ccccc2C1O,122,52:05202:7:Z5060432517;52:05204:7:Z5053321793;52:05205:1:Z5056115648;
Nc1ncc2[nH]cnc2n1,92,52:05202:7:Z2142775632;52:05206:1:Z3833060941;52:05206:4:Z1675296182;
N=S1(=O)CCCNCC1,74,52:05202:8:Z4229990622;52:05204:5:Z4829541988;52:05204:9:Z4229996086;
O=c1[nH]c(=O)c2cc(Cl)ccc2[nH]1,26,52:05202:8:Z4080788985;52:05203:8:Z4080784050;52:05205:5:Z1503785414;
Oc1nnc2ccccn12,24,52:05202:8:Z4429699669;52:05207:9:Z4252389271;52:05209:6:Z4252388958;
Fc1cc(Cl)cc2cc[nH]c12,57,52:05202:8:Z2803613823;52:05204:5:Z2803614899;52:05206:3:Z4215630999;
CC1(C)CCC(C)(C)NC1,59,52:05202:8:Z2717974221;52:05207:0:Z4165767067;52:05207:2:Z2717973486;
Cc1ccc(N)cn1,21,52:05202:8:Z4388059019;52:05211:6:Z4387989780;52:05216:4:Z4388056657;
c1c2c(cc3c1CCCCO3)CCCC2,6,52:05202:8:Z1449719753;52:05205:3:Z2482646202;52:05209:5:Z2377968769;
Cc1cccc2c1NC(=O)C2,13,52:05202:8:Z3347035217;52:05212:7:Z4277717307;52:05225:9:Z4887168454;
C1CCC2(CC1)CSC2,47,52:05202:8:Z3359729302;52:05203:9:Z3360803492;52:05203:9:Z3360803057;
Nc1nccn2cncc12,7,52:05202:8:Z4453189981;52:05238:2:Z4000795881;52:05259:5:Z4082220794;
CC1C2CNC1C2,45,52:05202:8:Z4576308636;52:05206:7:Z4576314011;52:05209:6:Z4576316920;
Oc1ccc2c(c1)CCCN2,117,52:05202:8:Z4421768113;52:05203:1:Z4876570156;52:05205:7:Z4421767947;
CN1CCCC(F)(F)C1,47,52:05202:8:Z3874823003;52:05207:3:Z4398839909;52:05208:9:Z3874822355;
Cc1cccc2c1NCCC2=O,7,52:05202:8:Z3294598067;52:05224:6:Z3798259983;52:05234:8:Z1990146172;
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,11,52:05202:8:Z3253709397;52:05206:2:Z1507092943;52:05214:8:Z2183916777;
c1cc2c(s1)C1(CCNCC1)OCC2,131,52:05202:9:Z1619956490;52:05203:8:Z1620010197;52:05203:9:Z1618627308;
OC1c2ccccc2CC1(F)F,5,52:05202:9:Z3777079914;52:05220:2:Z3777010410;52:05238:7:Z4387279605;
CC1(C)COC=N1,57,52:05202:9:Z4235911865;52:05206:4:Z4236290300;52:05206:6:Z4267478866;
C=c1[nH]c(=O)c(=C)s1,21,52:05202:9:Z3292298397;52:05208:0:Z1528293172;52:05209:7:Z1356076458;
O=C1NCNC12CCCCC2,41,52:05202:9:Z1689173766;52:05203:0:Z731515424;52:05203:5:Z4341211442;
c1nc2cc3c(cc2s1)OCCCO3,15,52:05202:9:Z2660630715;52:05208:5:Z2188892049;52:05216:2:Z2285509744;
Cc1c[nH]c2cc(Cl)cc(Cl)c12,44,52:05202:9:Z3473385688;52:05205:8:Z3554442418;52:05205:8:Z3577885301;
Cc1ccc2c(c1)NCNS2(=O)=O,36,52:05202:9:Z4307461352;52:05206:9:Z4309158988;52:05207:3:Z4305978046;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,14,52:05202:9:Z4216477445;52:05208:6:Z4216476371;52:05225:1:Z4216477840;
CC1(C)Cc2ccsc2CN1,82,52:05202:9:Z2287474387;52:05204:2:Z3552952194;52:05204:6:Z4403029796;
CC1(C)OCOC1(C)C,18,52:05202:9:Z3709288469;52:05206:6:Z4209151993;52:05215:9:Z3696201818;
Clc1cc(Cl)c2[nH]ccc2c1,34,52:05202:9:Z2218220699;52:05207:8:Z2232826673;52:05208:6:Z2218985800;
Cc1cc2c(=O)[nH]nnc2s1,19,52:05202:9:Z3633987413;52:05220:7:Z3633987311;52:05222:0:Z3633988183;
Cn1cncc1N,30,52:05202:9:Z4254698865;52:05205:3:Z4254695939;52:05205:4:Z4254691270;
