fragment_smiles,occurences,example_ligands
C1CCOCC1,188658,195:19500:0:Z3616815101;195:19500:0:Z3983470965;195:19500:0:Z3983469131;
C1=NOCCC1,15,195:19505:4:Z3172203706;195:19505:9:Z3172203327;195:19523:3:Z3172201139;
Fc1cc(F)c2ccnn2c1,15,195:19505:4:Z3098708020;195:19507:8:Z3095664765;195:19508:1:Z3095664389;
CC12COC(OC1)OC2,7,195:19505:4:Z4267941685;195:19559:4:Z4451628064;195:19567:6:Z4271769216;
Cc1ccc2c(C)ccnc2c1,25,195:19505:5:Z229310136;195:19507:8:Z646600010;195:19510:9:Z1900544104;
Oc1ccc2ncsc2c1,34,195:19505:5:Z3513574997;195:19506:4:Z3513523157;195:19508:1:Z3516905031;
Nc1cnc(Cl)nc1,28,195:19505:5:Z3557084633;195:19506:8:Z3415028010;195:19507:0:Z3558161474;
CC1CCN2NC=NC2=N1,26,195:19505:5:Z3877967869;195:19511:3:Z3313597897;195:19533:4:Z3313595079;
Clc1cnc[nH]1,26,195:19505:5:Z3637786173;195:19506:3:Z3351676140;195:19508:1:Z3351630059;
Cc1nc2ncnn2c(C)c1C,30,195:19505:5:Z1419473554;195:19511:2:Z2503973316;195:19513:8:Z1836200094;
Cc1cnc(=O)[nH]c1,3,195:19505:5:Z4216156100;195:19522:2:Z2613780408;195:19545:0:Z2365232535;
O=C1NS(=O)(=O)c2cc(Cl)ccc21,19,195:19505:5:Z2010405200;195:19514:3:Z2142996082;195:19519:8:Z2010401801;
O=S1(=O)CCc2ccsc2C1,31,195:19505:5:Z226497064;195:19506:0:Z4371799965;195:19506:6:Z217672788;
FC12CNC(C1)C2,15,195:19505:5:Z3842834516;195:19508:1:Z3788008985;195:19508:5:Z5001463639;
NC1C2CNCC12,16,195:19505:6:Z3346873803;195:19506:8:Z3346873885;195:19521:9:Z3385968008;
C1CCC2(CNC2)NC1,56,195:19505:6:Z4445468266;195:19507:8:Z4771052919;195:19508:0:Z4107035585;
Cc1nc[nH]c(=O)c1F,8,195:19505:6:Z3343660032;195:19537:1:Z3343657035;195:19554:8:Z3340236354;
O=C1CCC(F)(F)CN1,15,195:19505:6:Z4251251302;195:19513:8:Z4253887050;195:19518:5:Z4252143243;
NC1CCCC1O,36,195:19505:6:Z3830822472;195:19506:2:Z3830821203;195:19508:5:Z3830814894;
Cc1n[nH]c(Cl)n1,5,195:19505:6:Z2919002298;195:19507:6:Z2919003657;195:19548:6:Z2919002481;
Cn1cnc2nc(Cl)ncc21,46,195:19505:6:Z3718826529;195:19510:1:Z4027436169;195:19512:9:Z3718919201;
CC1CC2(CCCC2)CN1,208,195:19505:6:Z3318709395;195:19505:7:Z3318848267;195:19505:9:Z3318233578;
FC1(F)C2CC1C2,24,195:19505:6:Z4478762780;195:19509:0:Z4707798633;195:19513:8:Z4280829217;
Cc1c(Cl)ccc2c1NCCC2,52,195:19505:6:Z1880197868;195:19512:7:Z1880190578;195:19515:3:Z1231586216;
CC1(C)CS(=O)CCN1,27,195:19505:6:Z1958279124;195:19514:0:Z1958280827;195:19518:5:Z1863647029;
O=S1(=O)Cc2ccc(F)cc2N1,3,195:19505:6:Z2898339017;195:19529:6:Z2898335822;195:19529:8:Z2898335684;
Clc1ccc2nccc(Cl)c2c1,5,195:19505:7:Z2317417919;195:19518:3:Z2674491916;195:19531:5:Z1663642066;
O=c1[nH]cnc2cnsc12,27,195:19505:7:Z1763400465;195:19508:1:Z4525667942;195:19509:0:Z1273025336;
Nc1ccc2cncnc2n1,68,195:19505:7:Z1537110572;195:19506:8:Z1587185608;195:19507:2:Z1537072204;
Clc1ncc2cc[nH]c2n1,15,195:19505:7:Z3559464838;195:19521:7:Z3556133875;195:19525:5:Z3558264925;
NC1CS(=O)(=O)C1,42,195:19505:7:Z3514834921;195:19507:5:Z3515695830;195:19511:5:Z3495929226;
Cc1nscc1N,51,195:19505:7:Z3830538272;195:19506:6:Z4422115267;195:19511:0:Z3354610882;
FC12CC3CC(CC(C3)C1)C2,11,195:19505:8:Z2648576112;195:19523:0:Z1848680476;195:19539:9:Z4329281322;
C1CC2C3CC1CC23,9,195:19505:8:Z4445783353;195:19515:3:Z4516811613;195:19526:7:Z4445783084;
FC1CC1(F)F,48,195:19505:8:Z4824863153;195:19507:5:Z4829619796;195:19507:5:Z4826629323;
CC1NCCCO1,32,195:19505:8:Z3055818969;195:19506:6:Z3055819231;195:19507:3:Z3618516016;
OC1C2CCC(ON2)C1O,4,195:19505:8:Z4270393391;195:19526:2:Z4999299041;195:19547:5:Z4270408886;
Fc1cc(Cl)cc2cc[nH]c12,61,195:19505:8:Z3190797729;195:19505:9:Z2923883250;195:19506:2:Z4035347667;
C1CCCOCCC1,14,195:19505:8:Z4152040472;195:19517:7:Z4151905411;195:19527:0:Z4151912204;
O=c1[nH]cnc2cc(F)c(F)cc12,29,195:19505:8:Z1207170913;195:19507:8:Z2142914593;195:19508:4:Z1207172657;
Cc1nc(O)c2ccccc2n1,32,195:19505:8:Z4271572998;195:19507:0:Z4238201409;195:19512:6:Z4271562976;
Cc1cc(O)n2ncnc2n1,33,195:19505:9:Z1724781478;195:19509:8:Z1822865893;195:19511:4:Z1724672491;
c1c2c(nc3c1CCC3)CCCC2,22,195:19505:9:Z769583946;195:19507:3:Z769583972;195:19508:6:Z371313596;
Cc1cccc2cn(C)nc12,7,195:19505:9:Z3775971056;195:19524:7:Z3775971257;195:19530:1:Z4083052306;
C1CCC2(CC1)CSC2,9,195:19505:9:Z3359539930;195:19530:5:Z3359510599;195:19542:2:Z3359330160;
CN1CNc2cc(Cl)ccc2C1=O,2,195:19505:9:Z3492996215;195:19558:6:Z1325717692;
NC1CC2OCCCC12,8,195:19505:9:Z4883149444;195:19515:0:Z4883149451;195:19518:9:Z4883147130;
c1ccc2c(c1)C1CNC2C1,49,195:19505:9:Z3867607403;195:19507:2:Z3088942231;195:19509:2:Z3842129610;
c1ccc2c(c1)nc1n2CCCN1,43,195:19505:9:Z4113235342;195:19507:5:Z4113233665;195:19508:1:Z4109436967;
Oc1ncnc2c1CNCC2,3,195:19505:9:Z3343572482;195:19533:0:Z3343574462;195:19589:9:Z3343573543;
C1CNC2C3CCC(N3)C2C1,34,195:19506:0:Z4415314671;195:19509:1:Z4415290117;195:19509:9:Z4422736961;
CC1CCNS1(=O)=O,19,195:19506:0:Z4386304371;195:19508:4:Z3357963729;195:19514:4:Z4079217002;
O=c1[nH]cnc2csnc12,22,195:19506:0:Z2589341986;195:19506:2:Z2478290429;195:19511:2:Z2720829331;
CN1C(=O)NS(=O)(=O)c2ccccc21,7,195:19506:0:Z2589320735;195:19511:6:Z2589318346;195:19518:7:Z2991659442;
Oc1nc2ncccc2o1,12,195:19506:0:Z4391542741;195:19516:9:Z4224542051;195:19524:1:Z4224820592;
O=c1cc(Cl)cc[nH]1,2,195:19506:0:Z2898348843;195:19549:5:Z2898347336;
Cc1cn2ncsc2n1,36,195:19506:1:Z643450336;195:19515:6:Z838100262;195:19522:3:Z1324030035;
CC1CSc2ccccc2C1,12,195:19506:1:Z2003144733;195:19513:4:Z4392044605;195:19516:8:Z1589777454;
Oc1cc[nH]c1,4,195:19506:1:Z3095562834;195:19506:1:Z3095563135;195:19542:2:Z3095562991;
CC1(C)CNC(=O)NC1=O,18,195:19506:1:Z3211099411;195:19518:3:Z3211181323;195:19521:3:Z3210864619;
CC1CCNCC(C)C1,70,195:19506:2:Z3011158797;195:19510:3:Z2931816926;195:19510:4:Z3158550107;
Fc1ccoc1,41,195:19506:2:Z4478662222;195:19512:3:Z4020544955;195:19516:4:Z4020649082;
O=c1[nH]ncc2[nH]ncc12,11,195:19506:2:Z2905105584;195:19512:3:Z2569349154;195:19516:5:Z3799376859;
NC1CNC2(CCC2)C1,32,195:19506:2:Z3698995106;195:19507:3:Z3510828886;195:19511:2:Z3520163135;
Oc1nc2cccnc2[nH]1,20,195:19506:2:Z4472248667;195:19520:1:Z3714266199;195:19525:6:Z2892506557;
C1CC2COC(C1)O2,14,195:19506:2:Z4195897611;195:19523:3:Z4195918118;195:19526:0:Z4196060481;
O=C1NS(=O)(=O)N2CCCCC12,27,195:19506:2:Z4917144634;195:19507:8:Z3343623589;195:19510:6:Z4917144957;
Cn1cc2cncnc2n1,19,195:19506:2:Z1502699924;195:19507:8:Z1502756001;195:19512:5:Z1502704313;
Cc1cnc2c(c(C)nn2C)c1Cl,31,195:19506:2:Z2976440373;195:19506:7:Z2852002939;195:19512:5:Z2851295192;
c1nc2cc3c(cc2s1)OCO3,17,195:19506:3:Z3603153887;195:19507:8:Z3243976864;195:19510:0:Z3603156515;
Cc1nn(C)c2c1S(=O)(=O)NC2=O,10,195:19506:3:Z4537174102;195:19514:5:Z4537175925;195:19523:8:Z4537177609;
Nc1cncc(Cl)c1,49,195:19506:3:Z3515676071;195:19507:9:Z3515276422;195:19509:1:Z4064317661;
NC1CNCC1N,35,195:19506:3:Z4315454547;195:19506:5:Z2874398025;195:19509:6:Z2853993242;
CC1CCC(C)(C)C1,20,195:19506:3:Z4524214698;195:19510:2:Z4467204455;195:19513:2:Z4467201528;
Nc1ccsc1,6,195:19506:4:Z4254821579;195:19518:9:Z4254819387;195:19527:4:Z4254806110;
C1C2CC1C1(COC1)O2,23,195:19506:4:Z3622013538;195:19507:1:Z3439030916;195:19509:4:Z3611469582;
O=c1[nH]cnc2cc(O)ccc12,2,195:19506:4:Z1689189862;195:19564:6:Z1689188947;
O=C1NC2CC(N1)c1ccc(O)cc1O2,8,195:19506:4:Z3548023797;195:19526:8:Z4212784060;195:19540:2:Z4212731909;
Nc1cc2ccccc2[nH]1,1,195:19506:4:Z3777041956;
FC1CCCC(F)(F)C1,14,195:19506:4:Z4215978823;195:19507:2:Z4210201401;195:19508:5:Z4215313487;
CC1CCC(C)N(C)C1,19,195:19506:4:Z2898710147;195:19508:1:Z1612730632;195:19509:1:Z1437920928;
c1cc2c(cn1)COCC2,1,195:19506:4:Z4341995407;
Cc1nn2cnnc2nc1O,18,195:19506:4:Z1143248309;195:19508:5:Z1143248479;195:19514:3:Z1209500422;
Cc1cc(C)c2c(O)ncnc2n1,6,195:19506:6:Z374141394;195:19518:0:Z26150841;195:19525:3:Z26150910;
Cc1cc2c(=O)[nH]cnc2cc1F,30,195:19506:6:Z1651282691;195:19510:8:Z1651289635;195:19515:4:Z1651284727;
CC1CC(N)CCO1,60,195:19506:6:Z5004982845;195:19507:3:Z4448609220;195:19509:6:Z3951811918;
CC1CNc2c(O)cccc2C1,42,195:19506:6:Z3370571533;195:19507:0:Z3055274749;195:19508:0:Z3055274826;
O=S1(=O)NCc2cc(Cl)ccc21,5,195:19506:6:Z4222063516;195:19520:6:Z4222056607;195:19520:9:Z4216917691;
CC1(C)CC(C)(C)c2ccccc21,39,195:19506:6:Z4011752841;195:19508:1:Z1902983706;195:19510:0:Z4448257428;
Clc1cc2[nH]ccc2s1,22,195:19506:6:Z4247279966;195:19507:0:Z3631300962;195:19508:9:Z3296270688;
C1CNCCC2(C1)CCO2,28,195:19506:7:Z4270361142;195:19511:5:Z4270372764;195:19512:5:Z4270387884;
Cc1nc2c(F)cccc2s1,57,195:19506:7:Z3842828298;195:19508:6:Z3093452138;195:19510:9:Z4266279470;
Cc1ccc(F)c(F)c1,5,195:19506:7:Z2040890286;195:19534:0:Z2040891286;195:19571:9:Z2040890314;
CC1CCCCCCN1,28,195:19506:7:Z4333642673;195:19510:2:Z4734188954;195:19523:0:Z4012809895;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,19,195:19506:7:Z4080771323;195:19510:2:Z1503861154;195:19513:5:Z1503965585;
O=c1[nH]nnc2cc(F)ccc12,12,195:19506:7:Z2609900230;195:19507:2:Z2609899525;195:19510:0:Z2609899619;
c1ncc2occc2n1,17,195:19506:7:Z5061603346;195:19509:3:Z4230164202;195:19515:9:Z4229177166;
Clc1ccc2c(c1)CCC1(CCCC1)O2,38,195:19506:7:Z4175417144;195:19506:7:Z4175417244;195:19517:2:Z4217977405;
c1nc2c3c(ccc2[nH]1)NCCC3,44,195:19506:7:Z3584473043;195:19510:8:Z3584472433;195:19511:2:Z4392768017;
Cc1cc2c(Cl)ccc(Cl)c2[nH]1,16,195:19506:7:Z3522024024;195:19506:7:Z3640953262;195:19508:0:Z4326217112;
C1CC2CC(C1)CC1(C2)OCCO1,22,195:19506:7:Z4210667492;195:19510:3:Z4232320251;195:19516:2:Z4210033402;
Cn1cc2ccccn2c1=O,19,195:19506:7:Z3094620972;195:19517:9:Z3097699848;195:19517:9:Z3097699709;
O=c1[nH]cnc2c1sc1ncccc12,7,195:19506:7:Z3225653512;195:19533:6:Z2851102786;195:19556:5:Z3225653426;
Cc1cccc2c(=O)cc[nH]c12,2,195:19506:8:Z4151819130;195:19544:3:Z4151773653;
CN1CCc2nc[nH]c(=O)c2C1,8,195:19506:8:Z2285438503;195:19525:0:Z5042767332;195:19544:9:Z1913682092;
O=c1cc2c(n[nH]1)-c1ccccc1C2,6,195:19506:8:Z2769198510;195:19542:0:Z2442428662;195:19577:5:Z2442428150;
ClC1=CCCC1,23,195:19506:8:Z1463033086;195:19510:7:Z1461695092;195:19510:9:Z1631979029;
Cc1nc2[nH]ncc2c(=O)[nH]1,5,195:19506:9:Z3789887062;195:19523:2:Z1528296842;195:19541:4:Z1528296659;
Cc1cc2nc(Cl)ncc2s1,10,195:19506:9:Z2611031399;195:19508:8:Z2611256258;195:19512:3:Z2611743247;
Cc1ncc(F)c(C)n1,47,195:19506:9:Z1217953902;195:19510:6:Z989310696;195:19512:7:Z1631538631;
CN1CC(C)(C)Nc2ccccc21,21,195:19506:9:Z2823802690;195:19517:9:Z2823802855;195:19523:1:Z2823803343;
Cc1cc(Cl)ccn1,18,195:19506:9:Z4002654661;195:19511:1:Z4002522360;195:19512:6:Z4008171743;
Nc1cc(=O)[nH]cn1,41,195:19506:9:Z3390890913;195:19507:7:Z4346949332;195:19508:2:Z3058753052;
c1cnc2c(c1)CCCCC2,50,195:19506:9:Z2373195730;195:19510:8:Z2373187808;195:19511:9:Z2373135543;
O=c1ccc2c(o1)CCCC2,62,195:19506:9:Z4251357471;195:19508:0:Z4255563554;195:19508:0:Z4256424645;
C=C1CNC1,3,195:19507:0:Z3631466637;195:19518:0:Z3506013108;195:19518:5:Z3506013899;
c1ccc2c(c1)[nH]c1ncnnc12,12,195:19507:0:Z1189815361;195:19514:4:Z1627048283;195:19520:8:Z4190750546;
NC1C2CCC1NC2,26,195:19507:0:Z4157214993;195:19509:1:Z4157157097;195:19509:6:Z4157182504;
N=S1(=O)CCOCC1,41,195:19507:0:Z4508097972;195:19511:9:Z2966846222;195:19513:0:Z2966837010;
Cc1cc(O)c2cc[nH]c2c1,8,195:19507:0:Z3094280192;195:19508:9:Z3139034185;195:19514:7:Z3097556118;
Fc1cnc2[nH]ccc2c1,72,195:19507:0:Z4199320769;195:19507:6:Z4199326133;195:19509:8:Z4199323189;
O=c1cc[nH]c2c(Cl)cccc12,2,195:19507:0:Z3484584054;195:19586:7:Z3484618864;
O=c1ncc(F)c[nH]1,11,195:19507:1:Z3342394565;195:19515:5:Z3342394640;195:19528:4:Z3342394932;
Clc1ccnc2c1CCC2,12,195:19507:1:Z3781141884;195:19507:1:Z3781143593;195:19511:3:Z3686187102;
CC1(C)C=CCC1,3,195:19507:1:Z4416072869;195:19557:5:Z1683788265;195:19594:8:Z1891623140;
CC1(C)CS(=O)(=O)CCN1,34,195:19507:1:Z2063151732;195:19507:3:Z1958224279;195:19508:9:Z1732994357;
CC1CN2CCN1CC2,40,195:19507:1:Z4294145509;195:19507:2:Z4285960585;195:19507:4:Z4089001887;
FC=C1CCCCC1,53,195:19507:1:Z4876350199;195:19509:2:Z4879247009;195:19510:8:Z4878890984;
c1n[nH]c2c1CC1CC21,51,195:19507:1:Z4113511497;195:19507:1:Z4154236171;195:19507:8:Z3314895775;
OC1CNOC1,30,195:19507:1:Z3589502825;195:19507:2:Z3554894448;195:19509:4:Z4998894259;
Cc1ncc2ncccn12,31,195:19507:1:Z3094326485;195:19514:9:Z3167472813;195:19516:8:Z3097523562;
Cc1n[nH]c2c1CCCN2,11,195:19507:2:Z2956788401;195:19508:9:Z3294801996;195:19518:1:Z2956790645;
O=c1[nH]nnc2c(Cl)cccc12,6,195:19507:2:Z2442579094;195:19571:8:Z2442578275;195:19572:9:Z2445920051;
Cc1cc2c(N)ncnc2o1,37,195:19507:2:Z89007996;195:19509:3:Z143973516;195:19510:4:Z1770059304;
Cc1c(F)ccc2[nH]ccc12,68,195:19507:2:Z4600377531;195:19508:8:Z3198184947;195:19509:6:Z3204139843;
O=C1CCNN1,44,195:19507:2:Z3321518552;195:19507:3:Z3321518624;195:19507:8:Z3322747867;
Nc1ccon1,5,195:19507:2:Z4207046357;195:19516:2:Z4214828226;195:19569:9:Z4206332490;
C1CCC2CNN=C2C1,18,195:19507:2:Z4258121280;195:19517:7:Z4251585620;195:19533:5:Z4537096339;
c1ncc2c(n1)CCC1(C2)OCCO1,10,195:19507:3:Z1673420174;195:19517:4:Z1673418475;195:19521:4:Z1673418641;
CN1CCNS1(=O)=O,12,195:19507:3:Z3796615775;195:19508:6:Z2365352074;195:19508:8:Z3796605918;
Cc1cccc2ncsc12,11,195:19507:3:Z2977543368;195:19525:2:Z1957558032;195:19526:4:Z1957582319;
Nc1ncco1,11,195:19507:3:Z4921788219;195:19511:9:Z3007192824;195:19522:1:Z3007455926;
Nc1c(Cl)ncn2cnnc12,9,195:19507:4:Z2613969451;195:19512:1:Z3339545886;195:19518:8:Z2613971360;
c1ccc2c3c([nH]c2c1)COCC3,14,195:19507:4:Z1528555655;195:19514:1:Z1526814688;195:19523:6:Z1527713337;
O=S1(=O)CCNC2(CNC2)C1,26,195:19507:4:Z4255949498;195:19508:5:Z4255953303;195:19510:5:Z4156162284;
Cc1ccc2c(c1Cl)NCCC2,6,195:19507:4:Z3475596105;195:19529:2:Z4654526168;195:19529:5:Z4132420075;
NC1CNC2COCC12,26,195:19507:4:Z3522539977;195:19508:0:Z3522539787;195:19512:4:Z3499059271;
C1=Nc2ncnn2CC1,33,195:19507:5:Z4250846526;195:19516:3:Z4250841157;195:19518:9:Z4250863562;
Cc1ccn2ncc(C)c2n1,30,195:19507:5:Z3390917554;195:19522:7:Z4027437217;195:19526:3:Z3392517873;
Cc1cc(=O)n(C)c2ccccc12,3,195:19507:5:Z3633925233;195:19520:2:Z3633922396;195:19532:0:Z3633923837;
Cc1ccc2c(C)cc(O)nc2c1,81,195:19507:5:Z3656606118;195:19512:4:Z4876435630;195:19515:1:Z3609816385;
CC1=CC(C)(C)CCC1,22,195:19507:6:Z4998824003;195:19510:7:Z4998842200;195:19513:4:Z4998889037;
NC1CCCc2c[nH]nc21,11,195:19507:6:Z2395985468;195:19518:2:Z2395986313;195:19535:6:Z2395986437;
Cc1c(N)nc[nH]c1=O,2,195:19507:6:Z2365250430;195:19587:7:Z2365251360;
O=C1CNC2(CN1)COC2,24,195:19507:6:Z2842161994;195:19512:1:Z2842163076;195:19518:7:Z2792756747;
O=C1NCCCc2n[nH]cc21,7,195:19507:7:Z2789213653;195:19519:9:Z2789216725;195:19523:1:Z2993798265;
FC1(F)CNCC(F)(F)O1,9,195:19507:7:Z3175612300;195:19511:3:Z3174159010;195:19522:2:Z3204765927;
O=S1(=O)CC2(CNC2)CN1,11,195:19507:8:Z4000770147;195:19517:1:Z4000385343;195:19530:0:Z4000387180;
CC1CC=NNC1=O,6,195:19507:8:Z2982140708;195:19538:5:Z4443087961;195:19543:9:Z2903936884;
Cc1cc(C)c2ocnc2c1,33,195:19507:8:Z2272516648;195:19511:0:Z2271151136;195:19516:2:Z2383159026;
Clc1ccsc1Cl,8,195:19507:8:Z3357760787;195:19513:2:Z1870025789;195:19522:4:Z2070777307;
Cc1cc(F)cc2c1NCCC2,96,195:19507:8:Z1161007222;195:19508:4:Z4111877080;195:19509:3:Z1161007156;
O=C1NCNc2cccc(Cl)c21,2,195:19507:8:Z3629917618;195:19575:4:Z1272858372;
O=S1(=O)NCCOc2ccccc21,8,195:19507:8:Z3500335019;195:19534:1:Z3500338357;195:19545:1:Z3831625670;
Fc1cc[nH]n1,31,195:19507:9:Z3544441996;195:19509:1:Z3547142489;195:19513:5:Z3589758366;
CN1c2ccccc2NS1(=O)=O,14,195:19507:9:Z2614231503;195:19512:8:Z5058330697;195:19516:4:Z2614230068;
Cc1ccnc(Cl)n1,14,195:19507:9:Z4223229646;195:19521:4:Z4229655342;195:19537:0:Z4230723696;
O=c1[nH]cnc2cc(F)cc(F)c12,8,195:19507:9:Z4151851407;195:19514:6:Z4151417971;195:19552:8:Z4151418957;
Clc1cc(Cl)c2c(c1)CCO2,12,195:19507:9:Z4111591237;195:19522:4:Z4215173606;195:19523:5:Z4110900759;
O=C1CCCCCc2ccccc2N1,21,195:19507:9:Z4415862114;195:19510:0:Z4256616095;195:19511:0:Z4256764682;
c1ccc2c(c1)NCC21CCNC1,4,195:19507:9:Z2771622935;195:19529:6:Z3870148952;195:19539:5:Z1883395622;
O=c1c2c([nH]c3ccccc13)CCCC2,8,195:19507:9:Z4187798813;195:19509:6:Z2365446015;195:19514:7:Z3800201422;
Cc1cc2c(s1)S(=O)(=O)NC2=O,5,195:19507:9:Z4190891450;195:19517:3:Z4190892478;195:19523:8:Z4190892522;
Clc1cnc2ncsc2c1,10,195:19508:0:Z3828612263;195:19511:2:Z3828765570;195:19535:4:Z3829683674;
OC1C2CC(ON2)C1O,40,195:19508:0:Z4270294586;195:19508:1:Z4611061684;195:19509:3:Z4270305853;
O=c1[nH]ncc2cscc12,1,195:19508:0:Z3692563079;
Clc1ccc2c(c1Cl)CCN2,15,195:19508:0:Z3056718407;195:19511:3:Z3174832290;195:19526:5:Z3056717630;
c1nc2n(n1)C1(CC2)CNC1,26,195:19508:0:Z3360059737;195:19509:1:Z3359266115;195:19511:4:Z3360827534;
O=C1CCCc2c[nH]nc21,9,195:19508:0:Z2898239671;195:19513:4:Z2898242692;195:19525:8:Z2898242711;
Oc1cnc2cc(F)ccc2c1,50,195:19508:0:Z4309020312;195:19508:3:Z4307532453;195:19508:5:Z4307266920;
O=C1CCNc2ccc(F)cc21,13,195:19508:0:Z1898012671;195:19513:9:Z1898010841;195:19519:9:Z1898010698;
c1ccc2c(c1)CC1(CCCC1)C2,23,195:19508:0:Z4341809999;195:19515:5:Z4412800902;195:19524:4:Z4421762322;
c1noc2c1CCC2,27,195:19508:1:Z3393489953;195:19513:9:Z3367486413;195:19513:9:Z3504365508;
O=c1[nH]c(=O)c2cc3c(cc2[nH]1)COC3,10,195:19508:1:Z4080774686;195:19526:5:Z4080708903;195:19534:7:Z4133771532;
O=c1[nH]ncc2cc(Cl)ccc12,5,195:19508:1:Z4028013892;195:19560:4:Z3814852460;195:19583:2:Z3815149809;
O=C1CCNC(=O)CN1,17,195:19508:1:Z4008997098;195:19509:2:Z4906090114;195:19518:6:Z4009000284;
Cc1cc2n[nH]c(=O)n2c(C)n1,8,195:19508:1:Z4385653377;195:19511:7:Z4386975053;195:19513:9:Z4385651823;
c1ncc2sc3ncsc3c2n1,7,195:19508:1:Z3829422225;195:19515:0:Z3828822198;195:19516:4:Z3829439093;
NC1CC2CC12,44,195:19508:1:Z3697557750;195:19508:1:Z3515168767;195:19513:5:Z3697289583;
NC1CCNc2ccccc21,30,195:19508:1:Z3145179734;195:19511:2:Z3145182392;195:19511:4:Z3364544599;
O=C1NS(=O)(=O)c2cccc(F)c21,26,195:19508:1:Z1994031346;195:19510:3:Z1994031644;195:19510:6:Z4458706275;
O=C1NS(=O)(=O)N2CCCC12,20,195:19508:1:Z4917140836;195:19508:1:Z4917146395;195:19520:9:Z4917147568;
Clc1ccc2ncncc2c1,34,195:19508:2:Z3828166897;195:19508:7:Z4418450798;195:19508:7:Z3828791277;
Cc1cc(C)c2c(n1)CCCC2,24,195:19508:2:Z3836267599;195:19512:7:Z3509734856;195:19516:3:Z3781279184;
Cn1c(=O)[nH]c(=O)c2nc(Cl)[nH]c21,6,195:19508:3:Z4386648392;195:19509:0:Z3814994725;195:19513:5:Z3814989406;
NC1CCc2ccccc2NC1,14,195:19508:3:Z2605462635;195:19510:2:Z2605462211;195:19510:4:Z2605462693;
CC1CC2CCN1CC2,19,195:19508:3:Z4600821281;195:19515:8:Z4600824528;195:19522:1:Z4608943625;
c1cnc2[nH]ncc2n1,2,195:19508:3:Z4337455478;195:19533:3:Z4337456512;
Cc1nc2ncccc2[nH]1,24,195:19508:4:Z4223151622;195:19516:1:Z4233147146;195:19519:1:Z4231462753;
Cc1csc2c(=O)[nH]cnc12,11,195:19508:4:Z2790292036;195:19524:0:Z2217505374;195:19538:3:Z4458696005;
CN1CCc2c(F)cccc2C1,5,195:19508:4:Z4134196865;195:19511:4:Z4134197453;195:19520:7:Z4134196291;
Cc1ccc2c(c1)OCCCC2,20,195:19508:4:Z1438741448;195:19519:0:Z1437076532;195:19520:2:Z1437406369;
O=C1Cc2ccccc2CCN1,13,195:19508:4:Z3340374766;195:19521:1:Z3500239661;195:19522:4:Z3340375752;
CC1(C)CCc2ccsc2C1,69,195:19508:4:Z1434434875;195:19508:5:Z1407856474;195:19509:6:Z3007456945;
Clc1ncc2c(n1)OCC2,20,195:19508:4:Z4641310380;195:19509:9:Z4641318177;195:19509:9:Z4641574348;
Cc1cn2nncc2cn1,3,195:19508:4:Z3637622131;195:19543:6:Z3637622596;195:19559:9:Z4385355351;
C1COCN1,50,195:19508:5:Z4218204936;195:19509:4:Z4307831830;195:19512:0:Z4271689000;
Clc1ncc2[nH]cnc2n1,19,195:19508:5:Z3391610166;195:19519:3:Z4782634610;195:19520:3:Z2969845809;
Cc1cc(Cl)n[nH]1,20,195:19508:5:Z2829061140;195:19508:9:Z2977352233;195:19512:4:Z3392810891;
Cn1[nH]c(=O)c2ccccc2c1=O,2,195:19508:5:Z2898301601;195:19590:4:Z2898301891;
O=c1[nH]cnn2c(Cl)ccc12,7,195:19508:6:Z4385457605;195:19536:7:Z4385458869;195:19545:1:Z4386794688;
CC1(N)CNC1,9,195:19508:6:Z3383168009;195:19509:2:Z3132550226;195:19515:6:Z3132552463;
Cc1ncnc2ccc(F)cc12,15,195:19508:7:Z4344519180;195:19518:7:Z4344513543;195:19526:2:Z4344510939;
CC1CC(C)(C)c2ccccc21,26,195:19508:7:Z2932395242;195:19510:4:Z4041829157;195:19511:9:Z2953988721;
Nc1cnc2ccccn12,1,195:19508:7:Z2998181799;
CC1(C)CCc2ccoc2C1,10,195:19508:7:Z2444186820;195:19510:8:Z3361308712;195:19540:6:Z1437428344;
Fc1cc(F)c2c(c1)OCCCC2,25,195:19508:7:Z3861193709;195:19512:1:Z3781291530;195:19524:6:Z3781082033;
CC12OCC(CO1)CO2,17,195:19508:7:Z4264727922;195:19521:2:Z4264692842;195:19521:3:Z4264729646;
O=C1NC2CC(N1)c1cccc(F)c1O2,9,195:19508:7:Z4414624303;195:19512:1:Z4414624133;195:19522:9:Z4414624032;
CC12CCC(C1)C(C)(C)C2,1,195:19508:7:Z4886991377;
c1nc2c([nH]1)CCNC21CCCCC1,13,195:19508:7:Z5020486336;195:19522:9:Z3314009812;195:19523:7:Z3314008037;
CC1CC1(C)C,46,195:19508:7:Z2849746151;195:19513:2:Z4349638744;195:19516:4:Z2647204778;
OC1CCCn2ccnc21,2,195:19508:7:Z3777018174;195:19572:3:Z4313311984;
O=c1[nH]c2ccccc2n2cnnc12,11,195:19508:8:Z652883290;195:19523:3:Z2066998949;195:19531:4:Z89809253;
Cc1cc2cncnc2o1,20,195:19508:8:Z2654349176;195:19513:7:Z1502794438;195:19515:1:Z2492814534;
