fragment_smiles,occurences,example_ligands
Cc1ccccc1,95064,2:00200:0:Z2720867685;2:00200:0:Z3670170180;2:00200:0:Z3321546293;
CC1CCC(O)C1,520,2:00200:0:Z4475355439;2:00200:0:Z4830647411;2:00200:3:Z4475355764;
Fc1ccccc1F,12711,2:00200:0:Z2407871215;2:00200:0:Z3841890582;2:00200:0:Z1193502746;
C1CC12CC2,3170,2:00200:0:Z2407871215;2:00200:0:Z3010398992;2:00200:0:Z2359494901;
C1CC2(C1)CCC2,13662,2:00200:0:Z3627203971;2:00200:0:Z4242045053;2:00200:0:Z4224456532;
Cc1cncs1,12712,2:00200:0:Z2368538006;2:00200:0:Z4289712925;2:00200:0:Z4269880023;
Cc1ccccn1,28941,2:00200:0:Z4255567568;2:00200:0:Z4255567356;2:00200:0:Z3815267287;
C1=NCC2CCCC2N1,44,2:00200:0:Z4380602579;2:00204:7:Z3301770032;2:00207:0:Z3301771999;
CC1(C)CNCC1O,765,2:00200:0:Z4214468765;2:00200:1:Z1929753347;2:00200:2:Z4825747574;
C1NC2CC12,502,2:00200:0:Z4214468765;2:00200:0:Z4207388279;2:00200:3:Z4206416649;
N=S1(=O)CCCC1,1982,2:00200:0:Z2773604227;2:00200:0:Z4194428323;2:00200:0:Z2927196279;
c1noc2c1CCCCC2,599,2:00200:0:Z2722712409;2:00200:0:Z3344898321;2:00200:2:Z4448752756;
c1cnc2cncn2c1,242,2:00200:0:Z2696286213;2:00200:2:Z2696213282;2:00200:2:Z3615236197;
CC1CCSCCN1,633,2:00200:0:Z1843717422;2:00200:2:Z1843706476;2:00200:3:Z3019224986;
O=C1NCCc2ccccc21,756,2:00200:0:Z2475044108;2:00200:1:Z4467378331;2:00200:1:Z2700974163;
O=S1(=O)CCCCC1,7528,2:00200:0:Z1003392340;2:00200:0:Z1204546566;2:00200:0:Z2040796095;
Cc1cc(=O)[nH]cn1,1120,2:00200:0:Z4415108220;2:00200:0:Z4406508404;2:00200:0:Z1204822066;
Cc1ccoc1,10296,2:00200:0:Z1360094403;2:00200:0:Z4062295692;2:00200:0:Z3474960202;
C1COC2CC2N1,1498,2:00200:0:Z4116400703;2:00200:3:Z4486849204;2:00200:3:Z3111841102;
CC1CCC(F)(F)CC1,763,2:00200:0:Z2715312087;2:00200:1:Z4351785024;2:00200:2:Z2826689247;
FC1(F)CCCNC1,3415,2:00200:0:Z4403380354;2:00200:0:Z5006609889;2:00200:1:Z4170685873;
Fc1cccnc1,26020,2:00200:0:Z4403380354;2:00200:0:Z2610630345;2:00200:0:Z3356508495;
Fc1ccc(F)cc1,5962,2:00200:0:Z1918250986;2:00200:0:Z2286399040;2:00200:0:Z1174015670;
Clc1ncc2c(n1)COCC2,109,2:00200:0:Z3647967800;2:00201:3:Z4026882649;2:00201:6:Z3648176142;
c1ccoc1,76517,2:00200:0:Z4232862928;2:00200:0:Z3801562623;2:00200:0:Z3403397118;
c1cn[nH]n1,8694,2:00200:0:Z2217741007;2:00200:0:Z2704101424;2:00200:0:Z4471185336;
C1CCC2CCCCC2C1,655,2:00200:0:Z2217741007;2:00200:0:Z1582749710;2:00200:0:Z4346631458;
CC1CCC(C)O1,2084,2:00200:0:Z4304335134;2:00200:1:Z2915443089;2:00200:2:Z2853436539;
Nc1nc2ccccn2n1,67,2:00200:0:Z4304335134;2:00203:0:Z5054999909;2:00205:3:Z4305911777;
Cc1ccns1,2314,2:00200:0:Z3591988918;2:00200:0:Z3627448599;2:00200:1:Z2783122167;
C1CCC2(CC1)CCCCC2,231,2:00200:0:Z1681911093;2:00200:1:Z4142151904;2:00200:1:Z4862095058;
C1CCC2(C1)CC2,5921,2:00200:0:Z4921891409;2:00200:0:Z4931587541;2:00200:0:Z4153341976;
Cc1ncoc1C,1588,2:00200:0:Z874425854;2:00200:1:Z3083699383;2:00200:1:Z2876124261;
FC1(F)CNC1,849,2:00200:0:Z3184401808;2:00200:0:Z3392419982;2:00200:1:Z4135291969;
c1ccc2[nH]ccc2c1,10844,2:00200:0:Z1685542449;2:00200:0:Z2058941730;2:00200:0:Z2717007270;
O=c1[nH]cn[nH]1,2039,2:00200:0:Z1426755217;2:00200:0:Z4598581700;2:00200:0:Z3638967943;
Cc1nc[nH]c1C,3174,2:00200:0:Z2897183898;2:00200:0:Z4232914536;2:00200:0:Z3354060233;
Cc1csc(C)n1,4832,2:00200:0:Z2234146224;2:00200:0:Z3841384663;2:00200:0:Z5053705245;
O=c1cc[nH]c2ccccc12,308,2:00200:0:Z4997485627;2:00200:6:Z1729228597;2:00200:7:Z1753644581;
N=S1(=O)CCCCC1,603,2:00200:0:Z3610605191;2:00200:0:Z3837874103;2:00200:4:Z4294968799;
Cc1cc(C)c(C)o1,438,2:00200:0:Z2033582492;2:00200:7:Z3055067484;2:00200:8:Z4044042994;
O=C1CNCc2ccccc2N1,98,2:00200:0:Z2495945978;2:00200:3:Z3554673245;2:00200:4:Z4929420369;
CN1CCCC2CCCCC21,46,2:00200:0:Z4506311471;2:00200:7:Z4664017778;2:00205:2:Z4506314829;
O=c1[nH]ccs1,1749,2:00200:0:Z3819790514;2:00200:0:Z2772567251;2:00200:0:Z1941922163;
C1CNC2CNCC2C1,801,2:00200:0:Z3801562623;2:00200:1:Z3639708128;2:00200:3:Z1787825334;
Cn1ccnn1,18047,2:00200:0:Z4378653873;2:00200:0:Z2898389089;2:00200:0:Z3313686833;
CC1(C)CNC1,4970,2:00200:0:Z4207388279;2:00200:0:Z1919310278;2:00200:0:Z4149013070;
CN1C(=O)CCc2ccccc21,347,2:00200:0:Z2948016615;2:00200:8:Z2606322937;2:00201:5:Z1188641262;
CC1CCCC(C)O1,2969,2:00200:0:Z3010388665;2:00200:0:Z2760696660;2:00200:1:Z2952734466;
C1NC2CC1C2,9252,2:00200:0:Z4174642645;2:00200:0:Z4003754405;2:00200:0:Z4270504156;
Fc1cncc(F)c1,1743,2:00200:0:Z4174642645;2:00200:0:Z4225866715;2:00200:1:Z2092460144;
CC1(C)CCOC1,5740,2:00200:0:Z4350753550;2:00200:0:Z2298302919;2:00200:0:Z3370522604;
C1COCC2(C1)CCC2,1716,2:00200:0:Z4350753550;2:00200:0:Z2860106045;2:00200:1:Z3198508206;
C1CC2CCC1CO2,2548,2:00200:0:Z4406508404;2:00200:0:Z4613912965;2:00200:0:Z4615274856;
CN1CCCC1(C)C,922,2:00200:0:Z2582898797;2:00200:0:Z3384280246;2:00200:1:Z4369112079;
Cc1ccc(F)cc1F,1436,2:00200:0:Z3614825342;2:00200:1:Z3341122882;2:00200:2:Z4194900878;
c1nncs1,32717,2:00200:0:Z3386013313;2:00200:0:Z3386013698;2:00200:0:Z3386013718;
Clc1cccs1,15621,2:00200:0:Z3628817860;2:00200:0:Z4157358143;2:00200:0:Z3136474663;
C1CNCCOC1,13809,2:00200:0:Z4993886885;2:00200:0:Z2926765506;2:00200:0:Z4995353757;
CC1CCCC1O,1276,2:00200:0:Z4137861655;2:00200:1:Z4062624554;2:00200:2:Z4140004439;
O=c1cccn[nH]1,3404,2:00200:0:Z3340364567;2:00200:0:Z2974145852;2:00200:0:Z2580620239;
NC1CCCC2CNCC12,225,2:00200:0:Z2356015410;2:00200:1:Z4206690135;2:00200:1:Z4053559151;
CC1CC(N)CCN1,285,2:00200:0:Z2706323462;2:00200:0:Z2489540859;2:00200:2:Z2489546398;
O=C1CCSc2ccccc21,100,2:00200:0:Z3497223954;2:00203:2:Z3536057508;2:00203:7:Z3550570715;
OC1CCCCC1,23081,2:00200:0:Z3053852198;2:00200:0:Z3402587301;2:00200:0:Z3049893785;
CC1(C)CCNC1,8976,2:00200:0:Z4065839110;2:00200:0:Z4065839205;2:00200:0:Z4065839203;
Clc1nccs1,4020,2:00200:0:Z1533681133;2:00200:0:Z5052606548;2:00200:0:Z1770900209;
c1ccc2[nH]ncc2c1,5327,2:00200:0:Z4347447899;2:00200:0:Z4347411273;2:00200:0:Z2697931951;
O=c1ccc2ccccc2[nH]1,547,2:00200:0:Z1678043325;2:00200:0:Z4269433822;2:00200:1:Z3517264670;
O=S1(=O)CCCN1,3655,2:00200:0:Z4287965635;2:00200:0:Z2299209038;2:00200:0:Z2466226030;
C1CCSC1,15851,2:00200:0:Z3369288845;2:00200:0:Z3367181156;2:00200:0:Z3367181157;
OC1CCCC1,20576,2:00200:0:Z1570363346;2:00200:0:Z1447015445;2:00200:0:Z2853953281;
Cc1cnoc1,6226,2:00200:0:Z1473071682;2:00200:0:Z3602801374;2:00200:0:Z1472495441;
CC1(C)CCCN1,9628,2:00200:0:Z4055974752;2:00200:0:Z3588381747;2:00200:0:Z3590618534;
O=C1CNCN1,3134,2:00200:0:Z3315845835;2:00200:0:Z3315844484;2:00200:1:Z3583553086;
c1ccc2c(c1)CCCN2,4129,2:00200:0:Z3345406354;2:00200:0:Z4304180579;2:00200:0:Z1989706102;
CC1(C)CNCCO1,6397,2:00200:0:Z4369079552;2:00200:0:Z4026653220;2:00200:0:Z4026663821;
C1NC2CNC1C2,2846,2:00200:0:Z4369079552;2:00200:0:Z4249857048;2:00200:0:Z4430071967;
NC12CCCC1CNC2,298,2:00200:0:Z2826502557;2:00200:8:Z4392123527;2:00200:8:Z2656734582;
O=C1CNCCN1,9992,2:00200:0:Z2826502557;2:00200:0:Z1883695002;2:00200:0:Z1636749979;
Fc1ccncc1,993,2:00200:0:Z4275074720;2:00200:0:Z4331613222;2:00200:0:Z4269126634;
FC1CCOCC1,1573,2:00200:0:Z2775569474;2:00200:0:Z4275426704;2:00200:1:Z2827965002;
C1CC2(C1)COCCO2,505,2:00200:0:Z5012101819;2:00200:3:Z5017695278;2:00200:6:Z5058349084;
C1=CCCCC1,590,2:00200:0:Z4293972558;2:00200:4:Z4294358621;2:00201:0:Z3172588691;
Cc1ccnn1C,10302,2:00200:0:Z1540470862;2:00200:0:Z4413106080;2:00200:0:Z4169144962;
O=S1CCCCC1,1027,2:00200:0:Z3044694001;2:00200:0:Z2234451453;2:00200:1:Z3558121793;
C1CC2CC(C2)N1,162,2:00200:0:Z5063515305;2:00200:4:Z4378973600;2:00201:1:Z4591771096;
Cc1cnc(Cl)s1,535,2:00200:0:Z1871067888;2:00200:0:Z4322455421;2:00200:3:Z1871012751;
Cn1ccc2c1CCNC2,446,2:00200:0:Z5051924286;2:00200:0:Z5061139010;2:00200:2:Z4421014005;
O=C1CCCC1,3021,2:00200:0:Z5051924286;2:00200:0:Z4049600326;2:00200:1:Z3541955253;
O=C1CC2(CCCCC2)C1,206,2:00200:0:Z4465915026;2:00200:0:Z4465933024;2:00200:1:Z4154868337;
Cc1cc(C)c2c(n1)CNC2,132,2:00200:0:Z4622495096;2:00201:4:Z4612601431;2:00202:2:Z4612604925;
O=c1[nH]c2ccccc2[nH]1,1148,2:00200:0:Z4266565626;2:00200:0:Z1408399795;2:00200:0:Z3855952380;
C1CCC2(C1)CCC2,3861,2:00200:0:Z3787527616;2:00200:0:Z2306711420;2:00200:0:Z4212898636;
O=c1ccnc[nH]1,2952,2:00200:0:Z4975018228;2:00200:0:Z3341555013;2:00200:0:Z3053052532;
O=S1(=O)CCCNCC1,820,2:00200:0:Z1561265772;2:00200:2:Z1243685257;2:00200:2:Z4405588694;
Clc1cccc2nsnc12,73,2:00200:0:Z4269027557;2:00200:0:Z4269034820;2:00201:7:Z3408917481;
Cc1cc(Cl)[nH]n1,1305,2:00200:0:Z3346519784;2:00200:0:Z1569455944;2:00200:2:Z1417775044;
c1cc2[nH]ccc2cn1,815,2:00200:0:Z3714035224;2:00200:0:Z3598310344;2:00200:1:Z3856072086;
CC1CCCCN1C,2117,2:00200:0:Z2972659490;2:00200:0:Z3522644464;2:00200:0:Z3045455994;
Oc1ccncc1F,294,2:00200:0:Z1819979565;2:00200:0:Z3602373766;2:00200:2:Z3713660614;
Cc1cccc(O)c1C,632,2:00200:0:Z2644593565;2:00200:2:Z4293824815;2:00200:4:Z3592602483;
CC12CNCC1(C)COC2,414,2:00200:0:Z2644593565;2:00200:0:Z4511005680;2:00200:2:Z2644594909;
Clc1ccsc1Cl,1658,2:00200:0:Z3048646166;2:00200:0:Z3436050289;2:00200:1:Z3523437619;
Cc1ncn[nH]1,3575,2:00200:0:Z3048646166;2:00200:0:Z2933178281;2:00200:0:Z1951792908;
c1n[nH]c2c1CCC2,1764,2:00200:0:Z4043125042;2:00200:2:Z3817945462;2:00200:2:Z3608610866;
CC1CC(C)C1,1921,2:00200:0:Z3701046516;2:00200:0:Z3795859201;2:00200:0:Z3795939360;
NC1CC(F)C1,1108,2:00200:0:Z3701046516;2:00200:0:Z3795859201;2:00200:0:Z3795939360;
CN1CC2CCNC2C1,457,2:00200:0:Z3614908235;2:00200:0:Z3695907659;2:00200:7:Z4124892788;
CC1CC1(F)F,5355,2:00200:0:Z3561262606;2:00200:0:Z4004018982;2:00200:0:Z3680015587;
C1CCC2CC2C1,8118,2:00200:0:Z2645674533;2:00200:0:Z2698814321;2:00200:0:Z4871373975;
c1ncn2c1CCCC2,2071,2:00200:0:Z2645674533;2:00200:0:Z4145504761;2:00200:0:Z4145504224;
Cc1cccc(O)c1,1704,2:00200:0:Z3202604977;2:00200:0:Z1688757435;2:00200:1:Z4465107252;
C1CC2CNCC2C1,5629,2:00200:0:Z2606748902;2:00200:0:Z2482394232;2:00200:0:Z3478624132;
c1ncc2sccc2n1,746,2:00200:0:Z2606748902;2:00200:1:Z3715074157;2:00200:1:Z4108371885;
c1cc2c(s1)CCCNC2,519,2:00200:0:Z1247221180;2:00200:7:Z3514326468;2:00201:3:Z3790977720;
Cn1c(=O)sc2ccccc21,215,2:00200:0:Z2852245661;2:00200:5:Z1950526052;2:00201:4:Z1948721394;
Cc1ccc2c(c1)CCNC2,239,2:00200:0:Z2775854886;2:00200:1:Z3353276497;2:00200:2:Z3815334490;
Nc1nc[nH]n1,512,2:00200:0:Z2775854886;2:00200:3:Z2233492874;2:00200:5:Z2778012934;
Cc1ccn[nH]1,19453,2:00200:0:Z1354701444;2:00200:0:Z1575446186;2:00200:0:Z3581076761;
c1cc2c(cn1)OCO2,459,2:00200:0:Z2284395529;2:00200:1:Z1697140302;2:00200:3:Z1689173318;
Cc1ncccn1,8460,2:00200:0:Z2473192220;2:00200:0:Z4174044577;2:00200:0:Z1272212248;
Cc1cnon1,2994,2:00200:0:Z2823555622;2:00200:0:Z1232046000;2:00200:0:Z2529034632;
CC12CCCCC1CN2,266,2:00200:0:Z2823555622;2:00200:1:Z2722628162;2:00200:4:Z4142984218;
c1ccc2c(c1)CCOC2,5296,2:00200:0:Z2646018072;2:00200:0:Z3569134601;2:00200:0:Z3473225411;
CC1CC=NO1,2535,2:00200:0:Z3821780018;2:00200:0:Z4040101722;2:00200:0:Z4005663062;
Cn1nc2ccccc2n1,76,2:00200:0:Z3821780018;2:00202:2:Z3474731183;2:00202:5:Z3620989773;
FC1CC12CCC2,2382,2:00200:0:Z3645746302;2:00200:1:Z3513100601;2:00200:1:Z3569746483;
FC1CC1(F)F,633,2:00200:0:Z4828719726;2:00200:2:Z4825880738;2:00200:3:Z4871608743;
Clc1cncnc1,3711,2:00200:0:Z4192192450;2:00200:0:Z3558150994;2:00200:0:Z3650609721;
Fc1ccc2occc2c1,985,2:00200:0:Z4113352067;2:00200:2:Z4108561892;2:00200:5:Z2960188385;
Cc1ccc[nH]1,3950,2:00200:0:Z1348685358;2:00200:0:Z4230051006;2:00200:0:Z2825687902;
Cc1cnn(C)c1,5551,2:00200:0:Z3341214540;2:00200:0:Z4034968287;2:00200:0:Z3385050897;
Cc1cnc2n1CCCC2,1132,2:00200:0:Z4455101804;2:00200:0:Z4304472529;2:00200:3:Z4076250776;
CC1=CCCCC1,360,2:00200:0:Z5006609889;2:00200:3:Z5006189116;2:00201:4:Z5006057270;
c1ccc2c(c1)CCCCO2,653,2:00200:0:Z4276802863;2:00200:1:Z2012082095;2:00200:3:Z2772421664;
CC1(C)CC(O)CN1,576,2:00200:0:Z3626456614;2:00200:3:Z4401443720;2:00200:5:Z3622132459;
Cn1ncc2c1CCCC2,1283,2:00200:0:Z3100159349;2:00200:0:Z3380867591;2:00200:0:Z3100159388;
NC1CC2CCCC12,1208,2:00200:0:Z3100159349;2:00200:0:Z3380867591;2:00200:0:Z3100159388;
Cn1cncn1,14380,2:00200:0:Z1309449762;2:00200:0:Z1620642160;2:00200:0:Z4289712925;
CC1CNCC(=O)N1,687,2:00200:0:Z4481839991;2:00200:1:Z2265625834;2:00200:1:Z2285254734;
CC1CCOCC1,3820,2:00200:0:Z1708220345;2:00200:0:Z3714241526;2:00200:0:Z3883333341;
O=C1CC2(CCNCC2)CN1,298,2:00200:0:Z1575592943;2:00200:5:Z2611984548;2:00200:7:Z3843305218;
Cc1cccc2c1CCN2,381,2:00200:0:Z1881223341;2:00200:0:Z3700594505;2:00200:3:Z4061679616;
c1cnc2c(c1)CCCN2,538,2:00200:0:Z4384686135;2:00200:0:Z4377137203;2:00200:2:Z4126385455;
CN1CCNCC1,11594,2:00200:0:Z2783992704;2:00200:0:Z4194315515;2:00200:0:Z4194357011;
Cc1cc(Cl)nn1C,467,2:00200:0:Z2706988225;2:00200:0:Z2809510174;2:00200:6:Z2816962668;
c1ccnnc1,18153,2:00200:0:Z3391246083;2:00200:0:Z2641258404;2:00200:0:Z2975583479;
CC1CCCC(C)(C)C1,1124,2:00200:0:Z1583004231;2:00200:2:Z3594659547;2:00200:3:Z4403607124;
C1CCC2(CCC2)OC1,2918,2:00200:0:Z1583004231;2:00200:0:Z4284383091;2:00200:0:Z4217724570;
OC1CCC(F)(F)C1,130,2:00200:0:Z4346293305;2:00200:9:Z4345765010;2:00202:4:Z4346334421;
CC1(C)CNCC(O)C1,445,2:00200:0:Z2802978376;2:00200:0:Z2840193505;2:00200:2:Z2802976036;
C1C2CC1C2,8971,2:00200:0:Z4506713662;2:00200:0:Z4310451656;2:00200:0:Z4598581700;
Oc1cc2cncnc2cc1F,54,2:00200:0:Z4226731938;2:00202:8:Z4228331875;2:00203:7:Z4230006554;
OC1CCC(F)(F)CC1,236,2:00200:0:Z2592204113;2:00200:4:Z4149541549;2:00201:2:Z4044721854;
CC1OCCC1O,476,2:00200:0:Z2902324668;2:00200:1:Z1918421156;2:00200:1:Z4187504385;
c1cc2n(n1)CCC2,3224,2:00200:0:Z3796172292;2:00200:0:Z2410945220;2:00200:1:Z3384130482;
c1ccc2[nH]cnc2c1,5649,2:00200:0:Z2905028020;2:00200:0:Z1584649049;2:00200:0:Z2169289089;
CN1CCCCC1,16456,2:00200:0:Z4579185671;2:00200:0:Z4882789906;2:00200:0:Z1553903280;
C1CC2CC1CN2,7866,2:00200:0:Z4579185671;2:00200:0:Z2853817070;2:00200:0:Z4096303707;
O=S1(=O)CC2(CCC2)C1,368,2:00200:0:Z3187132637;2:00200:7:Z2965263640;2:00201:0:Z3203397486;
Fc1cccc(Cl)c1,13352,2:00200:0:Z4643971163;2:00200:0:Z1447853489;2:00200:0:Z979970180;
O=C1NCCC2CNCCN12,165,2:00200:0:Z4643971163;2:00200:2:Z1548205991;2:00200:3:Z1548194488;
C1CCC2(C1)CNCCO2,440,2:00200:0:Z1441238781;2:00200:0:Z4310799029;2:00200:0:Z1441372207;
Cn1cnnc1,15291,2:00200:0:Z1583267664;2:00200:0:Z2915246571;2:00200:0:Z3095278855;
O=C1COCCN1,1820,2:00200:0:Z5053705245;2:00200:0:Z5053699108;2:00200:1:Z2443573063;
Oc1ccccc1Cl,2165,2:00200:0:Z4490685585;2:00200:0:Z3298449472;2:00200:0:Z2781525806;
O=C1CCNCC12CCC2,284,2:00200:0:Z4490685585;2:00200:0:Z4312435946;2:00200:7:Z4269961734;
O=C1CC2CCC(CN1)N2,325,2:00200:0:Z2720601211;2:00200:0:Z3298125731;2:00200:0:Z3391232612;
Cc1coc2ccccc12,883,2:00200:0:Z1444711357;2:00200:0:Z2827340907;2:00200:1:Z2716777739;
Cn1ccccc1=O,4739,2:00200:0:Z3547628751;2:00200:0:Z3547697801;2:00200:0:Z4448730920;
CC1(N)CNC1,318,2:00200:0:Z4859545592;2:00200:1:Z3132529461;2:00200:2:Z3132527701;
CC1NCCCC1O,1343,2:00200:0:Z3393485477;2:00200:0:Z4666319939;2:00200:0:Z3365963314;
C1NCC2CC1O2,398,2:00200:0:Z2932564385;2:00200:4:Z2932553845;2:00200:6:Z2932551933;
Cc1cc(C)on1,8858,2:00200:0:Z4013756002;2:00200:0:Z2698075208;2:00200:0:Z4600068355;
C1CC2CCOC2O1,118,2:00200:0:Z4013756002;2:00200:1:Z4013739861;2:00200:7:Z4013747162;
Oc1cccc(Cl)c1,1390,2:00200:0:Z1841880374;2:00200:0:Z1250379914;2:00200:0:Z2646325510;
c1cc2c(s1)CCC2,1146,2:00200:0:Z4002058784;2:00200:0:Z4002058781;2:00200:3:Z1856995985;
C1CCC2(CCC2)NC1,1915,2:00200:0:Z4002058784;2:00200:0:Z4002058781;2:00200:0:Z3619556427;
Cc1ccc(=O)[nH]n1,621,2:00200:0:Z4906848439;2:00200:0:Z3546736308;2:00200:4:Z4200660157;
Cc1cnc(C)s1,2933,2:00200:0:Z1967746549;2:00200:0:Z4436147412;2:00200:0:Z2964894085;
Cc1cc(C)[nH]c(=O)n1,401,2:00200:0:Z1657520508;2:00200:3:Z2784335674;2:00200:4:Z3541446657;
FC1CNC1,5273,2:00200:0:Z1657520508;2:00200:0:Z3702814821;2:00200:1:Z3559599008;
Cc1c(N)cnn1C,292,2:00200:0:Z4288963566;2:00200:0:Z4289861175;2:00200:1:Z4295682980;
Fc1cccc2ccccc12,366,2:00200:0:Z3527997227;2:00200:0:Z2224327535;2:00200:6:Z2277918317;
C1COC2(C1)CC2,951,2:00200:0:Z3382649892;2:00200:0:Z3656827214;2:00200:0:Z3656798300;
CC1CNC(C)CN1,720,2:00200:0:Z2362582547;2:00200:1:Z1554224065;2:00200:4:Z2635349889;
Cc1ccsn1,6395,2:00200:0:Z2920652251;2:00200:0:Z3361066709;2:00200:0:Z4142057695;
C1CC2(C1)CC21CC1,641,2:00200:0:Z4393132765;2:00200:2:Z4157885284;2:00200:3:Z4240733576;
Cc1cocn1,8506,2:00200:0:Z2209269995;2:00200:0:Z1727347432;2:00200:0:Z3362256088;
FC1(F)CNCC(F)(F)O1,103,2:00200:0:Z4166244491;2:00200:0:Z4106724959;2:00200:0:Z3204765490;
CC1CNCC(C)N1,2050,2:00200:0:Z3511172704;2:00200:0:Z3099197116;2:00200:1:Z4205095874;
Clc1cn[nH]c1,8348,2:00200:0:Z3511172704;2:00200:0:Z3199570805;2:00200:0:Z4292372150;
c1nc2c(s1)CNCC2,1040,2:00200:0:Z4591966464;2:00200:0:Z3311407936;2:00200:0:Z3997547612;
c1nnn[nH]1,18594,2:00200:0:Z3791493146;2:00200:0:Z1240626675;2:00200:0:Z2904193787;
CC1(C)CNCCC(=O)C1,166,2:00200:0:Z2718589315;2:00200:0:Z2718588458;2:00200:5:Z4284835655;
CC12CCC(CC1)N2,519,2:00200:0:Z3593317060;2:00200:0:Z3598542452;2:00200:1:Z3321379676;
c1cc2c(nn1)CCC2,422,2:00200:0:Z3593317060;2:00200:3:Z3649016004;2:00200:4:Z2710179514;
Cc1cnn[nH]1,1793,2:00200:0:Z786216844;2:00200:0:Z3437576870;2:00200:0:Z4621545559;
c1cc2c(cn1)NCC2,426,2:00200:0:Z4127029819;2:00200:0:Z4047840881;2:00200:4:Z1624167002;
CC1CNc2ccccc2O1,198,2:00200:0:Z5058108808;2:00200:0:Z2704780373;2:00200:1:Z1694151936;
Cn1ncc2cn[nH]c21,42,2:00200:0:Z3382630296;2:00202:4:Z1212625962;2:00204:1:Z3190120305;
Cc1nccc(N)n1,826,2:00200:0:Z3121057294;2:00200:1:Z4459974401;2:00200:1:Z3385446377;
CC1CC2(CCNCC2)CN1,148,2:00200:0:Z3121057294;2:00200:4:Z3793314699;2:00200:8:Z3829045958;
CC1CNCCN1,11229,2:00200:0:Z2827559978;2:00200:0:Z2829598059;2:00200:0:Z3345259050;
c1ncn2c1CCC2,1173,2:00200:0:Z4320009162;2:00200:0:Z4324418449;2:00200:1:Z4303951279;
c1ccc2sccc2c1,5922,2:00200:0:Z3651577654;2:00200:0:Z3365519460;2:00200:0:Z873516370;
C1CC2(CCN1)COC2,598,2:00200:0:Z3651577654;2:00200:0:Z4954273532;2:00200:3:Z4636207167;
Cn1cc2c(n1)CCOC2,526,2:00200:0:Z3626618007;2:00200:0:Z4887421501;2:00200:0:Z3404225789;
c1cc[nH]c1,25911,2:00200:0:Z4053360447;2:00200:0:Z1315677484;2:00200:0:Z1619441809;
Cc1ccno1,14605,2:00200:0:Z1715633326;2:00200:0:Z3616436223;2:00200:0:Z4486943580;
Cn1cc(Cl)cn1,6020,2:00200:0:Z3047963131;2:00200:1:Z4570804951;2:00200:1:Z3395943635;
NC1CC2CCC1C2,1405,2:00200:0:Z4005677426;2:00200:0:Z4005661840;2:00200:0:Z3697982255;
C1CC2CCN(C1)C2,1231,2:00200:0:Z4467150969;2:00200:0:Z3554623453;2:00200:1:Z2479929603;
CC1CCCS1,3662,2:00200:0:Z3870927095;2:00200:0:Z2811217627;2:00200:0:Z3189740332;
CC1CCNCC1(F)F,450,2:00200:0:Z2660142229;2:00200:3:Z1856995985;2:00200:5:Z2949276998;
Cc1cc(C)cc(Cl)c1,777,2:00200:0:Z1512223878;2:00200:1:Z4484714908;2:00200:1:Z1510806778;
Fc1ccc2c(c1F)CCNC2,140,2:00200:0:Z3391063948;2:00200:8:Z2599876925;2:00201:4:Z3142609070;
CC1(C)CCCOC1,4489,2:00200:0:Z3695907659;2:00200:0:Z3364731415;2:00200:0:Z3695906651;
CN1CCOCC1,4028,2:00200:0:Z3876162706;2:00200:0:Z4117752056;2:00200:0:Z953544912;
C1CC2CNCC2CN1,848,2:00200:0:Z3044195701;2:00200:2:Z3136086032;2:00200:4:Z4392135404;
CC1(C)CCNS1(=O)=O,148,2:00200:0:Z3548282006;2:00200:5:Z3357996513;2:00200:8:Z3357995799;
NC12CCC(CC1)C2,334,2:00200:0:Z2984310701;2:00200:5:Z4182506157;2:00200:8:Z3143480578;
FC1(F)CC12CCC2,4181,2:00200:0:Z4207337557;2:00200:0:Z3147750074;2:00200:1:Z4875675901;
FC1(F)C2CCCC21,4168,2:00200:0:Z4094471647;2:00200:0:Z4506237305;2:00200:0:Z3643022437;
OC1CCC2CCCNC2C1,140,2:00200:0:Z4094471647;2:00200:0:Z4506237305;2:00201:5:Z3881379339;
c1ccc2c(c1)CCCC2,5361,2:00200:0:Z2481907819;2:00200:0:Z4099534282;2:00200:0:Z4099533347;
Cn1nccc1Cl,5130,2:00200:0:Z4110123688;2:00200:0:Z2590434676;2:00200:0:Z3253798677;
C1CCC2(C1)CCNC2,1477,2:00200:0:Z4110123688;2:00200:1:Z2117556828;2:00200:2:Z4215390097;
CC1COCCN1,8067,2:00200:0:Z4578740135;2:00200:0:Z2476133830;2:00200:0:Z2119143029;
CC1(C)CNCC1F,118,2:00200:0:Z4573173738;2:00200:1:Z4525665381;2:00201:4:Z4573179154;
OC1CCCNCC1,1404,2:00200:0:Z3586538029;2:00200:0:Z3845397536;2:00200:0:Z3080261146;
c1ccc2c(c1)OCO2,5574,2:00200:0:Z1881863526;2:00200:0:Z3551217148;2:00200:0:Z2027382500;
Cc1csc2nccn12,825,2:00200:0:Z2774280656;2:00200:1:Z4353704185;2:00200:2:Z3946382570;
CC1CCCN1,25063,2:00200:0:Z2364156026;2:00200:0:Z2843111418;2:00200:0:Z3587478381;
NC1CCCCC1,10377,2:00200:0:Z2364156026;2:00200:0:Z2506436692;2:00200:0:Z2853813103;
