fragment_smiles,occurences,example_ligands
Cc1cnccn1,6003,91:09100:0:Z2960875577;91:09100:0:Z4026348975;91:09100:0:Z1782338997;
CC1(C)CC2(CCC2)CN1,163,91:09100:2:Z2594169832;91:09100:4:Z3095639234;91:09101:8:Z2581224806;
NC1CCc2ncccc2C1,143,91:09100:2:Z2594169832;91:09100:7:Z2595880468;91:09101:3:Z2393876848;
CN1CCC2CNCC21,682,91:09100:2:Z4504934061;91:09100:3:Z3205914328;91:09100:3:Z2285180123;
O=C1C2CCCC1CC2,351,91:09100:2:Z4020900635;91:09101:4:Z4000852460;91:09101:5:Z4023196477;
Cc1cnc2ccnn2c1,402,91:09100:2:Z2879217655;91:09100:3:Z4468585015;91:09100:4:Z3803629990;
CC1CC(O)C1,174,91:09100:2:Z4251981813;91:09100:8:Z4590347899;91:09101:5:Z4140911347;
Cc1ccc2c(c1C)OCCC2,423,91:09100:2:Z4217392413;91:09100:2:Z4217245385;91:09100:4:Z3199890037;
C1CC2CCNCC2C1,149,91:09100:2:Z4474764107;91:09101:0:Z4474760187;91:09102:0:Z4437115526;
Cc1ccc2c(c1)CCCN2,522,91:09100:2:Z4273515392;91:09100:3:Z4273469178;91:09101:0:Z4379914281;
O=c1[nH]c2cc(F)ccc2o1,200,91:09100:2:Z2869806791;91:09100:5:Z3622632054;91:09100:7:Z4155819264;
Cc1cc(N)n(C)n1,257,91:09100:2:Z2033348925;91:09100:7:Z2074278870;91:09100:7:Z2032547903;
Cc1ccn2ccnc2c1,1108,91:09100:2:Z1211861900;91:09100:3:Z3787311732;91:09100:5:Z3390792713;
OC1CCCC2CNCC12,257,91:09100:2:Z4051823237;91:09100:7:Z3068616087;91:09100:8:Z4051825575;
CC1CNCC1(F)F,373,91:09100:2:Z3647880466;91:09101:0:Z5004999250;91:09101:2:Z3521439050;
CC1COC2(CCCC2)CN1,277,91:09100:2:Z2646934422;91:09101:2:Z2646932416;91:09101:8:Z4149529214;
OC1CCC2CNCCC2C1,312,91:09100:2:Z3647939518;91:09100:6:Z2627390841;91:09100:6:Z2297706808;
Fc1cccc2c1CNC2,166,91:09100:2:Z3138159254;91:09100:6:Z2505002040;91:09101:6:Z3097620839;
Cc1ccc2c(c1)N(C)CCN2,155,91:09100:2:Z3644159102;91:09102:1:Z4128584135;91:09102:7:Z4128601544;
c1ccc2c(c1)CNCC1(CCC1)O2,103,91:09100:2:Z2859866779;91:09101:9:Z2860097610;91:09101:9:Z2859888937;
CN1Cc2ccccc2NC1=O,421,91:09100:2:Z1840787805;91:09101:0:Z2143590915;91:09101:3:Z3912033567;
CN1CCC1,1227,91:09100:2:Z4050540197;91:09100:3:Z4032047193;91:09100:4:Z4489206137;
Clc1cnc2nccn2c1,237,91:09100:2:Z4490809621;91:09102:2:Z4490840210;91:09102:2:Z4125031749;
Fc1cc(Cl)cc2c1NCCC2,49,91:09100:2:Z1167395527;91:09104:2:Z4125886210;91:09106:9:Z4125878131;
CC1CCC(=O)CC1,238,91:09100:2:Z2713697057;91:09101:8:Z2782974459;91:09102:5:Z4096438815;
CC1C2CNCC12,170,91:09100:2:Z4314971363;91:09100:4:Z4329546490;91:09101:3:Z4314980368;
CC1CNCCc2ccc(O)cc21,206,91:09100:2:Z3712411145;91:09100:3:Z3712416563;91:09100:9:Z3712418290;
Cc1n[nH]c2cnccc12,146,91:09100:2:Z3577297709;91:09100:3:Z3667416077;91:09100:7:Z3625781618;
Cc1cc(=O)n2ncnc2[nH]1,190,91:09100:2:Z4427305116;91:09101:0:Z2100244009;91:09101:6:Z4220386775;
O=c1[nH]ccc2nccn12,107,91:09100:3:Z4311652445;91:09100:7:Z4310649016;91:09101:8:Z4311189262;
Cn1cnc(Cl)c1,369,91:09100:3:Z4216421597;91:09100:5:Z4230484339;91:09100:7:Z4511293301;
C1CC2COCC3(CNCOC3)N2C1,206,91:09100:3:Z3741218580;91:09100:3:Z3741038934;91:09100:7:Z3609465765;
CC1(C)CNCC(F)(F)C1,124,91:09100:3:Z3705937141;91:09100:8:Z3693897380;91:09101:3:Z3695068021;
Oc1ncc[nH]1,176,91:09100:3:Z3051340447;91:09100:3:Z3045551741;91:09100:4:Z3048175717;
Cc1cc(=O)[nH]c(=O)n1C,40,91:09100:3:Z3343387120;91:09102:2:Z3799615447;91:09106:5:Z3799615874;
NC1CCC2(CC1)CC2,299,91:09100:3:Z3520590944;91:09100:6:Z4910642847;91:09100:9:Z3796262779;
CN1CCNCc2ccccc21,436,91:09100:3:Z1392469091;91:09100:6:Z1083845018;91:09100:7:Z3557036232;
CC1(C)CC(=O)c2ccccc2O1,296,91:09100:3:Z2111527500;91:09101:5:Z3053655529;91:09101:9:Z2843135239;
c1ncc2c(n1)CCOC2,779,91:09100:3:Z2821723678;91:09100:4:Z2642247240;91:09100:4:Z4123973118;
Cc1nc2c(o1)CCNC2,338,91:09100:3:Z4879334790;91:09100:3:Z4634197442;91:09100:8:Z4644170712;
c1ncc2c(n1)CNC2,683,91:09100:3:Z4247464922;91:09100:4:Z4471434900;91:09100:7:Z4962439639;
c1cnc2ncncc2c1,212,91:09100:3:Z3828433924;91:09100:5:Z1502740651;91:09101:0:Z4991900747;
C1CC2CCOCC2CN1,330,91:09100:3:Z4194776318;91:09100:3:Z4194585957;91:09100:6:Z4192531479;
Cn1ncc2c1CNC2,360,91:09100:3:Z4688829523;91:09100:3:Z2691205027;91:09101:0:Z4992078338;
CC1COc2ccccc2CN1,248,91:09100:3:Z3527127331;91:09100:5:Z1643361962;91:09101:7:Z1644438088;
C1CNC2CCOCC2C1,552,91:09100:3:Z4113979395;91:09100:4:Z3828979589;91:09100:8:Z4173616134;
c1cc2c3c(cccc3c1)CC2,228,91:09100:3:Z2773648494;91:09100:3:Z2773723987;91:09100:4:Z1334315352;
c1n[nH]c2c1NCCC2,435,91:09100:3:Z5019103961;91:09100:5:Z5019104603;91:09100:7:Z4249698834;
O=c1[nH]cnc2cnccc12,249,91:09100:3:Z2506515662;91:09100:4:Z1742720271;91:09100:7:Z1833017310;
Cc1cncc(F)c1,326,91:09100:3:Z4922324633;91:09100:3:Z4922330914;91:09100:3:Z4828630498;
CC1CC(=O)c2cccnc2C1,200,91:09100:3:Z4419066727;91:09100:3:Z4155978746;91:09100:3:Z4274240856;
CC1CCOC(C)CN1,276,91:09100:3:Z4384032910;91:09100:6:Z3142516536;91:09100:7:Z3091239406;
Oc1nccc2ccncc12,94,91:09100:3:Z4053760645;91:09101:3:Z3531516383;91:09101:7:Z3543425412;
C1CNCC2(C1)CCNCC2,279,91:09100:3:Z4053760645;91:09100:3:Z3382410028;91:09101:0:Z4053760705;
CC1(C)CCC1N,495,91:09100:3:Z2434400247;91:09100:6:Z4175617567;91:09100:7:Z4062326836;
CC12CCC(C)(CC1)O2,234,91:09100:3:Z4775751084;91:09100:6:Z4405656151;91:09100:8:Z4386281459;
O=C1CCSc2ccccc2N1,539,91:09100:3:Z4230821858;91:09100:4:Z4387111219;91:09100:6:Z4249757294;
c1cnc2c(c1)NCCC2,702,91:09100:3:Z1879085702;91:09100:4:Z4132351344;91:09100:4:Z4240880925;
Cn1ccc(N)n1,321,91:09100:3:Z4087202142;91:09100:5:Z3128504070;91:09100:7:Z4248080811;
FC1(F)CC2CCC(C1)N2,312,91:09100:3:Z2717462621;91:09100:3:Z2709723600;91:09100:4:Z2704190010;
CC12CCCN1S(=O)(=O)CC2,654,91:09100:3:Z3468369536;91:09100:3:Z3468369497;91:09100:3:Z3500701932;
c1ccc2c(c1)oc1cncnc12,69,91:09100:3:Z3496371258;91:09101:2:Z1246289164;91:09101:2:Z2368247535;
C1CNc2nn[nH]c2C1,125,91:09100:3:Z3841922902;91:09101:7:Z1205287525;91:09102:3:Z1204684466;
O=c1[nH]ccc2sccc12,209,91:09100:3:Z2920773407;91:09100:3:Z4291154141;91:09100:3:Z4287470842;
O=c1[nH]ccc2c1CCNC2,355,91:09100:3:Z3320757973;91:09100:4:Z3394821275;91:09100:9:Z4129652968;
Oc1ccc2ccoc2c1,132,91:09100:3:Z2958299106;91:09101:1:Z4935220870;91:09101:8:Z2947129739;
O=c1cc(O)cn[nH]1,72,91:09100:3:Z3994389031;91:09102:4:Z4306427485;91:09103:0:Z3995281088;
O=C1CC2CCNCC2N1,395,91:09100:3:Z2995249875;91:09100:3:Z2989156638;91:09100:9:Z4116433623;
Nc1nccnn1,51,91:09100:3:Z3844778113;91:09101:3:Z4907275561;91:09103:9:Z4166054361;
OC1CNC2(CCOCC2)C1,283,91:09100:3:Z3795063024;91:09100:3:Z3518547297;91:09100:4:Z4511213010;
Cc1csc2ccc(Cl)cc12,127,91:09100:3:Z3569879060;91:09100:9:Z1919528251;91:09103:2:Z3414500305;
Fc1ccc2[nH]nnc2c1,289,91:09100:3:Z1663775427;91:09100:5:Z1770711230;91:09101:1:Z1663634039;
CC1CNc2cnccc2O1,168,91:09100:3:Z4556813723;91:09100:9:Z4651294060;91:09101:0:Z4556815483;
CC1(C)C(O)C2CCCNC21,371,91:09100:3:Z2961199635;91:09100:3:Z2776999497;91:09100:5:Z2776381477;
Cc1coc(O)n1,51,91:09100:3:Z3181500486;91:09100:9:Z3181500746;91:09103:2:Z3097530633;
CC1(C)CN=CS1,189,91:09100:3:Z5043563339;91:09100:3:Z1420415968;91:09100:6:Z1527930045;
Nc1cncc2ccccc12,123,91:09100:3:Z4126765025;91:09102:3:Z4129176258;91:09106:2:Z2706808923;
Oc1nccs1,69,91:09100:3:Z3136719195;91:09101:2:Z3098153134;91:09101:5:Z3094943056;
CC1(C)CCCC1O,200,91:09100:3:Z2296356896;91:09100:3:Z2231619944;91:09100:3:Z2217983073;
OC1CCC12CCOCC2,426,91:09100:3:Z4001054199;91:09100:6:Z3043453124;91:09100:7:Z2955202578;
CN1CC2CCC(C1)N2,114,91:09100:3:Z4503699773;91:09104:9:Z2916152426;91:09105:0:Z2916159787;
O=C1CCNC2(CCC2)C1,205,91:09100:3:Z4165469274;91:09100:6:Z2774687442;91:09100:7:Z2873283898;
O=C1NCNC12CCNCC2,178,91:09100:3:Z4277953968;91:09100:4:Z4272174194;91:09100:5:Z4225685870;
FC1(F)CC2CNCC2C1,328,91:09100:3:Z4642911661;91:09100:5:Z4155331229;91:09100:5:Z4351099559;
CC1CNCC2(CCOCC2)O1,408,91:09100:3:Z1930754447;91:09100:6:Z3659879237;91:09100:7:Z2370979236;
CC1(C)CCC(C)(C)c2ccccc21,26,91:09100:3:Z2442068558;91:09109:7:Z1197705734;91:09117:2:Z1870878193;
Cn1ccc2c1CCNC2,724,91:09100:3:Z5048593039;91:09100:4:Z4423235286;91:09100:4:Z4421405657;
O=C1CC2CCC(CN1)N2,367,91:09100:3:Z1337868625;91:09100:5:Z2978959011;91:09100:5:Z2820912389;
CC1(C)C2CCCC21,394,91:09100:3:Z3083123156;91:09100:4:Z4596410623;91:09101:2:Z3683581865;
FC1(F)CCCC2CC21,362,91:09100:3:Z4019260688;91:09100:3:Z3912663574;91:09100:4:Z3843399084;
CC1(C)CCc2ncsc2C1,412,91:09100:3:Z3760173575;91:09100:3:Z1569346678;91:09100:4:Z3519254564;
c1cc2c(o1)CNCC2,128,91:09100:3:Z4415782372;91:09100:9:Z3102309253;91:09100:9:Z2632299049;
Cc1ccc2c(c1F)CNCC2,176,91:09100:3:Z3078977143;91:09100:5:Z4140370217;91:09100:5:Z3138533068;
c1ncc2occc2n1,44,91:09100:3:Z4226420391;91:09103:0:Z4228239171;91:09107:1:Z4233082447;
Cc1cccc(F)c1Cl,162,91:09100:3:Z1921677291;91:09102:2:Z1927770507;91:09102:7:Z3706361258;
O=c1[nH]cnc2ccc(Cl)cc12,141,91:09100:3:Z3520478957;91:09100:4:Z4194330873;91:09101:5:Z4273686246;
c1scc2c1OCCO2,568,91:09100:3:Z2497803395;91:09100:3:Z2497815291;91:09100:3:Z3598535733;
Cc1nc2ccccc2nc1C,345,91:09100:3:Z3629466850;91:09100:5:Z3598239215;91:09100:7:Z4475018379;
O=S1(=O)CCNC2(CCC2)C1,136,91:09100:3:Z4508507166;91:09100:4:Z4151420212;91:09101:0:Z4255341215;
CC1CCCCc2ccccc21,129,91:09100:3:Z4294818824;91:09100:7:Z3571334771;91:09101:4:Z3906979801;
CC1CC(=O)CCN1,71,91:09100:3:Z4396360477;91:09101:3:Z4396360736;91:09101:7:Z2999517236;
C1=NOCCC1,43,91:09100:3:Z4871620357;91:09100:7:Z3172207031;91:09102:2:Z3172203438;
Cc1coc2c1CCCC2,31,91:09100:3:Z1895842569;91:09106:8:Z3363563111;91:09109:4:Z2171717029;
O=C1NCCCc2ncsc21,89,91:09100:3:Z3709004380;91:09102:1:Z3795217766;91:09102:1:Z3708994399;
C1CNCNC1,87,91:09100:3:Z3208603657;91:09100:5:Z3208603254;91:09103:1:Z3208607718;
Cn1cc(F)cn1,544,91:09100:3:Z5035191635;91:09100:5:Z5038862530;91:09100:7:Z3695901455;
Cc1cccc2ccsc12,222,91:09100:3:Z2862616285;91:09100:7:Z2435186928;91:09100:8:Z4471779658;
C1COC2(CCC2)OC1,161,91:09100:3:Z4878817171;91:09100:3:Z4875945617;91:09100:6:Z4876690688;
Cc1c(F)cc(F)cc1Cl,89,91:09100:3:Z1538661753;91:09101:4:Z1538730672;91:09102:3:Z2360751262;
CC12CC(C1)C(C)(C)O2,159,91:09100:3:Z3615002959;91:09100:3:Z3573741122;91:09101:1:Z3702071759;
Cc1ccc2scnc2c1C,178,91:09100:3:Z4178080309;91:09101:4:Z4265325123;91:09103:7:Z3251317323;
Clc1ccc2c(c1)CNCC2,583,91:09100:3:Z4876011744;91:09100:4:Z4581422256;91:09100:4:Z4596410623;
c1occ2c1CCOC2,392,91:09100:3:Z2457796268;91:09100:3:Z2138610985;91:09100:4:Z2667737392;
Cc1cc(Cl)n[nH]1,47,91:09100:3:Z2824932801;91:09105:4:Z3390934894;91:09107:4:Z2828761100;
CC1(C)CNCCc2ccccc21,139,91:09100:3:Z4908090318;91:09100:4:Z3358289044;91:09101:3:Z4610850261;
CC1CNCCS1,544,91:09100:3:Z2803484487;91:09100:3:Z1319480794;91:09100:4:Z3101808991;
Cn1ccc2ccc(Cl)cc21,235,91:09100:3:Z2200918323;91:09102:7:Z3197460727;91:09103:2:Z1764428587;
Fc1cc(F)c2ccoc2c1,157,91:09100:3:Z3356691556;91:09100:6:Z3790225923;91:09101:8:Z3523776028;
Cc1cc(F)c2c(c1)CCNC2,160,91:09100:3:Z5001264557;91:09102:9:Z3517013450;91:09103:7:Z3095749644;
CC1(C)COC1,486,91:09100:3:Z3711732199;91:09100:3:Z3693125799;91:09100:5:Z4280235703;
C1CCC2CCOC2CC1,383,91:09100:3:Z3345865872;91:09100:5:Z3133410615;91:09100:6:Z3595705088;
O=C1CC2CNC1C2,189,91:09100:3:Z4217324832;91:09100:3:Z3791865517;91:09100:5:Z3793334279;
Cc1c(Cl)cc2c(c1Cl)CCCN2,9,91:09100:3:Z3356751910;91:09125:8:Z3052652151;91:09129:4:Z4132516758;
C1COC2(CCN1)CCSC2,345,91:09100:3:Z3881770925;91:09100:3:Z3910697312;91:09100:5:Z3787707041;
Cn1cnc2cncnc21,675,91:09100:3:Z4886679082;91:09100:4:Z1103017283;91:09100:9:Z1558922861;
C1CNC2(C1)CCSCC2,311,91:09100:3:Z3777167317;91:09100:3:Z3715909323;91:09100:7:Z4878983523;
Cc1ccc2[nH]nnc2c1,82,91:09100:3:Z4266625658;91:09100:7:Z5001247656;91:09100:9:Z3055806185;
CC1NCCCC1=O,243,91:09100:3:Z2951271575;91:09100:6:Z2947794691;91:09101:0:Z2951038321;
O=c1c2c([nH]c3ccccc13)CCCC2,8,91:09100:3:Z2365445819;91:09101:6:Z2504545456;91:09117:4:Z2365445529;
CC1CCCCC1=O,371,91:09100:3:Z1757530562;91:09101:0:Z4077220887;91:09101:3:Z3204020059;
C1=NCCO1,172,91:09100:3:Z4251681383;91:09100:3:Z4251300824;91:09100:8:Z4251625033;
Fc1ccc(Cl)c2c1CCCN2,41,91:09100:3:Z4130552928;91:09101:0:Z4131952454;91:09101:8:Z4130552207;
CC1(C)CNCC1N,138,91:09100:3:Z3134989282;91:09101:7:Z2899081460;91:09102:1:Z3045279345;
Clc1cc2c(s1)CCNC2,148,91:09100:3:Z2434450892;91:09100:5:Z2715072157;91:09101:0:Z2669809358;
Cc1ncc(C)c(C)n1,77,91:09100:3:Z1425982151;91:09103:7:Z1425902573;91:09106:7:Z1425943307;
Fc1cc2c(cc1F)NCC2,211,91:09100:3:Z3836362830;91:09100:5:Z4137525896;91:09100:7:Z4145301367;
Clc1ccon1,447,91:09100:3:Z3723015528;91:09100:5:Z3723016157;91:09100:5:Z3723016160;
CC1CCN(C)C1=O,103,91:09100:3:Z2923921121;91:09101:2:Z2924037301;91:09102:4:Z2783204503;
O=C1CNC2(CCNCC2)N1,126,91:09100:3:Z3498970865;91:09101:5:Z4055741853;91:09101:7:Z3521549695;
Cc1cc(O)cc(=O)[nH]1,696,91:09100:3:Z1778714352;91:09100:3:Z1416543076;91:09100:7:Z3204037365;
C1CNCCC2(C1)CCC2,132,91:09100:3:Z5034876714;91:09101:7:Z3308344203;91:09102:2:Z3595430726;
O=C1NCCC2CCNC=C12,95,91:09100:3:Z4368816627;91:09101:3:Z4368814203;91:09102:1:Z4368808938;
Cc1csc2ncccc12,423,91:09100:3:Z4577636054;91:09100:6:Z4537185639;91:09100:9:Z2219623398;
O=c1[nH][nH]c(=O)[nH]1,260,91:09100:3:Z2909109048;91:09100:3:Z1602858512;91:09101:3:Z2143692120;
O=c1[nH]cncc1Cl,80,91:09100:3:Z3396133577;91:09101:2:Z4237940757;91:09103:8:Z3562150528;
CN1CCC2(CC1)CNCCO2,365,91:09100:3:Z2458137595;91:09100:9:Z4930629979;91:09101:1:Z2434490125;
Cc1cccn2ncnc12,67,91:09100:3:Z4225590407;91:09104:4:Z4227545819;91:09104:8:Z4230215309;
c1ccc2c(c1)CC1(CCNCC1)C2,164,91:09100:3:Z4265929571;91:09100:8:Z4248431837;91:09101:3:Z4875863039;
Cc1cccc2[nH]ccc12,1475,91:09100:3:Z4223308310;91:09100:3:Z4424355653;91:09100:3:Z4024578040;
CC1(C)CNCC(O)C(O)C1,251,91:09100:3:Z3912769479;91:09100:9:Z3912783864;91:09101:3:Z4095396662;
Cc1cc(C)oc(=O)c1,206,91:09100:3:Z3763250680;91:09100:4:Z3086604248;91:09100:6:Z3749806785;
Cc1ccc2ccoc2c1,560,91:09100:3:Z1459170335;91:09100:4:Z3589756160;91:09100:6:Z1445275736;
C1COCC2(C1)CNCCO2,694,91:09100:3:Z1954660981;91:09100:5:Z4271269725;91:09100:6:Z2277811043;
C1CCC2(CC1)CCN2,593,91:09100:3:Z3620895667;91:09100:4:Z4127454773;91:09100:8:Z4470782724;
O=C1CCC2CC12,284,91:09100:3:Z2913316492;91:09100:8:Z2906170294;91:09101:0:Z2911130435;
Cc1cnsc1,291,91:09100:3:Z3844354045;91:09100:8:Z3543412660;91:09101:0:Z3833486518;
c1ccc2c(c1)C1CCC2O1,467,91:09100:3:Z4017587662;91:09100:6:Z4437149326;91:09100:7:Z4019198157;
Cc1cc2nccc(C)n2n1,471,91:09100:3:Z423906520;91:09100:3:Z1291582542;91:09100:3:Z4048090942;
Cc1ncc2c(n1)CCNC2,370,91:09100:3:Z423906520;91:09101:1:Z4126041501;91:09101:2:Z2930843334;
Cc1ncn(C)c1C,257,91:09100:3:Z3856847858;91:09100:4:Z3803186947;91:09100:5:Z3802412864;
C1COC2(CCCC2)OC1,330,91:09100:3:Z4909672508;91:09100:4:Z5001597399;91:09100:7:Z4909462062;
O=S1(=O)CC2CNCC2C1,451,91:09100:3:Z3100005237;91:09100:5:Z4508059897;91:09100:9:Z4065017073;
Cc1cccc2cncnc12,122,91:09100:3:Z1436021183;91:09100:3:Z1546955749;91:09100:7:Z1449829313;
Nc1ccc2cncnc2n1,93,91:09100:3:Z2273798064;91:09101:2:Z1559028311;91:09101:3:Z1652525306;
CC1CC(C)OC(C)C1,239,91:09100:3:Z3631567084;91:09101:5:Z4429271257;91:09101:6:Z3631565469;
CN1CCC2(CCN2)CC1,308,91:09100:3:Z4130005994;91:09101:0:Z2965145166;91:09101:5:Z4126508905;
C1CCC2CC2NC1,149,91:09100:3:Z3140561065;91:09100:7:Z3140564580;91:09101:1:Z3140541888;
CC1(C)CNCCNC1,149,91:09100:3:Z4024199706;91:09100:6:Z4004949353;91:09100:6:Z4031123234;
O=C1CC2CCCC2N1,366,91:09100:3:Z4305919645;91:09100:4:Z4192381330;91:09100:6:Z4191992293;
NC1CC2(CC2)C1,285,91:09100:3:Z4002054130;91:09100:3:Z3513298563;91:09100:7:Z3517663211;
Clc1ccc2c(c1)COCO2,196,91:09100:3:Z2001765108;91:09100:3:Z3883780951;91:09100:7:Z418762538;
CC12CCCNC1CCOC2,198,91:09100:3:Z3916615542;91:09100:5:Z3916622787;91:09101:6:Z3916636359;
Fc1cccc2c1OCCC2,885,91:09100:3:Z2838713522;91:09100:3:Z3474226813;91:09100:3:Z3682342733;
OC1CC2CNCCN2C1,367,91:09100:3:Z2500662284;91:09100:3:Z3472287769;91:09100:6:Z2842721946;
C1CNC2(CCC2)COC1,164,91:09100:3:Z4353145922;91:09100:5:Z4347181315;91:09100:6:Z4353154385;
Fc1ccc(Cl)c2c1CNCC2,95,91:09100:3:Z4031032812;91:09101:1:Z4086364491;91:09103:6:Z4118303712;
CC1CC(N)CN1,90,91:09100:3:Z2827762989;91:09100:3:Z2872966940;91:09100:8:Z2873078056;
Cc1cc(F)cc2[nH]ccc12,186,91:09100:3:Z3143662311;91:09100:9:Z2500625493;91:09101:9:Z2921460011;
Cc1cc(C)c(F)c(C)c1,39,91:09100:3:Z3833041155;91:09102:8:Z4393301483;91:09103:7:Z3008829917;
O=C1NCCC12CCCNC2,378,91:09100:3:Z3833041155;91:09100:3:Z3834157436;91:09100:6:Z3833045414;
c1ccc2c(c1)CCCCS2,200,91:09100:3:Z3368291479;91:09100:7:Z3358729442;91:09101:1:Z4029522610;
CC1NCCC1(F)F,187,91:09100:3:Z3436017973;91:09100:3:Z3625626569;91:09101:4:Z3436966464;
Cc1nc2n(n1)CCCC2,899,91:09100:3:Z3843639311;91:09100:6:Z2952235218;91:09100:6:Z1892992412;
c1n[nH]c2c1C1CCCC(C2)N1,86,91:09100:3:Z4261581459;91:09101:1:Z4277686876;91:09105:5:Z4271063372;
O=c1[nH]cnc2sc3c(c12)CCCC3,154,91:09100:3:Z112266906;91:09100:5:Z2358644200;91:09104:4:Z1203242817;
O=c1[nH]cnc2c1CCCN2,81,91:09100:3:Z2874990816;91:09107:0:Z4694330918;91:09108:0:Z2874988518;
C1CC2(CCN1)CNC2,792,91:09100:3:Z4259895434;91:09100:4:Z3056759052;91:09100:8:Z3056761109;
Cc1ncc2cc[nH]c2n1,309,91:09100:3:Z3666604416;91:09100:8:Z4338532994;91:09101:1:Z2466052025;
c1cc2c(s1)OCCC2,34,91:09100:3:Z5012982108;91:09100:3:Z3092970155;91:09101:8:Z3177410316;
CC1CCCNCC1,830,91:09100:3:Z1961577740;91:09100:6:Z3693792395;91:09100:6:Z1359599696;
CN1CC2(C)CNCC2(C)C1,214,91:09100:3:Z4304308987;91:09100:4:Z2915785087;91:09102:3:Z3203638455;
CC12CCCC1CC1(CC2)OCCO1,11,91:09100:3:Z4257301263;91:09103:9:Z4257895212;91:09105:1:Z4257013344;
c1cnc2[nH]nnc2c1,240,91:09100:3:Z2065263274;91:09100:7:Z1668364840;91:09100:9:Z2299176122;
O=C1NCC2NCCCC12,313,91:09100:3:Z3523977740;91:09100:9:Z3137810211;91:09101:7:Z3384075270;
CC12CNCC1(C)COC2,374,91:09100:3:Z2621716264;91:09100:5:Z2614778736;91:09100:8:Z2664197038;
O=c1nc[nH]c2cc(F)ccc12,24,91:09100:3:Z2504009369;91:09100:5:Z2168983652;91:09102:6:Z1692587844;
Cc1nccnc1C,165,91:09100:3:Z3390529392;91:09101:5:Z4233618952;91:09101:5:Z3390776894;
CC1(O)CCCNCC1,339,91:09100:3:Z1940486642;91:09100:4:Z1944180174;91:09100:6:Z1941612174;
O=S1(=O)NCCCN1,524,91:09100:3:Z3221855628;91:09100:4:Z4148542309;91:09100:4:Z4148552456;
O=c1[nH]cnc2c1SCCC2,22,91:09100:3:Z3638924806;91:09107:3:Z3629952139;91:09107:6:Z4027972392;
Cc1nc2ccccc2[nH]c1=O,290,91:09100:3:Z2193252511;91:09101:1:Z3994395550;91:09101:4:Z1667360332;
C1COC2(C1)CCC1(CC2)OCCO1,65,91:09100:3:Z4030272028;91:09100:8:Z4030670684;91:09101:3:Z4029387038;
C1CC2(CCOC2)N1,255,91:09100:3:Z3176807776;91:09100:3:Z4772124985;91:09100:8:Z3373460509;
Cc1ccn(C)c1,393,91:09100:3:Z1786696268;91:09100:3:Z3583469648;91:09100:7:Z3533247893;
Cc1nc2cnccc2[nH]1,151,91:09100:3:Z4146123497;91:09100:6:Z4150602325;91:09100:8:Z4148522957;
CC1CNc2cccnc2N1,128,91:09100:3:Z2692046575;91:09100:4:Z2692058841;91:09101:5:Z5039109177;
Fc1cccc2cncnc12,259,91:09100:3:Z1989771973;91:09100:5:Z1958442140;91:09100:9:Z4027527680;
O=S1(=O)CC2CC2C1,284,91:09100:3:Z3836077275;91:09100:5:Z3842401023;91:09101:1:Z3892699748;
Cn1c(=O)c2cccnc2n(C)c1=O,399,91:09100:3:Z271973628;91:09100:4:Z344093540;91:09100:5:Z3898565943;
OC1C2CNCC1OC2,231,91:09100:3:Z4155342144;91:09100:8:Z4154919049;91:09101:1:Z4155853543;
CC1(C)CCC1=O,201,91:09100:3:Z3368448759;91:09100:3:Z3713339093;91:09101:3:Z3363973627;
CN1CCNc2cc(Cl)ccc21,72,91:09100:3:Z2222567186;91:09102:5:Z4128300414;91:09103:3:Z4128292522;
O=c1cc[nH]nc1,397,91:09100:3:Z3874779660;91:09100:6:Z4469463333;91:09101:0:Z4475438813;
CC1CNCCC(O)C1,287,91:09100:3:Z4051968869;91:09101:1:Z4051977265;91:09101:4:Z4051962380;
CN1CCCC(O)C1=O,55,91:09100:3:Z4262287784;91:09100:3:Z4275174058;91:09100:8:Z4267987464;
Oc1cccc2c1CCCC2,507,91:09100:3:Z1833610992;91:09100:4:Z1834346117;91:09100:5:Z1833428930;
NC1CCCn2nccc21,194,91:09100:3:Z3144109326;91:09100:4:Z4971474446;91:09102:3:Z4065622951;
Fc1cc2c(cc1F)CCC2,238,91:09100:3:Z4110864217;91:09100:9:Z4110340062;91:09101:0:Z4113666417;
C1COC2CCNCC2C1,393,91:09100:3:Z1449965249;91:09100:5:Z4638889498;91:09100:8:Z2626721072;
Oc1ccnc(O)n1,101,91:09100:3:Z1315535999;91:09101:7:Z1268301192;91:09101:9:Z1303013115;
Cn1ccc(=O)cc1,482,91:09100:3:Z3541365162;91:09100:3:Z3652250574;91:09100:5:Z3709202285;
O=C1NCC(=O)N2CCCC12,67,91:09100:3:Z3537896440;91:09103:0:Z2783836485;91:09106:1:Z2783842518;
c1ccc2c(c1)OCc1cn[nH]c1-2,104,91:09100:3:Z4135844201;91:09100:6:Z1902502546;91:09101:3:Z4135534532;
c1ccc2c(c1)Cc1ccccc1O2,138,91:09100:3:Z1583976705;91:09100:9:Z2334729120;91:09100:9:Z4023866082;
Cn1ncc2c1CNCCC2,255,91:09100:3:Z4263801190;91:09100:4:Z4278088484;91:09100:5:Z4263803243;
O=c1[nH]cnc2[nH]c3cc(F)ccc3c12,12,91:09100:3:Z2614070422;91:09105:8:Z4216175674;91:09122:9:Z2614071148;
