fragment_smiles,occurences,example_ligands
Cc1cccc2c1CCCO2,84,506:50602:6:Z2209214855;506:50603:0:Z2717695545;506:50605:1:Z2717708023;
CC1CNCC(C)C1=O,7,506:50602:6:Z4051691191;506:50602:8:Z4051681973;506:50615:8:Z4051680566;
Cc1ccc2c(c1F)CNCC2,40,506:50602:6:Z4410446659;506:50602:8:Z3060356863;506:50606:2:Z3046110134;
Oc1ccc2c(n1)CCNC2,42,506:50602:6:Z3697694340;506:50603:3:Z4448697487;506:50604:3:Z4212350773;
Cc1nc2ccc(O)cc2c(=O)[nH]1,48,506:50602:6:Z4150522619;506:50603:2:Z4147581326;506:50609:3:Z4150062765;
Cc1cc(=O)cc2n1CCC2,47,506:50602:6:Z2193910177;506:50605:4:Z2193913292;506:50606:7:Z2193912203;
c1ccc2c(c1)CC1CNC21,9,506:50602:6:Z3919659247;506:50602:8:Z3919652017;506:50602:9:Z3919662655;
c1ccc2c(c1)CCCCS2,5,506:50602:6:Z1782342272;506:50616:3:Z1782367667;506:50622:1:Z1782378102;
CN1CCC2(CC1)CNC2,30,506:50602:6:Z3589559516;506:50605:4:Z3406440047;506:50606:8:Z3435171118;
Cc1ccns1,58,506:50602:6:Z3725941779;506:50603:6:Z1896783231;506:50603:9:Z3723531469;
Nc1nc2ccccn2n1,8,506:50602:6:Z4302134511;506:50611:5:Z4304528807;506:50617:0:Z4302894667;
C1CC2CC2CCN1,68,506:50602:7:Z5035366599;506:50603:2:Z5048492645;506:50603:3:Z5048495625;
C=C1CCc2cc3ccccc3nc21,90,506:50602:7:Z1467468479;506:50604:0:Z1574521818;506:50604:2:Z1638986868;
Cc1cc2cccc(C)c2s1,3,506:50602:7:Z3357757727;506:50661:4:Z2651804618;506:50680:5:Z3278652222;
c1cnc2[nH]ccc2n1,25,506:50602:7:Z3839043429;506:50605:2:Z3844595376;506:50609:7:Z3819673680;
CC1CCCC1=O,16,506:50602:7:Z4949869666;506:50611:9:Z4947765114;506:50612:8:Z5052863064;
C1CNC2(CC2)COC1,38,506:50602:7:Z2090301683;506:50614:5:Z2090317543;506:50618:0:Z2090294639;
O=C1NCCCc2cc[nH]c21,54,506:50602:7:Z3699494563;506:50612:8:Z3568066531;506:50612:9:Z3509121424;
c1nc2c(s1)CCCCCC2,77,506:50602:7:Z1995643273;506:50603:3:Z1418839501;506:50604:9:Z1273663927;
OC1CNC2(CNC2)C1,18,506:50602:7:Z4268631413;506:50603:2:Z4268624731;506:50605:3:Z4268618935;
Cc1cc(C)c(C)c(C)c1,74,506:50602:7:Z25587868;506:50602:9:Z1168939901;506:50603:3:Z88057229;
Cc1cc2c(F)cccc2[nH]1,7,506:50602:7:Z1715480753;506:50625:7:Z1715481038;506:50640:0:Z1715478232;
CC1CNCC(C)N1C,88,506:50602:7:Z2232150724;506:50604:5:Z2232148831;506:50606:1:Z4769859191;
c1ccc2c(c1)[nH]c1ncnnc12,16,506:50602:7:Z325247538;506:50621:2:Z325249588;506:50623:4:Z325245412;
Cc1cc2cnccn2n1,89,506:50602:7:Z4196955622;506:50602:7:Z4198339875;506:50605:7:Z4320125983;
c1[nH]cc2c1CCCC2,9,506:50602:7:Z3469982075;506:50623:2:Z3439895005;506:50631:0:Z3440397321;
OC1CNCC2(CCOCC2)CC1O,27,506:50602:7:Z3652795555;506:50605:2:Z3711656366;506:50607:3:Z4299303789;
Cc1cc(C)c2cncn2n1,11,506:50602:7:Z98430145;506:50604:3:Z1203902589;506:50613:9:Z193858392;
Cc1cnn2ccccc12,45,506:50602:7:Z3837675372;506:50604:9:Z3821440319;506:50605:8:Z3837761356;
Cc1ccc(N)nc1,80,506:50602:7:Z1556362142;506:50604:0:Z1556314713;506:50605:1:Z1556594936;
CC1(C)CCOCCN1,8,506:50602:7:Z4181311273;506:50630:6:Z4181312851;506:50649:3:Z4181307464;
O=c1[nH]cnc2sc3c(c12)CCNC3,28,506:50602:7:Z1190345810;506:50604:4:Z1638541478;506:50606:0:Z1638543136;
Cc1cc(Cl)cc2c1NCCC2,34,506:50602:7:Z1537286619;506:50608:2:Z1957278867;506:50611:9:Z1224753731;
CC1(C)CNCC(C)(C)N1,33,506:50602:7:Z2234739478;506:50604:2:Z2227019462;506:50605:9:Z2234937521;
CC1(C)CNCCS1=O,87,506:50602:7:Z1395717643;506:50604:1:Z1392681918;506:50604:9:Z1430320439;
c1cc2c([nH]1)CCCNC2,45,506:50602:7:Z5004885431;506:50610:3:Z5004364605;506:50612:1:Z5004852835;
Clc1cccc2ncoc12,45,506:50602:8:Z1842939904;506:50603:2:Z1842869224;506:50608:5:Z1842822384;
c1cc2c(cn1)NCCS2,65,506:50602:8:Z1872361914;506:50603:6:Z1886485874;506:50605:7:Z1374877773;
CC1COC(C)C1,45,506:50602:8:Z2002854339;506:50605:1:Z2212243774;506:50606:7:Z2000385629;
O=C1CNCC2CNCCN12,41,506:50602:8:Z4255052293;506:50603:7:Z4492709615;506:50607:3:Z4255043614;
Cc1noc2ccccc12,64,506:50602:8:Z4328324101;506:50602:9:Z4403441513;506:50603:0:Z4314662923;
Cc1ncccc1N,4,506:50602:8:Z3580725355;506:50620:9:Z4484457561;506:50642:4:Z3580726255;
O=c1ccocc1O,95,506:50602:8:Z74108399;506:50602:8:Z1230977381;506:50604:6:Z1235826614;
CC1N=CNC1=O,17,506:50602:8:Z2800478351;506:50608:5:Z2915175716;506:50614:8:Z4253106320;
Cc1coc(=O)c2ccccc12,134,506:50602:8:Z2496822553;506:50602:9:Z2493446908;506:50604:7:Z3288949798;
O=C1Nc2cc(F)ccc2NC12CCC2,6,506:50602:8:Z2873976587;506:50632:1:Z2873977032;506:50647:1:Z2873974111;
CN1CCNC2(CCOCC2)CC1,61,506:50602:8:Z3043678255;506:50603:1:Z3042931198;506:50616:1:Z3043681270;
Cc1cc(O)on1,29,506:50602:8:Z3134502105;506:50607:2:Z3098750013;506:50609:0:Z3095609095;
O=C1CCNCCCN1,89,506:50602:8:Z3158972747;506:50603:8:Z3133485414;506:50603:9:Z3133526603;
Cc1cc(C)c2c(Cl)csc2c1,16,506:50602:8:Z1232061880;506:50604:3:Z1635619038;506:50606:8:Z913506916;
CN1CC2(CCNC2)C1,25,506:50602:8:Z2225177951;506:50605:9:Z2225175451;506:50607:5:Z2225177325;
O=C1NS(=O)(=O)N2CCCC12,48,506:50602:8:Z4917140809;506:50602:8:Z4917146507;506:50609:3:Z4917141789;
Cc1cc(C)n2cnnc2n1,49,506:50602:8:Z263461034;506:50603:3:Z21475952;506:50606:8:Z21479074;
O=S1(=O)CCCCN1,8,506:50602:8:Z4301849419;506:50611:8:Z3345518949;506:50617:2:Z4969864072;
Cc1nc2c3c(ccc2[nH]1)NCCC3,10,506:50602:8:Z4308280034;506:50602:8:Z4136629970;506:50602:8:Z3584774768;
CC1Cc2cn[nH]c2C(C)O1,51,506:50602:8:Z3443563290;506:50607:0:Z4352094271;506:50607:9:Z3475204786;
Oc1cccc2c1OCO2,7,506:50602:8:Z3314470019;506:50617:1:Z3322922147;506:50627:8:Z3315259894;
CC1CNCc2ccccc21,122,506:50602:8:Z2066193057;506:50603:4:Z3181054130;506:50603:4:Z192889650;
O=C1CSc2ncncc2N1,33,506:50602:8:Z1900427633;506:50605:2:Z1900431917;506:50611:0:Z2179857617;
CC1CCCc2[nH]ncc21,48,506:50602:8:Z3148622907;506:50605:9:Z2904311815;506:50609:5:Z2904172587;
O=C1NCNc2ccccc21,232,506:50602:8:Z1411119039;506:50603:3:Z1272834657;506:50603:6:Z48978228;
CC1CCC(C)C1,22,506:50602:8:Z1366260135;506:50611:3:Z2004305513;506:50614:9:Z1368254546;
Nc1ncc2[nH]cnc2n1,16,506:50602:8:Z1675285979;506:50613:5:Z1675293035;506:50622:0:Z1675202198;
O=c1cccc2n1CC1CNCC2C1,55,506:50602:8:Z2960108202;506:50603:8:Z3196161427;506:50604:3:Z3552126872;
OC1CCSC1,74,506:50602:8:Z1327631270;506:50603:1:Z1328234174;506:50604:1:Z1325599288;
Fc1cc(Cl)cc2c1NCCC2,20,506:50602:8:Z1167296344;506:50602:9:Z1362058309;506:50611:5:Z1167296358;
Cn1ncc2cc(F)ccc21,53,506:50602:8:Z3576557959;506:50604:2:Z3312344939;506:50604:3:Z3361519222;
CC1CN(C)C(C)CN1,19,506:50602:9:Z4666511994;506:50612:8:Z4772553685;506:50618:1:Z4772553086;
CC1NCCCC12CCC2,3,506:50602:9:Z3883539002;506:50660:8:Z3883539265;506:50668:4:Z3871195360;
CC1(C)CC(N)CCO1,35,506:50602:9:Z4204285243;506:50603:0:Z4214130923;506:50605:2:Z2464509630;
Clc1ccc2cccnc2c1Cl,4,506:50602:9:Z1594278087;506:50619:7:Z2742456869;506:50637:4:Z1594264257;
O=c1[nH]ccc2c1CNCC2,55,506:50602:9:Z3100050119;506:50607:6:Z3696189038;506:50607:7:Z3205933366;
Cc1cn2cccc(F)c2n1,49,506:50602:9:Z3667122272;506:50611:1:Z3668189719;506:50611:6:Z4693714864;
O=C1CNC2(CCC2)CN1,4,506:50602:9:Z4363781301;506:50637:8:Z4363780968;506:50654:8:Z3883815430;
CC1CCC2(CCNC2)CC1,75,506:50602:9:Z1205084006;506:50603:9:Z1206411071;506:50605:1:Z1538605408;
Cn1ncc2nccnc21,36,506:50602:9:Z4316759046;506:50604:8:Z4466898635;506:50605:2:Z4316730057;
Nc1ccnc2ccccc12,27,506:50602:9:Z4128635048;506:50611:7:Z4907557223;506:50614:5:Z4352821375;
Cc1cc(O)ccn1,1,506:50602:9:Z3347423841;
OC1CCCCc2ccccc21,33,506:50602:9:Z2644604194;506:50607:7:Z2644604362;506:50610:5:Z3358469534;
C1=Nc2ncnn2CC1,13,506:50602:9:Z4250843824;506:50607:7:Z4250846353;506:50613:8:Z4250841239;
CC1COCCCN1,89,506:50602:9:Z1492766113;506:50603:0:Z1478938259;506:50603:1:Z1479578745;
O=C1NC2CNCC1COC2,40,506:50602:9:Z3437434346;506:50616:2:Z3592566361;506:50616:7:Z4132349669;
Cc1ccc(C)c2[nH]ccc12,11,506:50602:9:Z4305260082;506:50603:6:Z4302200486;506:50605:3:Z4304796644;
CC1CNc2ccnn2C1,65,506:50602:9:Z4195073275;506:50607:0:Z3175174412;506:50608:0:Z3324037649;
c1cc2n(c1)CCNC21COC1,23,506:50602:9:Z4158251973;506:50618:1:Z4204204203;506:50626:4:Z4204901830;
CC1(C)CC2(CCNCC2)CO1,29,506:50602:9:Z4085782260;506:50605:7:Z3879142316;506:50606:4:Z3782725213;
CC1OC2CCC1C2,9,506:50602:9:Z4582650146;506:50619:1:Z4538507304;506:50626:9:Z4538700441;
C1COC2COCC2N1,75,506:50602:9:Z4214130934;506:50604:5:Z3708090277;506:50605:0:Z3040771546;
Cc1cn2nc(C)sc2n1,85,506:50602:9:Z2224148716;506:50602:9:Z1559661254;506:50603:4:Z1559658474;
c1ccc2c(c1)CC1(CC1)C2,8,506:50603:0:Z4111237213;506:50608:7:Z4109658883;506:50644:4:Z4110925286;
Oc1cnnc2c(F)cccc12,14,506:50603:0:Z4308409492;506:50612:7:Z4307977976;506:50621:0:Z4306081498;
CN1CCOCC2(COCCN2)C1,33,506:50603:0:Z3626970321;506:50604:8:Z3626973552;506:50607:2:Z3626969969;
CC1(C)CC2(CC2)c2ccccc2O1,18,506:50603:0:Z4770489500;506:50603:0:Z4761294645;506:50605:8:Z4775354978;
O=c1[nH]cnc2ncsc12,38,506:50603:0:Z666071540;506:50606:2:Z666071566;506:50607:6:Z857679710;
OC1C2CC3CNC1C3C2,24,506:50603:0:Z1996214489;506:50605:5:Z1995182900;506:50607:0:Z1994501140;
C1CCN2CCCCC2C1,74,506:50603:0:Z3554697353;506:50604:1:Z2495462690;506:50605:4:Z2501023295;
O=c1cc2c(n[nH]1)CCOC2,58,506:50603:0:Z1233293875;506:50604:5:Z4319679516;506:50606:0:Z1233293613;
O=c1[nH]c(=O)c2ccccc2s1,17,506:50603:0:Z1729833653;506:50605:4:Z1729833943;506:50605:8:Z1729829123;
C1CCC23CNCC2(C1)CNC3,7,506:50603:0:Z4921793935;506:50617:0:Z3205421687;506:50624:1:Z4055152779;
c1nc2c(o1)CCNC2,23,506:50603:0:Z4257733075;506:50609:3:Z4221211656;506:50610:8:Z4218137861;
C1CNOC1,53,506:50603:0:Z3591961032;506:50604:5:Z2715047258;506:50607:4:Z1659917260;
Oc1nc2c([nH]1)CCCC2,14,506:50603:0:Z4303040990;506:50605:1:Z4303488557;506:50606:4:Z4302461704;
Cc1ccc(N)cn1,1,506:50603:0:Z4388029011;
C1CCC2CCOC2CC1,13,506:50603:0:Z3595700212;506:50609:4:Z3320980754;506:50609:8:Z3048143259;
Cc1nc2c(F)cccc2o1,16,506:50603:0:Z4275974397;506:50604:2:Z4275972698;506:50607:1:Z4275953537;
C1CNc2nn[nH]c2C1,50,506:50603:0:Z1203838176;506:50604:9:Z1205285760;506:50605:1:Z1204689315;
Clc1ccc2c(c1)C=CCO2,34,506:50603:0:Z1626184070;506:50614:9:Z1562398865;506:50615:2:Z1562976351;
CC1(C)CCc2occc2C1=O,33,506:50603:0:Z4704895800;506:50604:3:Z3844769723;506:50604:9:Z4018193722;
CC1(C)CNCc2ccoc2C1,21,506:50603:0:Z4217224775;506:50606:3:Z3259870661;506:50614:9:Z3442856051;
Cc1cc2c(cnn2C)c(=O)n1C,36,506:50603:0:Z2873304094;506:50605:8:Z2873305286;506:50606:1:Z2873303663;
NC1CC12CCC2,6,506:50603:0:Z3047454446;506:50608:1:Z3044249582;506:50639:9:Z3047453747;
CC1CN(C)C(C)C(C)N1,5,506:50603:0:Z2475141350;506:50621:2:Z2475146221;506:50628:0:Z2475142779;
Cc1nc2nccc(=O)n2[nH]1,10,506:50603:1:Z2660806670;506:50616:0:Z2660804646;506:50616:3:Z2660806166;
OC1CCC2(CCNCC2)CC1,49,506:50603:1:Z2282726133;506:50604:4:Z2293038121;506:50605:7:Z2284018220;
Cc1ccc2c(c1)CNC(C)(C)C2,48,506:50603:1:Z2219653048;506:50620:3:Z2232183275;506:50621:5:Z2232179651;
C1CCC2CCC2C1,23,506:50603:1:Z3909295432;506:50607:6:Z4018040463;506:50612:2:Z3011259534;
Cn1c(=O)cc(O)c2ccccc21,79,506:50603:1:Z4503562256;506:50604:2:Z4502395929;506:50604:3:Z4493542841;
O=C1CNCC2COCCN12,23,506:50603:1:Z3660852450;506:50606:7:Z3691127324;506:50610:8:Z3693325328;
CN1CCCC(O)C1,31,506:50603:1:Z4254703698;506:50604:0:Z2651701892;506:50607:0:Z2892521407;
Cc1cc2cccnn2n1,26,506:50603:1:Z4348669862;506:50604:1:Z4383404455;506:50604:1:Z4349439703;
NC1=CC(=O)CN1,15,506:50603:1:Z1385762344;506:50607:9:Z1121685375;506:50614:6:Z1006372598;
C1=CC2(CCCNC2)Oc2ccccc21,26,506:50603:1:Z2947093829;506:50609:6:Z2964222315;506:50610:9:Z2964221231;
OC12CCCC(CCC1)C2,6,506:50603:1:Z3647438943;506:50611:9:Z3588906428;506:50622:4:Z3590695746;
Fc1ccc2c(c1)CNC2,30,506:50603:1:Z4906535093;506:50607:8:Z2795422928;506:50611:0:Z3180991047;
CC1CC(F)(F)CCN1,4,506:50603:1:Z2719912805;506:50661:9:Z3691123320;506:50670:4:Z2719910640;
CC1(C)OCC2(CCNCC2)CO1,32,506:50603:1:Z4907312601;506:50607:6:Z4907291819;506:50611:1:Z4909142470;
Cc1ccc2c(c1C)OCCC2,77,506:50603:1:Z3572160979;506:50603:1:Z3683530073;506:50606:1:Z3366127280;
OC1CCNCC1O,108,506:50603:1:Z4598254260;506:50604:0:Z4598226677;506:50604:6:Z4598227119;
Fc1ccc2cncnc2c1F,6,506:50603:1:Z3647139327;506:50605:4:Z3647548388;506:50616:3:Z3647153758;
CC1(C)NCCC1O,75,506:50603:1:Z2187828287;506:50603:4:Z4771612045;506:50603:9:Z2187821577;
OC1CNCC2(CCCC2)CC1O,29,506:50603:1:Z3711659890;506:50606:1:Z3711660536;506:50611:5:Z3652962290;
C1=NCCCN1,19,506:50603:2:Z4245901975;506:50608:8:Z4245899959;506:50610:0:Z4245895034;
Oc1ncnc2c1CCNC2,6,506:50603:2:Z1126750425;506:50610:3:Z1541781991;506:50612:2:Z1126750422;
Cc1ncc2ccccc2n1,45,506:50603:2:Z1272462125;506:50605:6:Z650426090;506:50607:0:Z260430400;
Clc1noc2ccccc12,13,506:50603:2:Z2234058226;506:50608:0:Z2235047274;506:50632:0:Z2234673223;
CN1CCc2[nH]ncc2C1,34,506:50603:2:Z4419375803;506:50604:6:Z4487647156;506:50605:1:Z4491749283;
Cc1ccc2scnc2c1C,28,506:50603:2:Z961337354;506:50613:6:Z228082106;506:50615:0:Z1693023823;
Clc1cccc2c1cc1n2CCNC1,82,506:50603:2:Z1892984857;506:50603:3:Z1895038628;506:50604:8:Z1892977615;
O=C1CCCc2occc21,28,506:50603:2:Z2280621477;506:50606:2:Z2272039241;506:50607:5:Z2255272437;
CC1CC(C)n2nccc2N1,113,506:50603:2:Z3193469637;506:50603:8:Z3189959403;506:50605:9:Z3998797847;
CC1(C)CCCCNC1,85,506:50603:2:Z3137174196;506:50603:4:Z2183124756;506:50603:9:Z2872818483;
c1ccc2c(c1)oc1cncnc12,28,506:50603:2:Z1635578548;506:50606:1:Z1832902634;506:50616:7:Z1531873700;
O=C1CCC2(CCNCC2)N1,52,506:50603:2:Z3322177680;506:50605:1:Z4312409575;506:50605:3:Z3394368157;
Oc1ccc2ccoc2c1,17,506:50603:2:Z2949580405;506:50616:1:Z2961012309;506:50624:6:Z2950433674;
CC1(F)CCCCNC1,16,506:50603:2:Z3169851119;506:50608:4:Z3132907880;506:50611:3:Z2714239018;
CN1CCNC(C)(C)C1,52,506:50603:2:Z1557178106;506:50606:0:Z1557618466;506:50607:7:Z1557621474;
CC1CCCC(C)C1,206,506:50603:2:Z1628842447;506:50603:6:Z342510026;506:50604:1:Z1629812271;
Cn1ncc2c1CCC2,28,506:50603:2:Z4961714418;506:50608:1:Z4954049176;506:50609:1:Z4954051231;
O=C1CNc2ncncc2N1,5,506:50603:2:Z2691353304;506:50628:2:Z2691381578;506:50634:0:Z2691389142;
Fc1cn[nH]c1,132,506:50603:2:Z4029586874;506:50603:6:Z4028257960;506:50604:0:Z5007078010;
Cc1cn2cc(Cl)ccc2n1,49,506:50603:2:Z1814697219;506:50609:9:Z1814695498;506:50610:3:Z1814698945;
Clc1cccc2c1CNCC2,4,506:50603:2:Z3289651458;506:50604:0:Z3289980455;506:50624:5:Z3290764128;
Cc1cc2scnc2cc1F,83,506:50603:2:Z1970955634;506:50604:3:Z1970946311;506:50605:9:Z1954430901;
C1CNCC2(C1)CCO2,16,506:50603:3:Z3405912111;506:50604:9:Z4508783572;506:50613:2:Z3405293046;
CC1(C)CC2(CCNC2)CO1,17,506:50603:3:Z3879818444;506:50603:8:Z3867186351;506:50605:0:Z3867193053;
CC1(C)CC2CCNC21,19,506:50603:3:Z3890011322;506:50605:6:Z3996711105;506:50611:6:Z4095938561;
CC1NCCc2ncccc21,50,506:50603:3:Z3648209251;506:50609:1:Z3588848607;506:50609:6:Z3760468889;
C1CC2(C1)CC1(CCC1)C2,10,506:50603:3:Z4577601601;506:50613:8:Z3527533391;506:50623:1:Z3527958120;
CC1CNCc2cncnc21,34,506:50603:3:Z4136197695;506:50603:3:Z3363377133;506:50603:5:Z3516560241;
NC1CCn2nccc2C1,28,506:50603:3:Z4422024623;506:50605:1:Z4065090876;506:50605:2:Z3102922852;
c1cn2c(n1)CCCCC2,155,506:50603:3:Z4317763323;506:50603:7:Z4323607535;506:50605:8:Z4317147152;
Cc1cccc2c1CCO2,54,506:50603:3:Z2277765840;506:50603:7:Z2269202645;506:50605:8:Z2255441813;
Oc1cnccc1Cl,11,506:50603:3:Z2023158137;506:50612:7:Z1688563468;506:50618:7:Z1688560390;
C1CCNOCC1,27,506:50603:3:Z1824314923;506:50604:1:Z1824318632;506:50610:6:Z1824317565;
C=C1CCn2c1nc1ccccc1c2=O,14,506:50603:3:Z46646086;506:50612:5:Z1400399405;506:50612:9:Z46646021;
c1ccc2c(c1)CC1CCCCC1N2,17,506:50603:3:Z1832923729;506:50604:5:Z1831787273;506:50605:7:Z1832923287;
O=C1CNS(=O)(=O)N1,50,506:50603:3:Z4917154503;506:50603:3:Z4917148772;506:50610:8:Z4917150861;
Cn1ncc(=O)n(C)c1=O,20,506:50603:3:Z114208074;506:50606:6:Z238153480;506:50607:3:Z792879752;
NC1CNc2ccccc2C1,14,506:50603:3:Z2378791777;506:50605:6:Z2378789735;506:50608:9:Z2466181288;
c1cnc2c(c1)C1CCC2N1,17,506:50603:3:Z1549850837;506:50607:5:Z1927487954;506:50622:9:Z1492346149;
O=C1CCCc2ncsc21,55,506:50603:3:Z1194149296;506:50605:7:Z1081160162;506:50607:7:Z1081159996;
Fc1cc2cc[nH]c2cc1F,44,506:50603:3:Z2973613120;506:50604:7:Z4486183101;506:50605:1:Z2884913933;
CC1CNCC2(CCCCC2)O1,31,506:50603:3:Z2495343192;506:50604:3:Z2494632200;506:50607:3:Z2495830133;
C1CC2COCC(C1)C2,25,506:50603:3:Z4087614506;506:50603:9:Z4087612777;506:50605:1:Z4084991973;
Clc1ccco1,75,506:50603:3:Z748328266;506:50603:7:Z62985712;506:50604:5:Z3719408114;
C1CC2CN(C1)CCO2,30,506:50603:3:Z2293310171;506:50604:8:Z2282628666;506:50604:8:Z2292695125;
Cc1n[nH]c(=O)c2coc(C)c12,95,506:50603:3:Z1039151522;506:50604:2:Z648935208;506:50605:1:Z1476088317;
C1CC2CNOC2C1,5,506:50603:3:Z3102738744;506:50604:4:Z3051938223;506:50606:5:Z3100006361;
Oc1ccon1,19,506:50603:3:Z3595091337;506:50605:7:Z4066387548;506:50610:0:Z4541780897;
CC1CNc2cnccc21,17,506:50603:4:Z4132947687;506:50603:5:Z4132947470;506:50613:5:Z4137132751;
O=C1COC2CCNCC2N1,33,506:50603:4:Z3883110421;506:50604:5:Z3883109718;506:50606:8:Z3839245503;
Cc1cccc2cncnc12,18,506:50603:4:Z1449920973;506:50604:1:Z1449900255;506:50606:4:Z1449778915;
Oc1ccc(F)c2c1CCNC2,22,506:50603:4:Z4773726580;506:50604:8:Z4344222142;506:50606:2:Z4344389791;
OC1CNCC12CCC2,7,506:50603:4:Z3879697666;506:50620:7:Z3879693194;506:50629:3:Z3856091452;
C1CC2OCCC2CN1,15,506:50603:4:Z2439387009;506:50604:4:Z3155339133;506:50609:9:Z2434100168;
CC1CNCCc2ccc(O)cc21,50,506:50603:4:Z3693543815;506:50606:0:Z3712416426;506:50606:0:Z3694531446;
CC12CCC(=O)N1CCCN2,12,506:50603:4:Z4227039021;506:50615:5:Z4227036919;506:50617:1:Z4227036173;
Cc1cc2c(=O)[nH]cnc2cc1F,49,506:50603:4:Z1651287076;506:50603:8:Z1651284978;506:50604:7:Z1651284857;
Fc1ccncn1,37,506:50603:4:Z4149100498;506:50607:3:Z2910107767;506:50614:7:Z2910093298;
O=C1CNC2(CNC2)C1,11,506:50603:4:Z4721017631;506:50607:1:Z4491018222;506:50620:0:Z3625259803;
OC1CCNc2ccccc2C1O,43,506:50603:4:Z5056118634;506:50605:5:Z5054457505;506:50608:5:Z5054459104;
Cc1cc(N)n[nH]1,155,506:50603:4:Z4353119603;506:50604:5:Z4148075322;506:50605:6:Z4150324682;
CN1CNC(=O)c2ccccc21,32,506:50603:4:Z238754360;506:50604:2:Z839922728;506:50613:2:Z1156002794;
Nc1ncc2c(n1)CNCC2,31,506:50603:4:Z2691678027;506:50605:5:Z2691679327;506:50607:6:Z2691499230;
Oc1cc(F)cc(F)c1,52,506:50603:4:Z1230956368;506:50604:6:Z1323421328;506:50605:0:Z1323420499;
Cn1ccc(O)n1,15,506:50603:4:Z3528538104;506:50604:4:Z4140591355;506:50607:3:Z4140800824;
Clc1cccc2c1CNC2,63,506:50603:4:Z3858490045;506:50603:4:Z3858490049;506:50603:7:Z2099299964;
FC1(F)C2CCNCC21,28,506:50603:5:Z2644163892;506:50610:8:Z2233011150;506:50611:9:Z2233012621;
Cc1cc(C)n2ccncc12,44,506:50603:5:Z4325535480;506:50604:6:Z4476977541;506:50605:8:Z4319360137;
NC1CCCCNC1=O,34,506:50603:5:Z2488796010;506:50606:8:Z2465245628;506:50612:7:Z2465076008;
CC1CCc2nccn21,59,506:50603:5:Z2292091532;506:50604:8:Z2297895038;506:50604:9:Z3052425195;
FC=C1CCOCC1,18,506:50603:5:Z4888040315;506:50607:9:Z4888125206;506:50611:0:Z4888067953;
Oc1ccc2c(n1)CCCC2,35,506:50603:5:Z2803928051;506:50605:6:Z2780079161;506:50605:7:Z2803929549;
O=c1[nH]ncc2conc12,47,506:50603:5:Z1143977709;506:50606:7:Z1143978083;506:50608:9:Z1340423390;
Fc1cc(F)c2[nH]ccc2c1,6,506:50603:5:Z3838059804;506:50614:0:Z3916129481;506:50631:7:Z3836916244;
Clc1cccc2[nH]cnc12,99,506:50603:5:Z1067429862;506:50604:2:Z1391152149;506:50605:0:Z1255855163;
CC1NCCSC1C,44,506:50603:5:Z1228500557;506:50609:7:Z1228601459;506:50612:1:Z1228043524;
CC1CNCc2c[nH]nc21,14,506:50603:5:Z3559395761;506:50605:2:Z2951856570;506:50605:4:Z4065428886;
C1CC2CNCC(C1)O2,8,506:50603:5:Z3097938873;506:50609:8:Z3181129231;506:50636:0:Z4129095821;
CC1(C)CCc2oncc2C1,91,506:50603:5:Z2912489124;506:50604:4:Z2823341572;506:50605:3:Z2812711585;
Cc1ccc2c(c1C)OCCCC2,40,506:50603:5:Z1438180673;506:50606:1:Z1458176059;506:50607:4:Z1497257866;
Cn1cnc2c1CCNC21CCOCC1,29,506:50603:5:Z3584103159;506:50603:9:Z3040901823;506:50606:6:Z3040390190;
Cc1cncnc1N,12,506:50603:5:Z2968725904;506:50620:7:Z2970648493;506:50621:7:Z2968129145;
O=c1cnc2ccncc2[nH]1,7,506:50603:5:Z3344093472;506:50613:7:Z3344093723;506:50624:0:Z3344097458;
c1ccc2c(c1)CNCC1(CNC1)O2,19,506:50603:5:Z4204234851;506:50606:4:Z3702279706;506:50615:5:Z4204231294;
FC1(F)CCCC2CNCC21,3,506:50603:5:Z4980353966;506:50615:4:Z4978861009;506:50631:7:Z4980344996;
Cc1nc2cnccc2n1C,6,506:50603:5:Z4226364144;506:50610:5:Z4226304620;506:50624:3:Z4230440256;
O=C1NC2CC3CC1C2C3,6,506:50603:5:Z2478487294;506:50603:6:Z2476630896;506:50616:6:Z2478487901;
Clc1cc(Cl)c2ocnc2c1,3,506:50603:5:Z1918510718;506:50614:5:Z2742769898;506:50663:1:Z1918473766;
CN1C(=O)CCCc2occc21,73,506:50603:5:Z3544164622;506:50603:6:Z4473593383;506:50603:8:Z3537020555;
OC1CCNC2(CCC2)C1,13,506:50603:5:Z2371230546;506:50608:7:Z2373695818;506:50621:4:Z2371338856;
Cc1cscc1Cl,13,506:50603:5:Z1843284016;506:50604:0:Z1837881095;506:50607:0:Z1839444577;
CC1(C)C(N)C2CCCOC21,40,506:50603:5:Z3674643126;506:50607:6:Z2447684375;506:50608:6:Z2433837541;
CC1(C)CCOC1,72,506:50603:6:Z4985527283;506:50608:1:Z4197225674;506:50611:2:Z3610174035;
CC1CC(F)(F)C1,11,506:50603:6:Z3722396276;506:50606:9:Z3726756012;506:50608:1:Z3723743666;
c1cnc2c(c1)CCCCC2,4,506:50603:6:Z3640568570;506:50616:9:Z2373203703;506:50624:7:Z3361856050;
C1CCC2(CCNC2)NC1,50,506:50603:6:Z2927386090;506:50605:4:Z2927268969;506:50608:2:Z3136441156;
