fragment_smiles,occurences,example_ligands
O=C1CC2(CCCC2)NC(=O)N1,7,407:40705:7:Z2613838630;407:40711:8:Z2613839738;407:40736:7:Z2613836282;
Fc1cc(F)c2c(c1)OCCCC2,16,407:40705:7:Z2285765224;407:40712:4:Z2285585733;407:40725:7:Z2351414831;
c1ccc2c(c1)CC1CCCCC1N2,23,407:40705:7:Z4127742035;407:40709:3:Z1958314418;407:40711:2:Z1831791493;
Cc1ccc(O)cc1Cl,48,407:40705:7:Z2646831233;407:40708:1:Z2646833271;407:40710:0:Z2952355821;
Cc1c[nH]cnc1=O,22,407:40705:8:Z1699955746;407:40707:7:Z1699962255;407:40708:5:Z1699955332;
Fc1cc2c(cc1F)SCCC2,10,407:40705:8:Z1582733635;407:40711:2:Z1442078516;407:40719:8:Z1441482954;
C1CNCCC2(C1)CCO2,19,407:40705:8:Z4270371205;407:40709:9:Z4270368633;407:40716:9:Z4773463181;
O=C1CCc2ncsc2C1,19,407:40705:8:Z4624368158;407:40708:0:Z4624370246;407:40717:0:Z4624372089;
CC1(C)NCCC1=O,37,407:40705:8:Z4042240016;407:40706:9:Z4042231882;407:40707:4:Z3307875994;
Cc1nn(C)c(=O)[nH]1,2,407:40705:8:Z4137552318;407:40798:3:Z4137551684;
Nc1ncc2cn[nH]c2n1,2,407:40705:8:Z3339687686;407:40742:8:Z3339687984;
Cn1c(=O)[nH]c2ncn(C)c2c1=O,6,407:40705:8:Z4216475142;407:40728:4:Z4216475381;407:40731:8:Z4216477912;
O=C1CCCCc2ocnc21,17,407:40705:8:Z4369635950;407:40711:0:Z4369634815;407:40711:9:Z4369632129;
C1CC2(C1)CSC2,6,407:40705:8:Z3055952736;407:40744:0:Z2785460305;407:40760:9:Z2870621663;
Clc1cc(Cl)c2c(c1)C=CCO2,26,407:40705:8:Z1567406197;407:40712:2:Z1024947912;407:40713:2:Z1844304981;
C1CC2CC1NN2,6,407:40705:8:Z4136026321;407:40715:0:Z2719101669;407:40762:0:Z2719095052;
O=c1[nH]cnn2cccc12,2,407:40705:8:Z2613949322;407:40729:2:Z2613949251;
CC1NS(=O)(=O)N(C)C1=O,14,407:40705:8:Z4917139806;407:40712:6:Z4917140006;407:40722:8:Z4917139609;
CC1C2CNCC12,30,407:40705:8:Z4329542592;407:40706:5:Z4313490046;407:40716:1:Z4329535219;
O=C1CCn2ncnc2N1,65,407:40705:8:Z3177332953;407:40710:4:Z3414402563;407:40710:5:Z5024957022;
FC1CC2CCC(C1)N2,51,407:40705:8:Z4466122589;407:40705:9:Z4466130313;407:40706:0:Z4413262292;
Fc1ccc2ccoc2c1F,59,407:40705:8:Z2910759856;407:40707:3:Z2906785312;407:40707:8:Z2912605451;
Oc1ncnc2nccnc12,8,407:40705:8:Z4223902123;407:40721:5:Z4225141652;407:40725:4:Z4225108902;
Clc1cccc2cn[nH]c12,55,407:40705:8:Z1474607067;407:40706:8:Z1470657397;407:40710:9:Z1474606192;
c1ccc2c(c1)CCC1(CNC1)O2,38,407:40705:9:Z5048525230;407:40706:3:Z5054819626;407:40711:1:Z5048843674;
O=c1[nH]ccc2ccc(F)cc12,28,407:40705:9:Z2169454528;407:40708:1:Z1514070572;407:40712:4:Z2169453339;
C1CCC2(C1)CCCC1(C2)OCCO1,5,407:40705:9:Z4256770102;407:40706:7:Z4253362755;407:40752:9:Z4251731361;
O=C1NCC(=O)N2CCCC12,33,407:40705:9:Z2783840225;407:40710:4:Z2783840890;407:40713:8:Z2783837615;
O=C1CCNc2ccc(F)cc21,5,407:40705:9:Z1898013233;407:40714:6:Z1898011271;407:40725:2:Z1898012229;
O=C1NS(=O)(=O)Cc2ccccc21,23,407:40705:9:Z968461136;407:40709:3:Z1259400896;407:40711:2:Z1013836236;
CC12CNCC1(C)CS(=O)(=O)C2,22,407:40705:9:Z3697266715;407:40711:7:Z2792854401;407:40716:1:Z2838619697;
CC1(C)CCc2ccccc2N1,34,407:40705:9:Z2323948684;407:40707:2:Z4239241577;407:40711:9:Z2323949553;
Cc1nccc(Cl)n1,15,407:40705:9:Z1270094285;407:40706:1:Z1039059878;407:40706:5:Z1039071606;
O=c1nc[nH]c2cnccc12,3,407:40705:9:Z4239404049;407:40719:2:Z4239948993;407:40719:8:Z4239404937;
CC1CC(O)C1,44,407:40706:0:Z4770532024;407:40708:7:Z4770726295;407:40709:3:Z4768825743;
c1occ2c1CCC2,108,407:40706:0:Z3725174061;407:40706:9:Z3721906136;407:40707:2:Z2069508574;
c1nc2c(s1)CNC2,8,407:40706:0:Z4598427827;407:40706:5:Z4598425441;407:40711:3:Z4598431052;
NC1CCC(F)(F)C1,43,407:40706:0:Z3791136211;407:40706:1:Z4878791263;407:40707:2:Z4878767511;
CC1CCS(=O)(=O)CC1,22,407:40706:0:Z3296395606;407:40710:3:Z3611029306;407:40712:5:Z4150512233;
C=C1CCNC1,3,407:40706:0:Z4223358634;407:40718:5:Z4223356509;407:40784:6:Z3790701959;
Cc1ncc2ccc(F)cc2n1,44,407:40706:1:Z4191614808;407:40714:5:Z4191478900;407:40714:8:Z4191974761;
c1n[nH]c2c1C1CCC(C2)N1,23,407:40706:1:Z2915780073;407:40707:1:Z2915778001;407:40708:4:Z2915782918;
Clc1ccc2cn[nH]c2c1,37,407:40706:1:Z2184175389;407:40716:8:Z3535550173;407:40720:8:Z3535248283;
N=S1(=O)CCCc2ncncc21,13,407:40706:1:Z3829956338;407:40715:7:Z3829218809;407:40723:0:Z3828388565;
CC1NCC1O,15,407:40706:1:Z4142491926;407:40708:1:Z4138729678;407:40711:3:Z4138729862;
O=C1NCC2(CCCC2)C(=O)N1,8,407:40706:1:Z3210876299;407:40713:9:Z3211313906;407:40718:9:Z3211501647;
Cc1cc(O)c2cc[nH]c2c1,25,407:40706:1:Z3097556232;407:40707:2:Z3094280292;407:40711:2:Z3139032886;
Clc1ccc2c(c1Cl)NCCC2,12,407:40706:1:Z1885833513;407:40712:1:Z1885826430;407:40720:3:Z1481832156;
C1CNC2(CCCC2)COC1,45,407:40706:1:Z3711398660;407:40715:6:Z3711386260;407:40716:7:Z4642651669;
c1cc2nncn2cn1,54,407:40706:1:Z1955112912;407:40708:9:Z1955107215;407:40711:8:Z3870700383;
c1ccc2c(c1)sc1ccsc12,22,407:40706:1:Z1628699011;407:40712:5:Z968572016;407:40722:6:Z928449616;
C1=CC2(CCC2)Oc2ccccc21,26,407:40706:1:Z3842564321;407:40706:4:Z3597785455;407:40706:9:Z3671690911;
Cc1ccc2c(c1F)CCCN2,12,407:40706:2:Z4363432910;407:40722:5:Z4132545186;407:40751:8:Z4132545632;
Cc1ccc2[nH]c(=O)[nH]c(=O)c2c1,21,407:40706:2:Z1503746399;407:40714:4:Z1503950004;407:40715:5:Z1503766898;
Cc1csc(Cl)c1,21,407:40706:2:Z2231219236;407:40718:9:Z1767903443;407:40723:3:Z1764460671;
Clc1ccc2c(c1)CCCC2,39,407:40706:2:Z2697714430;407:40706:2:Z2697714543;407:40710:8:Z1921874132;
Cc1cccc2c1OCCCC2,47,407:40706:2:Z2378074598;407:40706:4:Z1438307635;407:40707:5:Z3361150701;
FC1(F)CC2CC1CN2,72,407:40706:2:Z3597038778;407:40707:6:Z3786252465;407:40709:3:Z4019214160;
Cc1ccc2nsnc2c1,34,407:40706:3:Z3603730459;407:40713:5:Z3611339222;407:40715:6:Z4613779648;
c1nc2cc3c(cc2s1)OCCCO3,30,407:40706:3:Z2220822245;407:40712:6:Z89494783;407:40716:8:Z67699658;
CC1NCCCC1(C)C,14,407:40706:3:Z4325984201;407:40709:4:Z4769890558;407:40721:3:Z4517560931;
C1CCC2CCC(C1)N2,37,407:40706:3:Z3829530157;407:40710:9:Z4118064586;407:40711:3:Z3629598746;
CC1(C)CCOCCN1,25,407:40706:3:Z4181329225;407:40708:2:Z4181327081;407:40713:2:Z4137187127;
Cc1ccnc2c1CNC2,61,407:40706:3:Z4227595884;407:40707:1:Z4780978395;407:40710:2:Z4227609810;
CC1CC(O)CC(C)N1,23,407:40706:3:Z1865249467;407:40719:5:Z4194147364;407:40719:5:Z1824119094;
Nc1ncc2c(n1)CNC2,14,407:40706:3:Z4275417949;407:40706:6:Z4275417428;407:40721:2:Z4275420301;
FC1CC2CC2C1,19,407:40706:4:Z4172288984;407:40708:7:Z4172305841;407:40715:6:Z4179156802;
c1cc2c(cn1)CCCCC2,32,407:40706:4:Z2967020359;407:40707:1:Z2957915865;407:40709:0:Z2957915759;
OC1CCNOC1,8,407:40706:4:Z4250152278;407:40724:0:Z4250124723;407:40729:8:Z4250116581;
NC1CCc2n[nH]c(=O)cc2C1,17,407:40706:4:Z3863557075;407:40713:8:Z3863556972;407:40719:6:Z3863564860;
NC1CCNCCC1(F)F,43,407:40706:4:Z3520087626;407:40706:8:Z3493650018;407:40707:8:Z4055647029;
Oc1ccnc2ncnn12,18,407:40706:4:Z4768428784;407:40706:7:Z4769089811;407:40708:7:Z4771144994;
NC1CNCC(F)(F)C1,51,407:40706:4:Z4422015038;407:40706:4:Z4421978577;407:40706:4:Z4176446205;
Fc1cccc2ncsc12,10,407:40706:5:Z2744476656;407:40717:0:Z3289830846;407:40733:6:Z3360289253;
NC1CC2(CCCCN2)C1,20,407:40706:5:Z3364731962;407:40719:4:Z4643168534;407:40723:4:Z3364731550;
O=C1CCc2c(F)cccc2N1,3,407:40706:5:Z3505913160;407:40734:1:Z3484583071;407:40742:0:Z4999791147;
O=c1[nH]cnc2[nH]ccc12,7,407:40706:5:Z1899618496;407:40712:6:Z1899620525;407:40715:8:Z1899755242;
C1CC2CC1C1CNC21,10,407:40706:5:Z1281882840;407:40731:4:Z1250980701;407:40734:1:Z1342016679;
O=C1NC2CC(N1)c1ccc(O)cc1O2,3,407:40706:5:Z4380651089;407:40728:4:Z4024865735;407:40734:8:Z4444732205;
NC1CNC2(CCOCC2)C1,37,407:40706:5:Z4055464614;407:40710:2:Z3385164956;407:40711:1:Z3385163705;
CC1(C)Cc2ncsc2C(=O)N1,39,407:40706:5:Z2477157128;407:40710:2:Z4268549094;407:40710:7:Z2477163839;
Cc1ccc2c(c1)OCCCC2,16,407:40706:5:Z1438612919;407:40706:7:Z1438814934;407:40709:3:Z4004479705;
OC1CCNC12CCOCC2,14,407:40706:5:Z4983902891;407:40716:6:Z4983892752;407:40717:6:Z4983879268;
CC1COC2CCCCC12,51,407:40706:6:Z4906666482;407:40706:6:Z4906666507;407:40707:2:Z4906472150;
Cn1cnc2cccc(F)c21,36,407:40706:6:Z1999911458;407:40707:4:Z2179780845;407:40707:5:Z1999903447;
C1CCC23CNCC2(C1)CNC3,75,407:40706:6:Z3056270608;407:40713:2:Z3056270739;407:40713:2:Z3364118412;
O=S1(=O)CCC12CCOCC2,4,407:40706:6:Z3613039349;407:40729:4:Z3394857354;407:40767:4:Z3613042485;
O=S1(=O)NCCC12CC2,8,407:40706:7:Z4110401592;407:40714:0:Z3907027396;407:40732:9:Z3784595934;
Cc1cncc(Cl)c1,14,407:40706:7:Z2193705852;407:40715:6:Z2193711419;407:40725:8:Z4333688242;
Fc1cc(F)c2ccnn2c1,31,407:40706:7:Z3302437141;407:40707:2:Z3098707721;407:40707:8:Z3135676366;
Cn1c(=O)n(C)c2cc3[nH]cnc3cc21,3,407:40706:7:Z2212066647;407:40708:9:Z2212066520;407:40723:0:Z2212066713;
O=C1NS(=O)(=O)N2CCCC12,80,407:40706:7:Z4917141764;407:40706:7:Z4917147709;407:40708:1:Z4917140621;
Cc1oc2cc[nH]c2c1C,34,407:40706:8:Z3188422869;407:40709:6:Z3188101107;407:40712:2:Z3189818269;
Cc1ccc2c(=O)[nH]cnc2n1,27,407:40706:8:Z2274134934;407:40714:4:Z872230972;407:40717:8:Z951283288;
NC1CC2(C1)NCCN1CCCC12,20,407:40706:8:Z5004505645;407:40707:3:Z3040346498;407:40714:9:Z3040207693;
Cc1cc(Cl)cc2cccnc12,7,407:40706:8:Z1238159922;407:40707:2:Z1238160166;407:40714:3:Z1556033337;
O=C1CCc2scnc21,3,407:40706:8:Z4364972408;407:40739:7:Z4364973396;407:40761:7:Z4364971432;
O=S1(=O)N=CNc2ccccc21,19,407:40706:8:Z3370712099;407:40715:0:Z3370711511;407:40716:1:Z3370710878;
Cc1ccc(C)c2scnc12,33,407:40706:8:Z67687056;407:40707:7:Z109632216;407:40709:0:Z1174841467;
c1ccc2c(c1)CC1CC2C1,3,407:40706:8:Z4503880128;407:40706:8:Z3867798475;407:40775:2:Z3985761421;
O=c1[nH]cnc2cc(O)ccc12,3,407:40706:8:Z1689188729;407:40777:0:Z1689187522;407:40782:8:Z1689190297;
O=c1[nH]cnc2c(Cl)cc(Cl)cc12,14,407:40706:8:Z2168824536;407:40719:1:Z199940442;407:40719:3:Z260398840;
Cc1ccncc1Cl,39,407:40706:8:Z2911120052;407:40711:6:Z2088901466;407:40713:3:Z2703463203;
C1CC2CCC(C2)N1,23,407:40706:8:Z4769954650;407:40711:1:Z4883394581;407:40711:5:Z4081210310;
O=c1[nH]cnc2cnoc12,1,407:40706:8:Z4236426841;
CC1(C)COCC(=O)N1,19,407:40706:9:Z4399423961;407:40712:4:Z4399430733;407:40716:2:Z4399427155;
Fc1cnc2ccccc2n1,10,407:40706:9:Z2769436186;407:40758:2:Z2769980951;407:40759:7:Z2770120261;
FC1(F)C2CNCC1C2,9,407:40706:9:Z3189720718;407:40725:2:Z3054823183;407:40725:3:Z4117025045;
C1CC2OC1C1CCC21,17,407:40706:9:Z4399315877;407:40706:9:Z4399169053;407:40708:4:Z4399310670;
CC1(C)OC2COCC2O1,24,407:40706:9:Z4263518861;407:40710:4:Z4272880038;407:40720:5:Z4264960721;
Cc1cc2n[nH]c(=O)n2c2ccccc12,3,407:40706:9:Z2442372212;407:40731:1:Z2442369953;407:40756:4:Z2442371342;
CC1CC(F)C1,32,407:40706:9:Z3625245159;407:40712:1:Z4166747633;407:40715:3:Z3603248657;
Cc1ccc(O)nc1,27,407:40706:9:Z2959913803;407:40710:1:Z3108377711;407:40710:6:Z2947205188;
Cc1cc(=O)n2[nH]cnc2n1,22,407:40707:0:Z2660800489;407:40728:2:Z2660798235;407:40734:2:Z2660797338;
CC12CNCC1(C)CSC2,9,407:40707:0:Z3589021853;407:40722:4:Z3639754719;407:40751:2:Z3434121104;
O=c1[nH]c(=O)c2cncnc2[nH]1,2,407:40707:0:Z1729715621;407:40786:8:Z1822590558;
O=S1(=O)CCC12CCNCC2,16,407:40707:0:Z3366008901;407:40709:2:Z3385964014;407:40720:3:Z3385967089;
c1ncc2c3c(sc2n1)CCC3,53,407:40707:0:Z20228488;407:40707:9:Z64658982;407:40708:4:Z1192394201;
C1CCNOCC1,27,407:40707:0:Z3684368205;407:40707:8:Z3705743291;407:40715:9:Z1824919471;
Fc1cncnc1Cl,4,407:40707:0:Z4191481390;407:40739:7:Z4191520891;407:40761:4:Z4191479749;
OC1CNOCC1O,18,407:40707:0:Z3594947584;407:40719:9:Z4252185123;407:40727:5:Z3594952838;
C1CC2CNC3(CC3)C2C1,13,407:40707:0:Z3711528323;407:40707:3:Z3711532328;407:40732:6:Z3711530959;
OC1CCC2CCC1N2,24,407:40707:0:Z4255675344;407:40715:8:Z4252855584;407:40724:2:Z4252492381;
NC1CCCNCC1,22,407:40707:0:Z3699839824;407:40708:1:Z3699835860;407:40714:6:Z3699840461;
CN1C=NCC1,37,407:40707:0:Z4281956488;407:40707:7:Z4268878392;407:40708:2:Z4268890641;
CC1=CCNC(=O)N1C,33,407:40707:0:Z2792367186;407:40709:0:Z1517578307;407:40710:7:Z1419193637;
CN1CCc2ccc(F)cc2C1,7,407:40707:1:Z3500542087;407:40710:7:Z3514301607;407:40716:3:Z3514300825;
Cc1cc(Cl)c2c(c1)CCNC2,19,407:40707:1:Z3134730158;407:40715:9:Z3097784789;407:40716:3:Z3094029161;
Cc1n[nH]c2ncncc12,11,407:40707:1:Z3558768432;407:40710:8:Z3558467651;407:40714:8:Z3559148774;
Cc1ccc(C)c2[nH]ccc12,41,407:40707:1:Z4302660963;407:40707:4:Z4304524449;407:40712:2:Z4303322145;
FC1(F)CCNC2(CC2)C1,21,407:40707:1:Z3626524824;407:40714:4:Z4508333194;407:40714:7:Z3626527896;
CC1(C)CCCCC1=O,22,407:40707:1:Z2588854581;407:40710:2:Z3570790663;407:40711:4:Z2346676573;
CN1N=CCCC1=O,4,407:40707:1:Z1890626094;407:40757:1:Z1684625106;407:40773:0:Z1685875396;
O=c1[nH]cnc2[nH]cnc12,21,407:40707:1:Z2589240764;407:40713:7:Z2234592897;407:40734:4:Z2234593347;
c1cc2c3c(c1)NCCC3CCC2,48,407:40707:1:Z1886728939;407:40711:0:Z1555758402;407:40712:0:Z1886717074;
c1nc2c([nH]1)CNC2,4,407:40707:1:Z2445907962;407:40722:0:Z2445907946;407:40773:6:Z2445908145;
CC1CCCC(=O)NC1,16,407:40707:1:Z3639918846;407:40710:9:Z3639707228;407:40711:5:Z3639813578;
C1COC2(CC3CCC2C3)O1,27,407:40707:1:Z3873829274;407:40710:1:Z3383679692;407:40710:8:Z3383672562;
CC1(F)CC2(CNC2)C1,64,407:40707:1:Z4601254272;407:40707:3:Z4466064336;407:40707:4:Z4601300612;
Cc1nccc2nncn12,15,407:40707:2:Z2346762702;407:40724:0:Z2346983172;407:40731:1:Z2346722756;
Cc1nccc(O)c1Cl,62,407:40707:2:Z1461852952;407:40709:1:Z1550037816;407:40711:3:Z1578840507;
Oc1cc[nH]c1,20,407:40707:2:Z3136232921;407:40707:9:Z3136232915;407:40710:0:Z3098538766;
O=c1[nH]c2c(c(=O)[nH]1)CCNC2,30,407:40707:2:Z3867037025;407:40711:2:Z3781675173;407:40716:5:Z3778438681;
FC1CCC2CCC1N2,38,407:40707:2:Z4391031507;407:40715:2:Z4398931311;407:40716:6:Z4398930629;
c1ccc2c(c1)CCC21CCOCC1,10,407:40707:2:Z4888498898;407:40711:7:Z4888462666;407:40714:3:Z4888464885;
Cc1cccc2ccncc12,5,407:40707:2:Z3395549115;407:40731:1:Z2851633116;407:40735:9:Z2850080790;
c1ccc2c(c1)[nH]c1ncncc12,5,407:40707:3:Z2272281399;407:40720:5:Z2272259261;407:40726:6:Z3649848617;
CC1(C)CCCS1,7,407:40707:3:Z3541963696;407:40724:6:Z4493307775;407:40734:1:Z3534272785;
c1cc2sccn2c1,9,407:40707:3:Z3469981929;407:40715:5:Z3646329564;407:40716:5:Z3467204917;
Oc1nscc1Cl,9,407:40707:3:Z2078462715;407:40720:1:Z2669362709;407:40725:7:Z2027492108;
Cc1nc2[nH]ccc2s1,16,407:40707:3:Z5007375303;407:40712:9:Z5000158867;407:40718:3:Z5000639377;
NC1CC2CC2C1,24,407:40707:3:Z3797801038;407:40715:9:Z3795505677;407:40717:0:Z3791263598;
Cc1nc(C)c2c(N)csc2n1,25,407:40707:4:Z4304675859;407:40714:0:Z4303658733;407:40714:0:Z4304714831;
O=S1(=O)CC2(CCOCC2)CN1,2,407:40707:4:Z3796821357;407:40797:8:Z3796809607;
Cc1ccc2c(C)cc(=O)[nH]c2c1,8,407:40707:4:Z361143112;407:40730:6:Z361141064;407:40757:6:Z361144466;
Cc1cc(=O)n2cc[nH]c2n1,9,407:40707:4:Z2365412867;407:40710:8:Z2832703073;407:40735:4:Z2365413416;
O=C1NS(=O)(=O)c2ncccc21,26,407:40707:5:Z1955022465;407:40708:2:Z1955023737;407:40711:6:Z1575092875;
CC1CC(N)CN1,11,407:40707:5:Z2874585448;407:40710:6:Z2873306714;407:40717:1:Z3046506134;
OC1C2CC(NN2)C1O,3,407:40707:5:Z4269317656;407:40725:0:Z4269316967;407:40731:7:Z4269373153;
Cc1ccc(N)cn1,3,407:40707:5:Z4388017223;407:40708:6:Z4387998148;407:40790:0:Z4388028335;
CC1CCCc2ccc(=O)[nH]c21,16,407:40707:5:Z2879223983;407:40711:3:Z2879226928;407:40711:5:Z2879223586;
Nc1ccon1,1,407:40707:5:Z4208690646;
FC1CCCCCC1,25,407:40707:5:Z4048750504;407:40709:9:Z3841813573;407:40711:3:Z3797763184;
Cc1cc2ncc3ccccc3n2n1,34,407:40707:5:Z1159142047;407:40708:7:Z1840464324;407:40712:8:Z1192164628;
CC1CC(=O)CCN1,13,407:40707:5:Z2873154049;407:40713:3:Z2873154874;407:40724:6:Z4137400952;
Cc1cccc2c1NCCC2C,18,407:40707:6:Z2323077503;407:40708:5:Z2323079303;407:40712:7:Z4126469635;
O=C1C2CCCC1CSC2,28,407:40707:6:Z3656106291;407:40713:6:Z2907932846;407:40717:5:Z2892029434;
c1ccc2c(c1)sc1ncncc12,9,407:40707:6:Z1994106943;407:40715:8:Z1994082701;407:40723:5:Z1994094335;
CC1CNc2ncnn2C1,20,407:40707:6:Z3086587004;407:40708:1:Z3086590072;407:40714:9:Z3086589390;
Cn1nnc2c(=O)[nH]cnc21,15,407:40707:6:Z2442448925;407:40715:1:Z2442447660;407:40724:1:Z2442448741;
O=C1CCCc2cc(Cl)ccc2N1,7,407:40707:6:Z3359014437;407:40716:8:Z4431500503;407:40720:5:Z3360076066;
Cc1cc2scc(C)c2cc1C,37,407:40707:6:Z1892506261;407:40708:6:Z1892317414;407:40709:0:Z1892718208;
NC1CC2CCC1CC2,8,407:40707:6:Z3102745454;407:40709:5:Z4447585486;407:40726:8:Z4447344146;
C1CC2(C1)NCCS2,18,407:40707:6:Z4129816387;407:40708:5:Z3610651063;407:40710:4:Z3741232059;
Cc1ccncc1O,25,407:40707:7:Z2892126987;407:40718:1:Z2890270344;407:40719:5:Z2907553936;
CC12CC(C1)C(C)(C)O2,17,407:40707:7:Z4130529132;407:40708:4:Z3573738475;407:40709:6:Z3615007960;
C1COC2(CCSC2)CN1,15,407:40707:7:Z2438840406;407:40713:2:Z2454178897;407:40720:9:Z2438835623;
c1n[nH]c2c1CSCC2,10,407:40707:7:Z4111485770;407:40708:7:Z4111914614;407:40716:4:Z4108561172;
Fc1ccnnc1,3,407:40707:7:Z4312997210;407:40724:3:Z4313031346;407:40752:4:Z4313305707;
c1cc2c(s1)CNC2,25,407:40707:7:Z2605836995;407:40710:6:Z4057069837;407:40713:6:Z1711886815;
OC12CCCC1CNC2,45,407:40707:8:Z4275704526;407:40712:2:Z4274739170;407:40712:8:Z4272499285;
Cc1ccc2ncsc2n1,29,407:40707:8:Z3278174860;407:40709:5:Z2954096486;407:40715:6:Z4964245959;
c1nc2c(s1)CC1(CCOCC1)CC2,9,407:40707:8:Z2298287701;407:40711:6:Z2298287677;407:40714:7:Z2298288742;
Oc1ccnnc1,15,407:40707:8:Z3707105754;407:40721:8:Z3048750236;407:40745:7:Z3053195460;
Cc1ccc2cc(C)oc2c1,49,407:40707:8:Z4477627905;407:40709:3:Z4557159829;407:40710:0:Z4492377725;
FC1(F)CNc2ccccc2O1,4,407:40707:8:Z4131995807;407:40723:3:Z4131994448;407:40789:7:Z4455814718;
O=C1CCNC(=O)CN1,7,407:40707:8:Z4009009443;407:40711:5:Z4906090129;407:40723:3:Z4008997037;
OC1C2CNCC(C2)C1O,81,407:40707:9:Z4140243019;407:40709:0:Z4140248580;407:40710:1:Z4143133072;
Cc1cc2[nH]ccc2s1,38,407:40707:9:Z3836338118;407:40721:8:Z4085837691;407:40724:2:Z4018596119;
Cc1[nH]oc(=N)c1C,5,407:40707:9:Z1638933529;407:40722:5:Z1543415148;407:40738:1:Z2148055636;
Oc1ccc2ncncc2c1,6,407:40707:9:Z3559293202;407:40729:0:Z3556308922;407:40732:2:Z3557580781;
CC12CC1C2,27,407:40708:0:Z2777008723;407:40711:3:Z2916258058;407:40716:1:Z2782733828;
Oc1cccc(Cl)c1Cl,13,407:40708:0:Z1146449393;407:40710:4:Z1352090090;407:40729:2:Z1146448730;
O=c1[nH]c2cccc(Cl)c2[nH]1,18,407:40708:0:Z4108209205;407:40709:2:Z4111724179;407:40709:9:Z4109302126;
Cc1cn[nH]c1N,5,407:40708:0:Z3368931910;407:40708:3:Z3368931546;407:40709:7:Z3368932182;
CC1CCNC1=O,33,407:40708:0:Z2709932971;407:40708:0:Z2709932982;407:40708:3:Z4459088903;
Cc1ccc2c(c1)CC(C)NC2,41,407:40708:0:Z4770292147;407:40711:7:Z4465043917;407:40713:4:Z4472079202;
O=c1[nH]ncc2[nH]ncc12,5,407:40708:0:Z4216162630;407:40734:4:Z2589313350;407:40768:5:Z2589312493;
Cc1cnc(=O)[nH]c1,1,407:40708:0:Z2234015425;
Clc1cnc2ccccc2n1,20,407:40708:0:Z4267508920;407:40709:0:Z4991730617;407:40709:4:Z4267517870;
C1CC2CC1C1CCC21,4,407:40708:0:Z4136478627;407:40751:0:Z2970012557;407:40771:4:Z3582628182;
Cn1nc2ccccc2n1,9,407:40708:0:Z3494796960;407:40715:1:Z3402566035;407:40716:9:Z3403026696;
O=C1CCCCCc2ccccc2N1,24,407:40708:0:Z4257004283;407:40721:1:Z4257197671;407:40721:1:Z4251652147;
Fc1cc2[nH]ccc2cc1Cl,12,407:40708:1:Z3289867521;407:40708:9:Z3289740434;407:40710:8:Z3289740394;
C1C2CC2C2CC12,8,407:40708:1:Z3908863607;407:40713:6:Z3908853977;407:40747:6:Z4423884380;
C1CCC2CNN=C2C1,11,407:40708:1:Z4251615495;407:40716:7:Z4252207777;407:40729:5:Z4254909825;
O=S1(=O)NCc2ccccc21,9,407:40708:1:Z3652470053;407:40727:5:Z3652475859;407:40732:6:Z4238079168;
CN1CCC(N)C1,20,407:40708:1:Z2384485679;407:40708:4:Z4056490580;407:40714:7:Z3386119771;
CN1CCC(C)(C)CC1=O,7,407:40708:1:Z4257249533;407:40714:4:Z4863674177;407:40718:3:Z4257687650;
Clc1cc[nH]n1,17,407:40708:1:Z1549802886;407:40711:3:Z2028041598;407:40711:5:Z1492938912;
Nc1nc2ccccn2n1,54,407:40708:1:Z4302142772;407:40708:9:Z4302230306;407:40709:3:Z4304277365;
O=C1CCCNCC1,36,407:40708:2:Z4150674886;407:40708:4:Z3633080855;407:40714:4:Z3633074858;
c1[nH]nc2c1CSC2,12,407:40708:2:Z4363647347;407:40711:3:Z4363647735;407:40711:3:Z4363647731;
C1=CCC2(CC1)OCCO2,1,407:40708:2:Z3347543179;
c1cc2nccn2cn1,13,407:40708:2:Z3076453707;407:40723:0:Z3076207296;407:40726:5:Z3077329750;
O=C1CCNC2(CN1)COC2,22,407:40708:2:Z3651075740;407:40708:7:Z2843015661;407:40722:7:Z2952293346;
OC1CC2NCCC12,42,407:40708:2:Z4403298455;407:40708:7:Z4477293068;407:40711:2:Z4477286175;
c1ccc2c(c1)NCC1CCC2C1,16,407:40708:2:Z4156333354;407:40710:7:Z4187307097;407:40726:5:Z4147344487;
Oc1ccc2c(n1)CNC2,13,407:40708:2:Z2950780539;407:40722:2:Z2948257601;407:40732:3:Z2951487004;
c1nnc2n1NCCC2,33,407:40708:3:Z4270725338;407:40715:3:Z4270712236;407:40715:6:Z4270719415;
O=S1(=O)CCNNCC1,8,407:40708:3:Z3060274216;407:40740:6:Z3060267026;407:40763:6:Z3185423750;
O=C1CCCNC1,14,407:40708:3:Z3589149744;407:40712:7:Z4166662610;407:40713:5:Z3589142524;
Clc1ccc2c(c1Cl)CCC2,56,407:40708:3:Z1193026205;407:40710:3:Z1196820856;407:40712:9:Z1306748140;
CC1(C)CNc2cc(Cl)ccc21,3,407:40708:3:Z2914856965;407:40718:7:Z2616149784;407:40778:3:Z3289092352;
Cn1ncc2c1CCS(=O)(=O)C2,16,407:40708:4:Z5033616288;407:40721:0:Z5033221466;407:40721:8:Z5034712515;
O=C1COCc2ncsc21,6,407:40708:4:Z3627756036;407:40720:5:Z3627754724;407:40721:4:Z3627753431;
