fragment_smiles,occurences,example_ligands
Cc1ccccc1,242037,134:13400:0:Z4143985868;134:13400:0:Z2589790936;134:13400:0:Z2095696600;
c1cc2sccc2o1,499,134:13400:0:Z1231174295;134:13400:0:Z1256589581;134:13400:4:Z3101877747;
Nc1cn[nH]c1,1267,134:13400:0:Z3009237876;134:13400:1:Z3519731850;134:13400:2:Z4959667887;
Cc1cncc(C)c1,3039,134:13400:0:Z3649715443;134:13400:0:Z4153534842;134:13400:0:Z3010494517;
c1cc[nH]c1,26982,134:13400:0:Z1001634968;134:13400:0:Z3086678507;134:13400:0:Z3086678340;
Fc1ccc2c(c1)CNCC2,1679,134:13400:0:Z1466315298;134:13400:1:Z4092954843;134:13400:1:Z3137151994;
CC1CCCN1,18496,134:13400:0:Z2648093509;134:13400:0:Z4768202528;134:13400:0:Z2409188099;
Cc1coc2c(C)cccc12,308,134:13400:0:Z1683767294;134:13400:2:Z1872661672;134:13400:7:Z1067266912;
Nc1ccn[nH]1,3095,134:13400:0:Z4308827641;134:13400:0:Z4308011970;134:13400:0:Z4307995959;
CN1C(=O)CCc2ccccc21,2327,134:13400:0:Z3642390848;134:13400:0:Z3384779625;134:13400:0:Z4460337242;
Cc1cnco1,10049,134:13400:0:Z4260650975;134:13400:0:Z3333275059;134:13400:0:Z4179364229;
C1CC2(C1)CCC2,12764,134:13400:0:Z3510062228;134:13400:0:Z2498005668;134:13400:0:Z4932274498;
C1CCN2CCNCC2C1,467,134:13400:0:Z1132251701;134:13400:5:Z1693606394;134:13400:7:Z3097909032;
Clc1ccnc2ccccc12,398,134:13400:0:Z2276719064;134:13400:0:Z4267074565;134:13400:5:Z4313918530;
Cc1ccccc1Cl,6426,134:13400:0:Z3094883245;134:13400:0:Z2154979786;134:13400:0:Z1838738571;
C1CC2NCCC2CN1,646,134:13400:0:Z4009356714;134:13400:3:Z3493747919;134:13400:3:Z4031333702;
c1ccc2[nH]ncc2c1,9876,134:13400:0:Z2105412496;134:13400:0:Z3591812903;134:13400:0:Z1636175034;
c1ccc2scnc2c1,13563,134:13400:0:Z2951682712;134:13400:0:Z4395174111;134:13400:0:Z1765724511;
Cc1cc2ccccc2n(C)c1=O,465,134:13400:0:Z2207990700;134:13400:2:Z2713793130;134:13400:4:Z2294741427;
c1ccc2c(c1)CCN2,24333,134:13400:0:Z2636333880;134:13400:0:Z820925600;134:13400:0:Z3382724877;
O=S1(=O)CCCCC1,8923,134:13400:0:Z3536818412;134:13400:0:Z4641922052;134:13400:0:Z1660069394;
N=S1(=O)CCCC1,1126,134:13400:0:Z3536818412;134:13400:0:Z3203845825;134:13400:2:Z3616709878;
c1ccn2cncc2c1,2530,134:13400:0:Z2480646212;134:13400:0:Z2777319512;134:13400:1:Z1175592912;
Cc1nc2ccccc2n1C,844,134:13400:0:Z3204461173;134:13400:0:Z1949098071;134:13400:1:Z1952514055;
c1nnn[nH]1,29387,134:13400:0:Z3204461173;134:13400:0:Z3520476757;134:13400:0:Z2834298325;
C1CC2CCC1CC2,2944,134:13400:0:Z4426527420;134:13400:0:Z4211399685;134:13400:2:Z4304404341;
OC1CCCC1,11001,134:13400:0:Z2228844588;134:13400:0:Z1570469765;134:13400:0:Z3619956043;
FC1(F)CCC1,11985,134:13400:0:Z3058213930;134:13400:0:Z4872066296;134:13400:0:Z3907221590;
c1cn2c(n1)CCC2,2448,134:13400:0:Z3773894170;134:13400:0:Z3180106718;134:13400:1:Z4375369731;
CC1(C)CC1,4194,134:13400:0:Z2304505797;134:13400:0:Z4008845003;134:13400:0:Z4018455053;
C1CC2CC1CO2,3631,134:13400:0:Z3655235462;134:13400:0:Z3635292397;134:13400:1:Z4278517822;
CC1(C)CCOC1,2082,134:13400:0:Z3540975043;134:13400:0:Z5001198051;134:13400:0:Z4418557265;
O=C1CCNC(=O)N1,27800,134:13400:0:Z3540975043;134:13400:0:Z4417388435;134:13400:0:Z3535261587;
O=c1ccnc[nH]1,5010,134:13400:0:Z3820601145;134:13400:0:Z2650222635;134:13400:0:Z2965468066;
FC1(F)CCNC1,3087,134:13400:0:Z4638520806;134:13400:0:Z4478062230;134:13400:1:Z4634197566;
Cc1ccc2cccnc2n1,634,134:13400:0:Z4638520806;134:13400:0:Z4076341787;134:13400:1:Z4308998104;
Cn1cnc2ccccc21,6603,134:13400:0:Z3364391307;134:13400:0:Z1689854114;134:13400:0:Z4253173212;
Cc1cc(C)n2ncnc2n1,1667,134:13400:0:Z2723139334;134:13400:0:Z1404313409;134:13400:2:Z1510822566;
Cc1ncon1,12798,134:13400:0:Z2723139334;134:13400:0:Z2390886610;134:13400:0:Z2780724973;
Cn1cc2ccccc2n1,1705,134:13400:0:Z4289130581;134:13400:0:Z4295770999;134:13400:0:Z4508536644;
C1CNC2(C1)CCC2,4037,134:13400:0:Z4042243180;134:13400:0:Z3839913663;134:13400:1:Z5054387986;
Cc1cc(=O)cn[nH]1,830,134:13400:0:Z762387964;134:13400:1:Z1197705356;134:13400:1:Z4771681264;
CC1CNCC1C,1532,134:13400:0:Z3559242931;134:13400:2:Z3519489517;134:13400:2:Z3519486744;
c1cc2[nH]cnc2cn1,513,134:13400:0:Z3559242931;134:13400:2:Z2911346718;134:13400:2:Z3558516617;
Cc1nn(C)c2ncccc12,2260,134:13400:0:Z1408403019;134:13400:0:Z1282022042;134:13400:1:Z4343851662;
C1CCC2(CC1)COC2,679,134:13400:0:Z5033514862;134:13400:0:Z2852196777;134:13400:2:Z2904860155;
Cn1cccc1,14165,134:13400:0:Z1592763177;134:13400:0:Z1337314108;134:13400:0:Z1768935788;
FC1CNC1,3367,134:13400:0:Z4395174111;134:13400:0:Z3702797546;134:13400:0:Z4961032926;
c1ccc2c(c1)CCCCO2,1371,134:13400:0:Z3092495018;134:13400:0:Z4213216593;134:13400:0:Z3869344321;
Cc1cccc(O)c1,1229,134:13400:0:Z4154003934;134:13400:1:Z3056070421;134:13400:2:Z1645213830;
FC1(F)C2CCC1CNC2,241,134:13400:0:Z4154003934;134:13400:6:Z4351098641;134:13400:7:Z4153997785;
Clc1cncc(Cl)c1,1578,134:13400:0:Z1471793572;134:13400:0:Z4137899463;134:13400:0:Z2825126162;
Cc1ccnnc1,1023,134:13400:0:Z4460337242;134:13400:1:Z4621161721;134:13400:1:Z4410540097;
OC1CCNCC1,22714,134:13400:0:Z1748816252;134:13400:0:Z3204285797;134:13400:0:Z4206522963;
CC12CCCNC1CCOC2,171,134:13400:0:Z3916638687;134:13400:5:Z4023314834;134:13400:7:Z3916651308;
Cc1cccn(C)c1=O,421,134:13400:0:Z3907275728;134:13400:1:Z1450481565;134:13400:3:Z3537605582;
Cc1ccncn1,17182,134:13400:0:Z3354126936;134:13400:0:Z3354155850;134:13400:0:Z4391174743;
O=C1CCNCCN1,735,134:13400:0:Z4437681736;134:13400:1:Z4431556003;134:13400:2:Z3372084530;
C1COCC2(C1)CC2,336,134:13400:0:Z4437681736;134:13400:1:Z4525944644;134:13400:3:Z4540150297;
Cc1nc2ccccc2[nH]1,3227,134:13400:0:Z2095898968;134:13400:0:Z3535261587;134:13400:0:Z3144723524;
c1ccc2[nH]nnc2c1,3819,134:13400:0:Z2095898968;134:13400:0:Z4262798174;134:13400:0:Z4243933045;
c1ncc2c(n1)CCCC2,1660,134:13400:0:Z4614232286;134:13400:0:Z4613162096;134:13400:0:Z3607039519;
Fc1cccc2c1CNC2,192,134:13400:0:Z2305125826;134:13400:0:Z2305135454;134:13401:3:Z2306977783;
CN1CCCCCC1,449,134:13400:0:Z2718662929;134:13400:2:Z3844646639;134:13400:6:Z4876415002;
c1ccc2c(c1)CCNCC2,2548,134:13400:0:Z4061065183;134:13400:0:Z2792396896;134:13400:0:Z3683817081;
Cc1c[nH]c(C)c1,2532,134:13400:0:Z2715872639;134:13400:0:Z2014894708;134:13400:0:Z1584756769;
O=S1(=O)CCNC2CCCCC21,254,134:13400:0:Z2715872639;134:13400:2:Z2772448867;134:13400:9:Z1376576381;
O=c1[nH]c2cc(F)ccc2o1,164,134:13400:0:Z2358680200;134:13400:1:Z2869799159;134:13400:6:Z2504502171;
C1=COCCC1,556,134:13400:0:Z1765724511;134:13400:0:Z2434268572;134:13400:1:Z1840769227;
c1cnc2[nH]cnc2c1,1950,134:13400:0:Z1651441550;134:13400:0:Z2802655012;134:13400:1:Z3520081163;
Clc1cccnc1,20012,134:13400:0:Z1651441550;134:13400:0:Z3996843209;134:13400:0:Z3666953482;
O=c1[nH]cnc2ccccc12,5785,134:13400:0:Z1702000334;134:13400:0:Z3367490383;134:13400:0:Z4031642602;
Cc1ccc2c(C)n[nH]c2n1,509,134:13400:0:Z2464304010;134:13400:1:Z1219073429;134:13400:1:Z1151432767;
CC1(C)OCC2(CCNCC2)CO1,358,134:13400:0:Z4909423617;134:13400:8:Z4909400609;134:13400:9:Z4908312868;
c1ccc2c(c1)COC21CCCNC1,212,134:13400:0:Z1733391223;134:13401:3:Z1739897785;134:13401:7:Z1727263968;
Cn1cnccc1=O,665,134:13400:0:Z2505544066;134:13400:1:Z2869429283;134:13400:4:Z3577135692;
Cn1ncc2c1CNCC2,971,134:13400:0:Z4115562260;134:13400:1:Z4114941025;134:13400:1:Z4114739214;
Fc1cccc(Cl)c1,17444,134:13400:0:Z4115562260;134:13400:0:Z3297897511;134:13400:0:Z4308228006;
c1cnc2c(n1)CCNC2,323,134:13400:0:Z2612484464;134:13400:8:Z4125570180;134:13401:1:Z2647949209;
Cc1cn2c(n1)CCCC2,2039,134:13400:0:Z4289410002;134:13400:0:Z4621843606;134:13400:0:Z4666051419;
CC1(C)OCCCO1,1759,134:13400:0:Z4417388435;134:13400:0:Z3641712416;134:13400:0:Z2295675930;
C1CNC2CCNCC2C1,755,134:13400:0:Z2828156313;134:13400:1:Z2765524976;134:13400:3:Z3385144975;
c1cnsc1,7902,134:13400:0:Z4138821593;134:13400:1:Z4077188140;134:13400:1:Z3696992586;
Cc1ccn(C)n1,14255,134:13400:0:Z3809827177;134:13400:0:Z1689845746;134:13400:0:Z2869917212;
Cc1ccnn1C,9175,134:13400:0:Z4030996240;134:13400:0:Z5035993581;134:13400:0:Z1931024835;
Cn1cnnn1,3811,134:13400:0:Z3383519201;134:13400:0:Z999790822;134:13400:0:Z3712694027;
CC1=NOC(C)C1,288,134:13400:0:Z4023138438;134:13400:0:Z3592511753;134:13400:7:Z3549899581;
FC1(F)CC12CCCCC2,1508,134:13400:0:Z3086678507;134:13400:0:Z3086678340;134:13400:0:Z3622314651;
Clc1ccc2c(c1)CCO2,2234,134:13400:0:Z2705713765;134:13400:1:Z3866884427;134:13400:1:Z1426300160;
FC1(F)CC1,12148,134:13400:0:Z2779812596;134:13400:0:Z2928676360;134:13400:0:Z4460388480;
C1CC2(CCO1)CNC2,2813,134:13400:0:Z3517399673;134:13400:0:Z4148011957;134:13400:0:Z2644848191;
CC1(C)CCc2oncc2C1,651,134:13400:0:Z3517399673;134:13400:0:Z2835261605;134:13400:3:Z5025822450;
CC1CNC1,7736,134:13400:0:Z2183477119;134:13400:0:Z2408285908;134:13400:0:Z2074132859;
Fc1ccc(F)cc1,12456,134:13400:0:Z4042179129;134:13400:0:Z2108944525;134:13400:0:Z5051492671;
Cc1cccc(C)c1,29516,134:13400:0:Z338392322;134:13400:0:Z3520476757;134:13400:0:Z4422446184;
O=c1[nH]cnc2ncccc12,139,134:13400:0:Z4638242017;134:13400:0:Z4637925720;134:13400:0:Z4198356110;
C1CCC2(CC1)CCNCC2,1729,134:13400:0:Z4060448959;134:13400:1:Z4144862166;134:13400:1:Z1271083237;
Clc1ccc2occc2c1,327,134:13400:0:Z5056133815;134:13400:7:Z1236617316;134:13401:2:Z3660616168;
Fc1ccccc1F,27692,134:13400:0:Z4577236743;134:13400:0:Z3907221590;134:13400:0:Z3596498291;
c1n[nH]c2c1CCCC2,8400,134:13400:0:Z2157799822;134:13400:0:Z2270026025;134:13400:0:Z3495695498;
Oc1ccc2c(c1)CCCC2,917,134:13400:0:Z4248183926;134:13400:0:Z1052783430;134:13400:0:Z1886716345;
C1CNCCC2(C1)CCCO2,321,134:13400:0:Z3521161579;134:13400:1:Z3622722887;134:13400:6:Z3522422663;
c1cc2c(cn1)OCCO2,499,134:13400:0:Z4236367492;134:13400:0:Z2407589236;134:13400:0:Z2410539117;
c1ccc2ccccc2c1,19209,134:13400:0:Z4362396971;134:13400:0:Z1509629727;134:13400:0:Z2184762516;
Fc1cccc2ocnc12,184,134:13400:0:Z2700150593;134:13401:4:Z3561505114;134:13401:7:Z3309399345;
C1CCC2CNCC2C1,3388,134:13400:0:Z3520476757;134:13400:0:Z2971092490;134:13400:0:Z3618806864;
c1cn2c(n1)CNCC2,1442,134:13400:0:Z4242890267;134:13400:0:Z3588564272;134:13400:1:Z4831695883;
CN1CCCCCCNCCC1,224,134:13400:0:Z3007834338;134:13400:9:Z4304554090;134:13401:1:Z4642447366;
c1ncc2nn[nH]c2n1,574,134:13400:0:Z3077612172;134:13400:3:Z2973802783;134:13400:5:Z2969997478;
C1CC2(CCOC2)CN1,882,134:13400:0:Z3845186670;134:13400:0:Z3994618750;134:13400:0:Z3351346401;
Fc1cc2c(cc1F)NCC2,214,134:13400:0:Z1100887691;134:13400:8:Z760106856;134:13401:3:Z3403693565;
Cc1cnc2n1CCCC2,1914,134:13400:0:Z4176861406;134:13400:0:Z4208470795;134:13400:3:Z4297774945;
O=c1cc[nH][nH]1,1709,134:13400:0:Z2958570234;134:13400:0:Z4278023806;134:13400:1:Z648210318;
CC1CCC(F)(F)CN1,163,134:13400:0:Z4308217946;134:13400:6:Z3583540545;134:13401:1:Z3849434212;
FC1(F)CC12CNC2,488,134:13400:0:Z3777984128;134:13400:2:Z4109027573;134:13400:8:Z4118767848;
Cc1cc(C)n(C)n1,9108,134:13400:0:Z3503632139;134:13400:0:Z2108944525;134:13400:0:Z4171615492;
C1CC2CCC1C2,10769,134:13400:0:Z3503632139;134:13400:0:Z3657487247;134:13400:0:Z3842640326;
CC1(C)CCCO1,3025,134:13400:0:Z4620666518;134:13400:0:Z2643552016;134:13400:0:Z3559523226;
C1CCC2(CCNCC2)NC1,119,134:13400:0:Z3364405205;134:13400:1:Z3143772948;134:13402:0:Z3143766896;
O=C1NCCc2c(F)cccc21,257,134:13400:0:Z2439393713;134:13400:0:Z2815106012;134:13401:5:Z4395524462;
Cc1cc[nH]c1,1221,134:13400:0:Z3837704321;134:13400:4:Z2891231093;134:13400:5:Z4326380906;
Cc1ccnc2[nH]ccc12,116,134:13400:0:Z3695641440;134:13400:5:Z3602551083;134:13400:9:Z4909164857;
Cc1cccc2[nH]ccc12,1450,134:13400:0:Z2589550043;134:13400:0:Z2482086044;134:13400:0:Z1284438745;
C1CCn2nnnc2C1,907,134:13400:0:Z3299090885;134:13400:1:Z4023320365;134:13400:1:Z3919101238;
Cc1ncccn1,6917,134:13400:0:Z3551093029;134:13400:0:Z1172736945;134:13400:0:Z1959261087;
O=S1(=O)CCC2(CC2)C1,283,134:13400:0:Z4406055459;134:13400:1:Z4406341817;134:13400:6:Z4387584420;
CN1CCc2[nH]ncc2C1,264,134:13400:0:Z4490537998;134:13400:6:Z4492521291;134:13401:8:Z4481793837;
c1cc2c(cn1)CCNC2,1021,134:13400:0:Z4490537998;134:13400:0:Z4479277213;134:13400:1:Z3594691090;
CC1CCc2nncn2C1,223,134:13400:0:Z4326327814;134:13400:1:Z4325205988;134:13400:3:Z4325055726;
CC1CCCc2ccccc21,711,134:13400:0:Z3048157283;134:13400:0:Z1804046896;134:13400:2:Z3102900721;
O=c1[nH]nc2n1CCCC2,875,134:13400:0:Z3049851587;134:13400:1:Z2474153056;134:13400:6:Z4771777341;
C1CCC2(C1)CNC2,1267,134:13400:0:Z4139795038;134:13400:2:Z2601381677;134:13400:2:Z3890097818;
CC1Cc2ccccc2C1,805,134:13400:0:Z3590550582;134:13400:1:Z1570333115;134:13400:1:Z2407358804;
C1NC2CC1C2,2870,134:13400:0:Z3615039357;134:13400:0:Z2631026276;134:13400:0:Z3881984091;
c1cnc2nncn2c1,632,134:13400:0:Z2996150542;134:13400:0:Z2043912766;134:13400:1:Z3368276767;
C1CCC2(CCNCC2)OC1,1291,134:13400:0:Z3095271113;134:13400:4:Z4446360657;134:13400:4:Z4343738004;
Cn1cncn1,12657,134:13400:0:Z3592341008;134:13400:0:Z4191017291;134:13400:0:Z3648702864;
FC1(F)CCCCCC1,726,134:13400:0:Z3592341008;134:13400:0:Z3856341899;134:13400:5:Z4577949839;
Cn1ncc2c1CCNC2,1917,134:13400:0:Z3516636134;134:13400:0:Z3796663485;134:13400:0:Z3788219122;
FC1CCCCC1,5089,134:13400:0:Z2174906069;134:13400:0:Z4263028214;134:13400:0:Z4011179639;
Fc1ccccc1Cl,15654,134:13400:0:Z2174906069;134:13400:0:Z3877401615;134:13400:0:Z4272741288;
C1CC2CCC2C1,4771,134:13400:0:Z3368857455;134:13400:0:Z4130006270;134:13400:0:Z4130006427;
c1nc2c([nH]1)CCCC2,2671,134:13400:0:Z3312184274;134:13400:0:Z4114048250;134:13400:0:Z2919887053;
c1cc2c(cn1)CNCC2,886,134:13400:0:Z3619343575;134:13400:2:Z4211260988;134:13400:3:Z3175439140;
Clc1cscn1,2043,134:13400:0:Z2217819598;134:13400:1:Z4158066021;134:13400:2:Z2962026584;
Cc1csc(C)n1,2454,134:13400:0:Z3553557927;134:13400:0:Z2186400320;134:13400:0:Z4450280060;
C1NCC2CC1CO2,232,134:13400:0:Z1654259066;134:13400:3:Z4467376937;134:13401:2:Z1657928684;
C1CC2CCC2N1,2378,134:13400:0:Z5045394494;134:13400:0:Z4406737534;134:13400:0:Z4177532797;
O=C1Nc2ccccc2C1(F)F,337,134:13400:0:Z3608258538;134:13400:5:Z2231221564;134:13400:8:Z3365350081;
Cc1cc2ccccc2o1,1149,134:13400:0:Z2722423822;134:13400:0:Z1700336480;134:13400:0:Z4478247388;
CC1CNc2ccccc2C(=O)N1,198,134:13400:0:Z1578502610;134:13400:2:Z4113661178;134:13400:2:Z1884988606;
C1CC2(C1)CNC2,5474,134:13400:0:Z3820663656;134:13400:0:Z4013789258;134:13400:0:Z2313047769;
CC1CNCC2(CCCOC2)O1,397,134:13400:0:Z4111260586;134:13400:5:Z1961552932;134:13400:5:Z1961911786;
C1COC2CNCC2O1,287,134:13400:0:Z3657574458;134:13400:8:Z4012686993;134:13400:9:Z3659218291;
c1n[nH]c2c1COCC2,977,134:13400:0:Z3645305202;134:13400:3:Z4103446311;134:13400:4:Z4106807770;
Cc1nccs1,14156,134:13400:0:Z1402054310;134:13400:0:Z1343394483;134:13400:0:Z3522168612;
O=S1(=O)CCNCC1,6269,134:13400:0:Z1126887571;134:13400:0:Z2932287096;134:13400:0:Z3059580772;
c1ncc2nc[nH]c2n1,16222,134:13400:0:Z4768299938;134:13400:0:Z4768456527;134:13400:0:Z4768456525;
c1cn2ccnc2cn1,810,134:13400:0:Z2967927358;134:13400:0:Z3611108379;134:13400:0:Z3611106161;
C1COCC2(C1)CCNC2,370,134:13400:0:Z2765449334;134:13400:3:Z2045841891;134:13400:6:Z4769825949;
Clc1cc2cc[nH]c2cc1Cl,126,134:13400:0:Z5034569578;134:13401:1:Z1572572933;134:13401:3:Z647397762;
Cn1nccc1O,761,134:13400:0:Z5035305704;134:13400:0:Z3610832609;134:13400:0:Z5043815333;
O=C1CCCC2CNCC2N1,324,134:13400:0:Z3613807465;134:13400:0:Z3697666852;134:13400:5:Z3613795849;
Cc1[nH]c2ncncc2c1C,170,134:13400:0:Z2771725983;134:13400:0:Z2771734352;134:13400:0:Z2505887108;
O=C1NCCc2ccccc21,3020,134:13400:0:Z4324435197;134:13400:0:Z3620119131;134:13400:0:Z1804046896;
O=C1NCCN1,10301,134:13400:0:Z4210438498;134:13400:0:Z3909758278;134:13400:0:Z3383715143;
Cc1ccc(F)cc1,5672,134:13400:0:Z3849045314;134:13400:0:Z3796230805;134:13400:0:Z4266409408;
Cn1ncc2ccccc21,3791,134:13400:0:Z3849045314;134:13400:0:Z4166448682;134:13400:0:Z2601840033;
Cc1cccc2c1CCC2,580,134:13400:0:Z2781581365;134:13400:1:Z3597630811;134:13400:3:Z2602895717;
Cc1ccc2nccn2c1,1307,134:13400:0:Z2755379164;134:13400:1:Z2770519196;134:13400:1:Z2770521985;
Cn1nnc2c1CCCC2,2046,134:13400:0:Z2956443141;134:13400:0:Z2190329334;134:13400:0:Z3360732113;
O=C1CCCCc2ccccc21,533,134:13400:0:Z2173921741;134:13400:2:Z4094353670;134:13400:5:Z4343653496;
C1CC2(CCN1)CC2,4811,134:13400:0:Z1892718177;134:13400:0:Z1976830786;134:13400:0:Z3796664873;
Cn1ccc(Cl)n1,798,134:13400:0:Z4095588860;134:13400:0:Z2224545515;134:13400:2:Z2214379727;
Oc1ccc2c(c1)CCNCC2,311,134:13400:0:Z4405375256;134:13400:1:Z4254373231;134:13401:0:Z4255919153;
Cc1ncoc1C,1572,134:13400:0:Z2862384896;134:13400:2:Z4021067629;134:13400:2:Z2878819165;
C1CSCCN1,11542,134:13400:0:Z3815136197;134:13400:0:Z1149219623;134:13400:0:Z4484381439;
Oc1ccc2ccccc2c1,744,134:13400:0:Z3209787494;134:13400:0:Z2767754171;134:13400:1:Z4351220042;
c1ncncn1,1202,134:13400:0:Z4961579319;134:13400:0:Z4961600683;134:13400:0:Z3829412122;
Cc1ccc2ccccc2n1,2760,134:13400:0:Z2529340872;134:13400:0:Z3602413619;134:13400:0:Z3612658045;
c1cc2cc[nH]c2cn1,961,134:13400:0:Z4961271552;134:13400:0:Z2214346488;134:13400:0:Z5001137698;
Cn1nnc2ccccc21,2501,134:13400:0:Z1245236799;134:13400:0:Z3009003662;134:13400:0:Z4152887999;
CC1(C)OC2C3CCC(C3)C2O1,220,134:13400:0:Z4112315305;134:13400:3:Z4112596808;134:13400:9:Z4186449218;
O=S1(=O)CCCCN1,861,134:13400:0:Z4137844219;134:13400:0:Z3057799034;134:13400:1:Z3052308486;
c1nc2c(s1)CCC2,2045,134:13400:0:Z1918496522;134:13400:0:Z2920183772;134:13400:0:Z3606438810;
O=c1[nH]nc2n1CCNC2,799,134:13400:0:Z1918496522;134:13400:3:Z1801679630;134:13400:4:Z1723164541;
Oc1ccncn1,2124,134:13400:0:Z2311668035;134:13400:0:Z4022815269;134:13400:1:Z2303448734;
OC1CCCCC1,15090,134:13400:0:Z3590956272;134:13400:0:Z3621018682;134:13400:0:Z2616004244;
CN1CCCC12CCCNC2,462,134:13400:0:Z3266545946;134:13400:4:Z3267830256;134:13400:4:Z3267738482;
Cc1ccoc1,5834,134:13400:0:Z3266545946;134:13400:0:Z2598959406;134:13400:0:Z2335334393;
C1=NOCC1,8894,134:13400:0:Z3048812678;134:13400:0:Z4205827931;134:13400:0:Z2647132583;
O=c1c2ccccc2nc2n1CCC2,273,134:13400:0:Z4656383310;134:13400:0:Z2224545515;134:13400:3:Z4093429773;
Cc1cccc2ncccc12,337,134:13400:0:Z4033414079;134:13400:1:Z3777344379;134:13400:1:Z3777359234;
C1CNC2(CCOCC2)CN1,137,134:13400:0:Z4033414079;134:13400:3:Z4030241786;134:13402:4:Z4030223117;
FC1(F)CC12CC2,1273,134:13400:0:Z4575678565;134:13400:0:Z4265206756;134:13400:0:Z4077268734;
CN1CNC(=O)C12CCNCC2,391,134:13400:0:Z3610200657;134:13400:6:Z3322769491;134:13401:0:Z3599163641;
CC1(C)CC2(CNCCO2)CO1,402,134:13400:0:Z3443817286;134:13400:0:Z3612100721;134:13400:4:Z3629751771;
O=C1CC2(CCCCC2)CN1,924,134:13400:0:Z3634751485;134:13400:1:Z4078603735;134:13400:1:Z3707675961;
CC12CC(CO1)C2,329,134:13400:0:Z3693115666;134:13400:2:Z3571402247;134:13400:3:Z3699396738;
CC1CCCCC1,14811,134:13400:0:Z1674324042;134:13400:0:Z1252047439;134:13400:0:Z444314954;
NC1CCCCC1,3663,134:13400:0:Z4060220916;134:13400:0:Z4060221455;134:13400:0:Z4060221327;
Cc1cnoc1,3741,134:13400:0:Z3783166895;134:13400:0:Z3723025189;134:13400:0:Z4078862882;
c1[nH]nc2c1CCCC2,3218,134:13400:0:Z2119557893;134:13400:1:Z4965439390;134:13400:1:Z4965465780;
OC1CNC1,7518,134:13400:0:Z2361308281;134:13400:0:Z3553770562;134:13400:0:Z4403310993;
O=C1COc2ccccc2N1,6523,134:13400:0:Z1683771955;134:13400:0:Z92672406;134:13400:0:Z4909480034;
CC1NCCc2ncccc21,285,134:13400:0:Z4147354127;134:13400:2:Z4152388619;134:13400:8:Z4013440606;
Cc1cc(Cl)n(C)n1,1483,134:13400:0:Z226299010;134:13400:0:Z4577627611;134:13400:0:Z3808952929;
Cc1ncc2n1CCCC2,1683,134:13400:0:Z4392575057;134:13400:1:Z3587681744;134:13400:1:Z2911592173;
CN1CCNCC12CCCCC2,132,134:13400:0:Z4392575057;134:13400:2:Z2493805473;134:13400:3:Z4128340991;
C1CC2(C1)CCOC2,2259,134:13400:0:Z3634813788;134:13400:0:Z3907004441;134:13400:0:Z3907001271;
C1CC2(CCN1)COCCO2,867,134:13400:0:Z4422446184;134:13400:0:Z2852161077;134:13400:1:Z4429336995;
O=C1CCSc2ccccc2N1,720,134:13400:0:Z2374422496;134:13400:0:Z3386158278;134:13400:1:Z4392866448;
c1ccc2c(c1)CCC21CCCNC1,98,134:13400:0:Z3637175093;134:13401:4:Z4271839259;134:13404:9:Z3637177785;
O=S1(=O)CCC2(CNCCO2)C1,354,134:13400:0:Z2873679333;134:13400:2:Z2433841095;134:13400:4:Z2445812499;
c1cc2occc2cn1,927,134:13400:0:Z2480392264;134:13400:1:Z4023456141;134:13400:1:Z2185511236;
Cc1ccc(C)[nH]1,9428,134:13400:0:Z4263787140;134:13400:0:Z1320238864;134:13400:0:Z856481690;
Cn1ncc2c1CNCCC2,199,134:13400:0:Z4263787140;134:13400:1:Z4263812979;134:13401:7:Z4272678835;
Clc1cncnc1,3380,134:13400:0:Z1703347162;134:13400:0:Z3580031430;134:13400:0:Z3906957895;
C1CC2CNCC(CN1)C2,168,134:13400:0:Z5035993581;134:13400:0:Z5038030075;134:13400:9:Z5038029195;
Cc1noc2ncccc12,1828,134:13400:0:Z1344705527;134:13400:0:Z3208491030;134:13400:0:Z2100323848;
C=C1CCNCC1,1282,134:13400:0:Z1344705527;134:13400:0:Z1441868311;134:13400:0:Z3096021267;
C1CNCSC1,236,134:13400:0:Z4960544809;134:13401:0:Z4947630154;134:13401:2:Z4930128292;
C1COC2CNCC2C1,1052,134:13400:0:Z5048956899;134:13400:1:Z4935128648;134:13400:1:Z4935134215;
CC1CCCNCC1,740,134:13400:0:Z1968876891;134:13400:0:Z1224123731;134:13400:2:Z1961583546;
O=S1(=O)CCNCc2ccccc21,373,134:13400:0:Z2217878118;134:13400:1:Z1727174929;134:13400:3:Z1727167376;
CN1C(=O)Cc2ccccc21,2007,134:13400:0:Z5035344033;134:13400:0:Z1919281996;134:13400:1:Z1919311516;
Cc1nc2cccnc2s1,152,134:13400:0:Z4152704483;134:13400:1:Z4293236551;134:13400:6:Z4156112541;
CC1NCCc2ccncc21,229,134:13400:0:Z4146754103;134:13400:5:Z3626958822;134:13402:4:Z3532181709;
C1CCC2CNCCC2C1,2063,134:13400:0:Z3341814421;134:13400:0:Z1325948461;134:13400:0:Z224352824;
c1ccc2cnccc2c1,11091,134:13400:0:Z2111800885;134:13400:0:Z1653125288;134:13400:0:Z4644283242;
Cn1cc2c(n1)CCC2,808,134:13400:0:Z2111800885;134:13400:1:Z4384627432;134:13400:2:Z3059113984;
Cn1c(=O)n(C)c2ccccc21,975,134:13400:0:Z3620619221;134:13400:0:Z1385579085;134:13400:1:Z2145632826;
